# frequency  SPL  phase
1.000e+01 4.564e+01 -6.993e+01
1.098e+01 4.729e+01 -7.699e+01
1.205e+01 4.894e+01 -8.478e+01
1.323e+01 5.060e+01 -9.345e+01
1.453e+01 5.226e+01 -1.031e+02
1.595e+01 5.392e+01 -1.138e+02
1.751e+01 5.558e+01 -1.258e+02
1.922e+01 5.723e+01 -1.392e+02
2.110e+01 5.887e+01 -1.544e+02
2.317e+01 6.047e+01 -1.716e+02
2.543e+01 6.200e+01 1.688e+02
2.792e+01 6.338e+01 1.462e+02
3.065e+01 6.448e+01 1.203e+02
3.365e+01 6.507e+01 9.137e+01
3.695e+01 6.498e+01 6.052e+01
4.056e+01 6.420e+01 2.988e+01
4.453e+01 6.290e+01 6.776e-01
4.889e+01 6.130e+01 -2.675e+01
5.367e+01 5.956e+01 -5.277e+01
5.892e+01 5.778e+01 -7.802e+01
6.469e+01 5.598e+01 -1.031e+02
7.102e+01 5.420e+01 -1.284e+02
7.796e+01 5.244e+01 -1.543e+02
8.559e+01 5.070e+01 1.787e+02
9.397e+01 4.897e+01 1.503e+02
1.032e+02 4.727e+01 1.203e+02
1.132e+02 4.558e+01 8.833e+01
1.243e+02 4.390e+01 5.402e+01
1.365e+02 4.224e+01 1.715e+01
1.499e+02 4.058e+01 -2.272e+01
1.645e+02 3.893e+01 -6.589e+01
1.806e+02 3.728e+01 -1.128e+02
1.983e+02 3.564e+01 -1.637e+02
2.177e+02 3.400e+01 1.408e+02
2.390e+02 3.238e+01 8.024e+01
2.624e+02 3.077e+01 1.417e+01
2.880e+02 2.919e+01 -5.811e+01
3.162e+02 2.765e+01 -1.374e+02
3.472e+02 2.615e+01 1.353e+02
3.811e+02 2.464e+01 3.896e+01
4.184e+02 2.302e+01 -6.740e+01
4.594e+02 2.117e+01 1.759e+02
5.043e+02 1.911e+01 4.879e+01
5.537e+02 1.694e+01 -8.927e+01
6.078e+02 1.475e+01 1.204e+02
6.673e+02 1.264e+01 -4.393e+01
7.326e+02 1.062e+01 1.348e+02
8.043e+02 8.340e+00 -6.600e+01
8.830e+02 5.452e+00 7.346e+01
9.694e+02 1.637e+00 -1.657e+02
1.064e+03 -2.739e+00 -5.662e+01
1.168e+03 -5.161e+00 3.487e+01
1.283e+03 -7.301e+00 8.738e+01
1.408e+03 -1.053e+01 1.239e+02
1.546e+03 -9.657e+00 1.219e+02
1.697e+03 -1.049e+01 6.589e+01
1.863e+03 -1.149e+01 -2.476e+01
2.046e+03 -1.277e+01 -1.689e+02
2.246e+03 -1.543e+01 9.668e+00
2.465e+03 -1.694e+01 1.185e+02
2.707e+03 -2.516e+01 -1.772e+02
2.971e+03 -2.435e+01 1.785e+02
3.262e+03 -3.147e+01 1.169e+02
3.581e+03 -3.029e+01 -1.347e+01
3.932e+03 -2.806e+01 1.246e+02
4.317e+03 -3.405e+01 1.135e+02
4.739e+03 -5.507e+01 -4.039e+00
5.203e+03 -3.034e+01 2.588e+01
5.712e+03 -5.115e+01 5.132e+01
6.270e+03 -5.794e+01 1.795e+02
6.884e+03 -5.006e+01 -6.814e+01
7.558e+03 -4.804e+01 -1.082e+02
8.297e+03 -5.504e+01 -1.746e+02
9.109e+03 -4.049e+01 -6.115e+01
1.000e+04 -4.625e+01 5.204e+01
