# frequency  SPL  phase
1.000e+01 4.719e+01 -6.541e+01
1.098e+01 4.884e+01 -7.204e+01
1.205e+01 5.049e+01 -7.934e+01
1.323e+01 5.215e+01 -8.748e+01
1.453e+01 5.381e+01 -9.657e+01
1.595e+01 5.547e+01 -1.066e+02
1.751e+01 5.712e+01 -1.179e+02
1.922e+01 5.877e+01 -1.306e+02
2.110e+01 6.040e+01 -1.448e+02
2.317e+01 6.200e+01 -1.611e+02
2.543e+01 6.352e+01 -1.797e+02
2.792e+01 6.490e+01 1.588e+02
3.065e+01 6.599e+01 1.342e+02
3.365e+01 6.657e+01 1.066e+02
3.695e+01 6.647e+01 7.728e+01
4.056e+01 6.567e+01 4.831e+01
4.453e+01 6.435e+01 2.094e+01
4.889e+01 6.273e+01 -4.461e+00
5.367e+01 6.098e+01 -2.824e+01
5.892e+01 5.916e+01 -5.103e+01
6.469e+01 5.734e+01 -7.336e+01
7.102e+01 5.552e+01 -9.564e+01
7.796e+01 5.372e+01 -1.182e+02
8.559e+01 5.193e+01 -1.415e+02
9.397e+01 5.015e+01 -1.657e+02
1.032e+02 4.839e+01 1.689e+02
1.132e+02 4.664e+01 1.421e+02
1.243e+02 4.491e+01 1.136e+02
1.365e+02 4.319e+01 8.318e+01
1.499e+02 4.150e+01 5.051e+01
1.645e+02 3.983e+01 1.533e+01
1.806e+02 3.821e+01 -2.273e+01
1.983e+02 3.663e+01 -6.401e+01
2.177e+02 3.512e+01 -1.090e+02
2.390e+02 3.367e+01 -1.581e+02
2.624e+02 3.231e+01 1.479e+02
2.880e+02 3.102e+01 8.854e+01
3.162e+02 2.981e+01 2.287e+01
3.472e+02 2.862e+01 -4.991e+01
3.811e+02 2.740e+01 -1.305e+02
4.184e+02 2.606e+01 1.406e+02
4.594e+02 2.460e+01 4.302e+01
5.043e+02 2.302e+01 -6.362e+01
5.537e+02 2.140e+01 1.797e+02
6.078e+02 1.974e+01 5.089e+01
6.673e+02 1.765e+01 -9.156e+01
7.326e+02 1.484e+01 1.145e+02
8.043e+02 1.166e+01 -4.708e+01
8.830e+02 9.630e+00 1.423e+02
9.694e+02 8.743e+00 -5.282e+01
1.064e+03 7.177e+00 8.670e+01
1.168e+03 4.838e+00 -1.525e+02
1.283e+03 2.670e+00 -5.147e+01
1.408e+03 6.640e-01 2.494e+01
1.546e+03 -8.261e-01 7.230e+01
1.697e+03 -2.926e+00 8.527e+01
1.863e+03 -5.045e+00 7.122e+01
2.046e+03 -6.682e+00 1.474e+01
2.246e+03 -8.106e+00 -7.500e+01
2.465e+03 -1.091e+01 1.355e+02
2.707e+03 -1.323e+01 -5.476e+01
2.971e+03 -1.357e+01 7.382e+01
3.262e+03 -1.945e+01 1.136e+02
3.581e+03 -1.975e+01 1.593e+02
3.932e+03 -2.548e+01 4.762e+01
4.317e+03 -3.028e+01 -1.411e+02
4.739e+03 -3.122e+01 2.428e+00
5.203e+03 -3.744e+01 3.127e+01
5.712e+03 -3.575e+01 -8.316e+01
6.270e+03 -4.175e+01 -5.838e+00
6.884e+03 -5.147e+01 2.960e+00
7.558e+03 -5.063e+01 -5.174e+01
8.297e+03 -4.547e+01 4.893e+00
9.109e+03 -4.113e+01 4.350e+01
1.000e+04 -4.981e+01 1.202e+02
