# frequency  SPL  phase
1.000e+01 4.519e+01 -7.137e+01
1.098e+01 4.685e+01 -7.858e+01
1.205e+01 4.849e+01 -8.652e+01
1.323e+01 5.015e+01 -9.536e+01
1.453e+01 5.182e+01 -1.052e+02
1.595e+01 5.348e+01 -1.161e+02
1.751e+01 5.514e+01 -1.284e+02
1.922e+01 5.678e+01 -1.420e+02
2.110e+01 5.842e+01 -1.574e+02
2.317e+01 6.003e+01 -1.750e+02
2.543e+01 6.156e+01 1.651e+02
2.792e+01 6.294e+01 1.422e+02
3.065e+01 6.403e+01 1.159e+02
3.365e+01 6.463e+01 8.650e+01
3.695e+01 6.454e+01 5.517e+01
4.056e+01 6.376e+01 2.400e+01
4.453e+01 6.246e+01 -5.775e+00
4.889e+01 6.086e+01 -3.384e+01
5.367e+01 5.912e+01 -6.055e+01
5.892e+01 5.734e+01 -8.658e+01
6.469e+01 5.555e+01 -1.125e+02
7.102e+01 5.377e+01 -1.387e+02
7.796e+01 5.201e+01 -1.657e+02
8.559e+01 5.027e+01 1.662e+02
9.397e+01 4.854e+01 1.366e+02
1.032e+02 4.684e+01 1.052e+02
1.132e+02 4.515e+01 7.172e+01
1.243e+02 4.347e+01 3.576e+01
1.365e+02 4.180e+01 -2.945e+00
1.499e+02 4.014e+01 -4.483e+01
1.645e+02 3.848e+01 -9.022e+01
1.806e+02 3.682e+01 -1.396e+02
1.983e+02 3.516e+01 1.667e+02
2.177e+02 3.349e+01 1.082e+02
2.390e+02 3.180e+01 4.444e+01
2.624e+02 3.011e+01 -2.511e+01
2.880e+02 2.842e+01 -1.010e+02
3.162e+02 2.676e+01 1.761e+02
3.472e+02 2.516e+01 8.536e+01
3.811e+02 2.363e+01 -1.463e+01
4.184e+02 2.210e+01 -1.251e+02
4.594e+02 2.044e+01 1.129e+02
5.043e+02 1.859e+01 -2.122e+01
5.537e+02 1.649e+01 -1.679e+02
6.078e+02 1.416e+01 3.218e+01
6.673e+02 1.167e+01 -1.422e+02
7.326e+02 8.873e+00 2.705e+01
8.043e+02 5.546e+00 -1.790e+02
8.830e+02 2.173e+00 -3.793e+01
9.694e+02 -2.403e-02 8.708e+01
1.064e+03 -8.306e-01 -1.779e+02
1.168e+03 -1.945e+00 -1.173e+02
1.283e+03 -4.075e+00 -8.597e+01
1.408e+03 -5.804e+00 -8.054e+01
1.546e+03 -6.574e+00 -1.181e+02
1.697e+03 -8.496e+00 1.583e+02
1.863e+03 -1.306e+01 3.392e+01
2.046e+03 -1.570e+01 -1.141e+02
2.246e+03 -1.984e+01 3.047e+01
2.465e+03 -2.011e+01 1.266e+02
2.707e+03 -2.217e+01 -1.678e+02
2.971e+03 -2.839e+01 1.306e+02
3.262e+03 -2.429e+01 1.321e+01
3.581e+03 -3.062e+01 -7.639e+01
3.932e+03 -2.629e+01 2.512e+01
4.317e+03 -3.159e+01 -5.931e+01
4.739e+03 -3.650e+01 1.348e+02
5.203e+03 -3.729e+01 -1.005e+02
5.712e+03 -4.273e+01 -1.122e+02
6.270e+03 -5.414e+01 -1.117e+02
6.884e+03 -4.800e+01 -1.087e+02
7.558e+03 -5.052e+01 -1.217e+02
8.297e+03 -4.273e+01 -1.764e+01
9.109e+03 -4.335e+01 -1.419e+02
1.000e+04 -4.703e+01 8.373e+01
