# frequency  SPL  phase
1.000e+01 4.813e+01 -6.307e+01
1.098e+01 4.978e+01 -6.946e+01
1.205e+01 5.143e+01 -7.651e+01
1.323e+01 5.309e+01 -8.438e+01
1.453e+01 5.475e+01 -9.315e+01
1.595e+01 5.641e+01 -1.029e+02
1.751e+01 5.806e+01 -1.138e+02
1.922e+01 5.971e+01 -1.260e+02
2.110e+01 6.134e+01 -1.399e+02
2.317e+01 6.294e+01 -1.557e+02
2.543e+01 6.447e+01 -1.737e+02
2.792e+01 6.585e+01 1.654e+02
3.065e+01 6.693e+01 1.415e+02
3.365e+01 6.752e+01 1.146e+02
3.695e+01 6.742e+01 8.602e+01
4.056e+01 6.662e+01 5.790e+01
4.453e+01 6.531e+01 3.150e+01
4.889e+01 6.370e+01 7.149e+00
5.367e+01 6.195e+01 -1.547e+01
5.892e+01 6.014e+01 -3.698e+01
6.469e+01 5.833e+01 -5.789e+01
7.102e+01 5.653e+01 -7.861e+01
7.796e+01 5.476e+01 -9.947e+01
8.559e+01 5.300e+01 -1.208e+02
9.397e+01 5.127e+01 -1.430e+02
1.032e+02 4.956e+01 -1.661e+02
1.132e+02 4.790e+01 1.696e+02
1.243e+02 4.626e+01 1.437e+02
1.365e+02 4.468e+01 1.161e+02
1.499e+02 4.315e+01 8.630e+01
1.645e+02 4.168e+01 5.405e+01
1.806e+02 4.026e+01 1.889e+01
1.983e+02 3.890e+01 -1.959e+01
2.177e+02 3.759e+01 -6.186e+01
2.390e+02 3.630e+01 -1.084e+02
2.624e+02 3.501e+01 -1.596e+02
2.880e+02 3.372e+01 1.440e+02
3.162e+02 3.238e+01 8.192e+01
3.472e+02 3.096e+01 1.373e+01
3.811e+02 2.943e+01 -6.092e+01
4.184e+02 2.777e+01 -1.422e+02
4.594e+02 2.604e+01 1.298e+02
5.043e+02 2.433e+01 3.424e+01
5.537e+02 2.277e+01 -7.005e+01
6.078e+02 2.130e+01 1.748e+02
6.673e+02 1.979e+01 4.803e+01
7.326e+02 1.832e+01 -9.155e+01
8.043e+02 1.673e+01 1.141e+02
8.830e+02 1.479e+01 -5.583e+01
9.694e+02 1.234e+01 1.203e+02
1.064e+03 1.001e+01 -7.730e+01
1.168e+03 8.041e+00 6.654e+01
1.283e+03 6.296e+00 -1.714e+02
1.408e+03 4.589e+00 -7.312e+01
1.546e+03 3.109e+00 -7.681e-01
1.697e+03 1.569e+00 4.109e+01
1.863e+03 -5.226e-02 5.306e+01
2.046e+03 -1.518e+00 2.895e+01
2.246e+03 -2.460e+00 -2.895e+01
2.465e+03 -4.748e+00 -1.368e+02
2.707e+03 -7.975e+00 6.975e+01
2.971e+03 -7.666e+00 -1.350e+02
3.262e+03 -1.124e+01 -1.345e+01
3.581e+03 -1.364e+01 2.235e+01
3.932e+03 -1.987e+01 2.543e+01
4.317e+03 -2.417e+01 -6.306e+01
4.739e+03 -2.507e+01 1.287e+02
5.203e+03 -3.238e+01 -1.229e+02
5.712e+03 -3.695e+01 -1.212e+02
6.270e+03 -4.605e+01 1.573e+02
6.884e+03 -4.577e+01 -1.701e+02
7.558e+03 -4.894e+01 1.272e+02
8.297e+03 -4.800e+01 -1.076e+02
9.109e+03 -4.857e+01 9.395e+01
1.000e+04 -5.558e+01 1.074e+01
