# frequency  SPL  phase
1.000e+01 4.550e+01 -7.036e+01
1.098e+01 4.715e+01 -7.747e+01
1.205e+01 4.880e+01 -8.530e+01
1.323e+01 5.045e+01 -9.403e+01
1.453e+01 5.212e+01 -1.038e+02
1.595e+01 5.378e+01 -1.145e+02
1.751e+01 5.543e+01 -1.266e+02
1.922e+01 5.708e+01 -1.401e+02
2.110e+01 5.871e+01 -1.553e+02
2.317e+01 6.032e+01 -1.726e+02
2.543e+01 6.184e+01 1.677e+02
2.792e+01 6.322e+01 1.450e+02
3.065e+01 6.431e+01 1.190e+02
3.365e+01 6.490e+01 8.995e+01
3.695e+01 6.480e+01 5.896e+01
4.056e+01 6.400e+01 2.818e+01
4.453e+01 6.269e+01 -1.169e+00
4.889e+01 6.108e+01 -2.875e+01
5.367e+01 5.933e+01 -5.494e+01
5.892e+01 5.752e+01 -8.037e+01
6.469e+01 5.571e+01 -1.056e+02
7.102e+01 5.390e+01 -1.311e+02
7.796e+01 5.211e+01 -1.572e+02
8.559e+01 5.033e+01 1.756e+02
9.397e+01 4.856e+01 1.471e+02
1.032e+02 4.681e+01 1.171e+02
1.132e+02 4.507e+01 8.505e+01
1.243e+02 4.333e+01 5.080e+01
1.365e+02 4.162e+01 1.407e+01
1.499e+02 3.992e+01 -2.554e+01
1.645e+02 3.824e+01 -6.834e+01
1.806e+02 3.660e+01 -1.148e+02
1.983e+02 3.499e+01 -1.652e+02
2.177e+02 3.342e+01 1.398e+02
2.390e+02 3.191e+01 7.964e+01
2.624e+02 3.046e+01 1.371e+01
2.880e+02 2.907e+01 -5.884e+01
3.162e+02 2.770e+01 -1.388e+02
3.472e+02 2.631e+01 1.330e+02
3.811e+02 2.488e+01 3.589e+01
4.184e+02 2.336e+01 -7.086e+01
4.594e+02 2.167e+01 1.720e+02
5.043e+02 1.981e+01 4.445e+01
5.537e+02 1.790e+01 -9.430e+01
6.078e+02 1.598e+01 1.146e+02
6.673e+02 1.424e+01 -5.071e+01
7.326e+02 1.248e+01 1.268e+02
8.043e+02 1.053e+01 -7.327e+01
8.830e+02 8.386e+00 6.966e+01
9.694e+02 6.724e+00 -1.657e+02
1.064e+03 5.792e+00 -6.714e+01
1.168e+03 4.693e+00 2.622e-01
1.283e+03 2.891e+00 3.862e+01
1.408e+03 9.089e-01 4.918e+01
1.546e+03 -1.052e+00 2.475e+01
1.697e+03 -3.360e+00 -3.343e+01
1.863e+03 -4.564e+00 -1.314e+02
2.046e+03 -6.042e+00 7.930e+01
2.246e+03 -7.915e+00 -1.209e+02
2.465e+03 -1.074e+01 -1.511e+01
2.707e+03 -1.323e+01 4.120e+01
2.971e+03 -1.428e+01 -5.798e+00
3.262e+03 -1.735e+01 -6.724e+01
3.581e+03 -1.891e+01 1.288e+02
3.932e+03 -1.826e+01 -1.784e+02
4.317e+03 -3.146e+01 -1.462e+02
4.739e+03 -2.610e+01 1.132e+02
5.203e+03 -3.018e+01 -3.227e+01
5.712e+03 -4.619e+01 -8.377e+00
6.270e+03 -5.387e+01 -1.671e+02
6.884e+03 -5.265e+01 8.454e+01
7.558e+03 -4.098e+01 2.955e+01
8.297e+03 -4.427e+01 5.231e+01
9.109e+03 -4.308e+01 -2.741e+01
1.000e+04 -4.904e+01 9.171e+01
