# frequency  SPL  phase
1.000e+01 5.016e+01 -5.879e+01
1.098e+01 5.181e+01 -6.477e+01
1.205e+01 5.346e+01 -7.136e+01
1.323e+01 5.511e+01 -7.872e+01
1.453e+01 5.678e+01 -8.694e+01
1.595e+01 5.844e+01 -9.608e+01
1.751e+01 6.010e+01 -1.063e+02
1.922e+01 6.175e+01 -1.178e+02
2.110e+01 6.338e+01 -1.309e+02
2.317e+01 6.499e+01 -1.458e+02
2.543e+01 6.652e+01 -1.628e+02
2.792e+01 6.790e+01 1.774e+02
3.065e+01 6.900e+01 1.546e+02
3.365e+01 6.960e+01 1.290e+02
3.695e+01 6.951e+01 1.018e+02
4.056e+01 6.873e+01 7.527e+01
4.453e+01 6.744e+01 5.056e+01
4.889e+01 6.585e+01 2.808e+01
5.367e+01 6.413e+01 7.499e+00
5.892e+01 6.237e+01 -1.177e+01
6.469e+01 6.061e+01 -3.024e+01
7.102e+01 5.887e+01 -4.831e+01
7.796e+01 5.716e+01 -6.630e+01
8.559e+01 5.550e+01 -8.457e+01
9.397e+01 5.388e+01 -1.034e+02
1.032e+02 5.231e+01 -1.230e+02
1.132e+02 5.079e+01 -1.436e+02
1.243e+02 4.932e+01 -1.657e+02
1.365e+02 4.791e+01 1.707e+02
1.499e+02 4.654e+01 1.449e+02
1.645e+02 4.520e+01 1.169e+02
1.806e+02 4.388e+01 8.621e+01
1.983e+02 4.253e+01 5.263e+01
2.177e+02 4.114e+01 1.596e+01
2.390e+02 3.968e+01 -2.390e+01
2.624e+02 3.817e+01 -6.695e+01
2.880e+02 3.662e+01 -1.132e+02
3.162e+02 3.513e+01 -1.629e+02
3.472e+02 3.383e+01 1.435e+02
3.811e+02 3.281e+01 8.428e+01
4.184e+02 3.202e+01 1.756e+01
4.594e+02 3.121e+01 -5.800e+01
5.043e+02 3.016e+01 -1.421e+02
5.537e+02 2.886e+01 1.257e+02
6.078e+02 2.734e+01 2.558e+01
6.673e+02 2.575e+01 -8.259e+01
7.326e+02 2.434e+01 1.597e+02
8.043e+02 2.309e+01 2.866e+01
8.830e+02 2.143e+01 -1.167e+02
9.694e+02 1.932e+01 8.624e+01
1.064e+03 1.729e+01 -8.304e+01
1.168e+03 1.544e+01 9.186e+01
1.283e+03 1.370e+01 -1.120e+02
1.408e+03 1.182e+01 2.540e+01
1.546e+03 1.034e+01 1.411e+02
1.697e+03 8.756e+00 -1.308e+02
1.863e+03 6.633e+00 -6.783e+01
2.046e+03 4.456e+00 -3.457e+01
2.246e+03 1.777e+00 -2.824e+01
2.465e+03 -7.998e-01 -5.162e+01
2.707e+03 -1.909e+00 -1.143e+02
2.971e+03 -3.294e+00 1.386e+02
3.262e+03 -4.832e+00 -1.604e+01
3.581e+03 -6.622e+00 1.356e+02
3.932e+03 -8.343e+00 -1.208e+02
4.317e+03 -1.025e+01 -8.524e+01
4.739e+03 -1.250e+01 -1.164e+02
5.203e+03 -1.479e+01 1.524e+02
5.712e+03 -1.696e+01 -3.590e+01
6.270e+03 -1.917e+01 5.538e+01
6.884e+03 -2.174e+01 5.395e+01
7.558e+03 -2.458e+01 -5.927e+01
8.297e+03 -2.701e+01 7.314e+01
9.109e+03 -2.781e+01 9.145e+01
1.000e+04 -3.163e+01 -6.694e+01
