# frequency  SPL  phase
1.000e+01 4.582e+01 -6.936e+01
1.098e+01 4.747e+01 -7.637e+01
1.205e+01 4.912e+01 -8.410e+01
1.323e+01 5.078e+01 -9.270e+01
1.453e+01 5.244e+01 -1.023e+02
1.595e+01 5.410e+01 -1.129e+02
1.751e+01 5.576e+01 -1.248e+02
1.922e+01 5.741e+01 -1.381e+02
2.110e+01 5.905e+01 -1.532e+02
2.317e+01 6.065e+01 -1.703e+02
2.543e+01 6.218e+01 1.702e+02
2.792e+01 6.356e+01 1.478e+02
3.065e+01 6.466e+01 1.221e+02
3.365e+01 6.525e+01 9.329e+01
3.695e+01 6.516e+01 6.262e+01
4.056e+01 6.438e+01 3.218e+01
4.453e+01 6.307e+01 3.212e+00
4.889e+01 6.147e+01 -2.397e+01
5.367e+01 5.974e+01 -4.971e+01
5.892e+01 5.796e+01 -7.466e+01
6.469e+01 5.616e+01 -9.939e+01
7.102e+01 5.438e+01 -1.243e+02
7.796e+01 5.262e+01 -1.499e+02
8.559e+01 5.088e+01 -1.764e+02
9.397e+01 4.915e+01 1.557e+02
1.032e+02 4.744e+01 1.262e+02
1.132e+02 4.575e+01 9.486e+01
1.243e+02 4.408e+01 6.121e+01
1.365e+02 4.241e+01 2.504e+01
1.499e+02 4.076e+01 -1.403e+01
1.645e+02 3.911e+01 -5.633e+01
1.806e+02 3.747e+01 -1.023e+02
1.983e+02 3.584e+01 -1.522e+02
2.177e+02 3.422e+01 1.534e+02
2.390e+02 3.261e+01 9.411e+01
2.624e+02 3.102e+01 2.930e+01
2.880e+02 2.947e+01 -4.168e+01
3.162e+02 2.793e+01 -1.196e+02
3.472e+02 2.641e+01 1.546e+02
3.811e+02 2.484e+01 6.000e+01
4.184e+02 2.313e+01 -4.403e+01
4.594e+02 2.122e+01 -1.577e+02
5.043e+02 1.919e+01 7.894e+01
5.537e+02 1.721e+01 -5.527e+01
6.078e+02 1.532e+01 1.576e+02
6.673e+02 1.349e+01 -4.611e+00
7.326e+02 1.157e+01 1.755e+02
8.043e+02 9.107e+00 -2.311e+01
8.830e+02 5.902e+00 1.215e+02
9.694e+02 2.374e+00 -1.085e+02
1.064e+03 -3.608e-01 3.019e+00
1.168e+03 -3.024e+00 8.263e+01
1.283e+03 -8.028e+00 1.401e+02
1.408e+03 -1.051e+01 -1.680e+02
1.546e+03 -1.197e+01 -1.705e+02
1.697e+03 -1.348e+01 1.648e+02
1.863e+03 -1.337e+01 7.978e+01
2.046e+03 -1.499e+01 -3.984e+01
2.246e+03 -1.493e+01 1.390e+02
2.465e+03 -1.739e+01 -7.969e+01
2.707e+03 -2.312e+01 -2.538e+01
2.971e+03 -2.175e+01 -3.804e+00
3.262e+03 -2.702e+01 -6.826e+01
3.581e+03 -4.883e+01 5.909e+01
3.932e+03 -2.485e+01 -2.870e+01
4.317e+03 -3.489e+01 6.608e+00
4.739e+03 -4.592e+01 2.199e+01
5.203e+03 -3.053e+01 -1.579e+02
5.712e+03 -4.462e+01 6.516e+01
6.270e+03 -5.628e+01 -7.987e+00
6.884e+03 -5.131e+01 1.123e+02
7.558e+03 -5.327e+01 -2.890e+01
8.297e+03 -4.907e+01 -1.148e+02
9.109e+03 -4.247e+01 -3.652e+00
1.000e+04 -4.988e+01 1.603e+02
