# frequency  SPL  phase
1.000e+01 4.832e+01 -6.262e+01
1.098e+01 4.997e+01 -6.897e+01
1.205e+01 5.162e+01 -7.597e+01
1.323e+01 5.328e+01 -8.378e+01
1.453e+01 5.494e+01 -9.250e+01
1.595e+01 5.660e+01 -1.022e+02
1.751e+01 5.825e+01 -1.130e+02
1.922e+01 5.990e+01 -1.252e+02
2.110e+01 6.153e+01 -1.389e+02
2.317e+01 6.314e+01 -1.546e+02
2.543e+01 6.466e+01 -1.726e+02
2.792e+01 6.604e+01 1.667e+02
3.065e+01 6.713e+01 1.428e+02
3.365e+01 6.771e+01 1.161e+02
3.695e+01 6.762e+01 8.768e+01
4.056e+01 6.682e+01 5.973e+01
4.453e+01 6.551e+01 3.351e+01
4.889e+01 6.390e+01 9.358e+00
5.367e+01 6.215e+01 -1.305e+01
5.892e+01 6.035e+01 -3.431e+01
6.469e+01 5.854e+01 -5.496e+01
7.102e+01 5.675e+01 -7.538e+01
7.796e+01 5.498e+01 -9.593e+01
8.559e+01 5.323e+01 -1.170e+02
9.397e+01 5.151e+01 -1.387e+02
1.032e+02 4.982e+01 -1.614e+02
1.132e+02 4.817e+01 1.747e+02
1.243e+02 4.656e+01 1.493e+02
1.365e+02 4.501e+01 1.221e+02
1.499e+02 4.350e+01 9.276e+01
1.645e+02 4.206e+01 6.097e+01
1.806e+02 4.068e+01 2.626e+01
1.983e+02 3.934e+01 -1.177e+01
2.177e+02 3.804e+01 -5.359e+01
2.390e+02 3.675e+01 -9.961e+01
2.624e+02 3.545e+01 -1.502e+02
2.880e+02 3.412e+01 1.541e+02
3.162e+02 3.273e+01 9.297e+01
3.472e+02 3.126e+01 2.601e+01
3.811e+02 2.968e+01 -4.702e+01
4.184e+02 2.801e+01 -1.263e+02
4.594e+02 2.634e+01 1.479e+02
5.043e+02 2.476e+01 5.445e+01
5.537e+02 2.337e+01 -4.814e+01
6.078e+02 2.205e+01 -1.619e+02
6.673e+02 2.067e+01 7.249e+01
7.326e+02 1.922e+01 -6.635e+01
8.043e+02 1.745e+01 1.407e+02
8.830e+02 1.527e+01 -2.609e+01
9.694e+02 1.284e+01 1.548e+02
1.064e+03 1.079e+01 -3.943e+01
1.168e+03 8.872e+00 1.068e+02
1.283e+03 7.097e+00 -1.273e+02
1.408e+03 5.480e+00 -2.503e+01
1.546e+03 3.982e+00 5.097e+01
1.697e+03 2.274e+00 9.870e+01
1.863e+03 9.623e-01 1.169e+02
2.046e+03 -4.508e-01 9.743e+01
2.246e+03 -1.236e+00 4.296e+01
2.465e+03 -3.166e+00 -5.883e+01
2.707e+03 -7.060e+00 1.659e+02
2.971e+03 -9.079e+00 -1.280e+01
3.262e+03 -1.231e+01 1.258e+02
3.581e+03 -1.404e+01 1.480e+02
3.932e+03 -1.513e+01 1.588e+02
4.317e+03 -1.767e+01 6.814e+01
4.739e+03 -2.454e+01 -8.922e+01
5.203e+03 -2.872e+01 3.604e+01
5.712e+03 -3.340e+01 3.227e+01
6.270e+03 -4.047e+01 -2.923e+01
6.884e+03 -4.589e+01 -6.925e+01
7.558e+03 -4.311e+01 3.542e+01
8.297e+03 -4.602e+01 -1.968e+01
9.109e+03 -5.071e+01 4.478e+01
1.000e+04 -5.449e+01 8.196e+00
