# frequency  SPL  phase
1.000e+01 4.964e+01 -5.979e+01
1.098e+01 5.129e+01 -6.586e+01
1.205e+01 5.294e+01 -7.256e+01
1.323e+01 5.460e+01 -8.004e+01
1.453e+01 5.626e+01 -8.839e+01
1.595e+01 5.792e+01 -9.766e+01
1.751e+01 5.958e+01 -1.081e+02
1.922e+01 6.123e+01 -1.197e+02
2.110e+01 6.287e+01 -1.330e+02
2.317e+01 6.447e+01 -1.481e+02
2.543e+01 6.600e+01 -1.654e+02
2.792e+01 6.738e+01 1.746e+02
3.065e+01 6.848e+01 1.515e+02
3.365e+01 6.907e+01 1.256e+02
3.695e+01 6.898e+01 9.817e+01
4.056e+01 6.820e+01 7.125e+01
4.453e+01 6.690e+01 4.615e+01
4.889e+01 6.531e+01 2.324e+01
5.367e+01 6.359e+01 2.191e+00
5.892e+01 6.182e+01 -1.759e+01
6.469e+01 6.005e+01 -3.661e+01
7.102e+01 5.830e+01 -5.528e+01
7.796e+01 5.658e+01 -7.392e+01
8.559e+01 5.490e+01 -9.288e+01
9.397e+01 5.327e+01 -1.124e+02
1.032e+02 5.168e+01 -1.328e+02
1.132e+02 5.015e+01 -1.543e+02
1.243e+02 4.867e+01 -1.772e+02
1.365e+02 4.725e+01 1.581e+02
1.499e+02 4.588e+01 1.314e+02
1.645e+02 4.455e+01 1.022e+02
1.806e+02 4.325e+01 7.023e+01
1.983e+02 4.194e+01 3.515e+01
2.177e+02 4.060e+01 -3.310e+00
2.390e+02 3.920e+01 -4.531e+01
2.624e+02 3.772e+01 -9.094e+01
2.880e+02 3.618e+01 -1.402e+02
3.162e+02 3.462e+01 1.668e+02
3.472e+02 3.316e+01 1.098e+02
3.811e+02 3.195e+01 4.797e+01
4.184e+02 3.106e+01 -2.098e+01
4.594e+02 3.029e+01 -9.911e+01
5.043e+02 2.935e+01 1.731e+02
5.537e+02 2.813e+01 7.639e+01
6.078e+02 2.667e+01 -2.897e+01
6.673e+02 2.508e+01 -1.434e+02
7.326e+02 2.346e+01 9.216e+01
8.043e+02 2.190e+01 -4.403e+01
8.830e+02 2.029e+01 1.659e+02
9.694e+02 1.845e+01 1.568e+00
1.064e+03 1.643e+01 -1.771e+02
1.168e+03 1.443e+01 -1.121e+01
1.283e+03 1.275e+01 1.376e+02
1.408e+03 1.140e+01 -9.760e+01
1.546e+03 9.636e+00 3.926e+00
1.697e+03 8.053e+00 8.087e+01
1.863e+03 6.316e+00 1.272e+02
2.046e+03 3.845e+00 1.475e+02
2.246e+03 1.680e+00 1.339e+02
2.465e+03 -7.427e-01 8.974e+01
2.707e+03 -1.779e+00 -1.269e+00
2.971e+03 -3.670e+00 -1.337e+02
3.262e+03 -5.679e+00 4.620e+01
3.581e+03 -8.635e+00 1.697e+02
3.932e+03 -1.006e+01 -1.253e+02
4.317e+03 -1.227e+01 -1.141e+02
4.739e+03 -1.425e+01 -1.793e+02
5.203e+03 -1.628e+01 3.361e+01
5.712e+03 -1.913e+01 1.692e+02
6.270e+03 -2.253e+01 -1.528e+02
6.884e+03 -2.533e+01 1.500e+02
7.558e+03 -2.888e+01 -2.218e+01
8.297e+03 -3.249e+01 4.873e+01
9.109e+03 -3.723e+01 -2.499e+01
1.000e+04 -4.433e+01 1.164e+02
