# frequency  SPL  phase
1.000e+01 5.029e+01 -5.854e+01
1.098e+01 5.194e+01 -6.449e+01
1.205e+01 5.359e+01 -7.105e+01
1.323e+01 5.525e+01 -7.838e+01
1.453e+01 5.691e+01 -8.657e+01
1.595e+01 5.857e+01 -9.567e+01
1.751e+01 6.023e+01 -1.059e+02
1.922e+01 6.187e+01 -1.173e+02
2.110e+01 6.351e+01 -1.303e+02
2.317e+01 6.511e+01 -1.452e+02
2.543e+01 6.664e+01 -1.622e+02
2.792e+01 6.802e+01 1.781e+02
3.065e+01 6.911e+01 1.553e+02
3.365e+01 6.970e+01 1.298e+02
3.695e+01 6.960e+01 1.027e+02
4.056e+01 6.882e+01 7.622e+01
4.453e+01 6.751e+01 5.158e+01
4.889e+01 6.590e+01 2.917e+01
5.367e+01 6.416e+01 8.660e+00
5.892e+01 6.237e+01 -1.054e+01
6.469e+01 6.058e+01 -2.895e+01
7.102e+01 5.879e+01 -4.696e+01
7.796e+01 5.703e+01 -6.490e+01
8.559e+01 5.529e+01 -8.312e+01
9.397e+01 5.357e+01 -1.019e+02
1.032e+02 5.186e+01 -1.213e+02
1.132e+02 5.017e+01 -1.418e+02
1.243e+02 4.849e+01 -1.635e+02
1.365e+02 4.680e+01 1.735e+02
1.499e+02 4.511e+01 1.488e+02
1.645e+02 4.340e+01 1.224e+02
1.806e+02 4.168e+01 9.416e+01
1.983e+02 3.996e+01 6.387e+01
2.177e+02 3.826e+01 3.129e+01
2.390e+02 3.664e+01 -4.011e+00
2.624e+02 3.508e+01 -4.271e+01
2.880e+02 3.355e+01 -8.558e+01
3.162e+02 3.194e+01 -1.330e+02
3.472e+02 3.016e+01 1.755e+02
3.811e+02 2.833e+01 1.208e+02
4.184e+02 2.679e+01 6.178e+01
4.594e+02 2.548e+01 -5.288e+00
5.043e+02 2.376e+01 -8.071e+01
5.537e+02 2.171e+01 -1.597e+02
6.078e+02 2.038e+01 1.148e+02
6.673e+02 1.883e+01 1.527e+01
7.326e+02 1.663e+01 -8.909e+01
8.043e+02 1.539e+01 1.555e+02
8.830e+02 1.312e+01 2.598e+01
9.694e+02 1.149e+01 -1.113e+02
1.064e+03 9.086e+00 9.404e+01
1.168e+03 7.247e+00 -7.209e+01
1.283e+03 4.736e+00 1.059e+02
1.408e+03 2.509e+00 -9.439e+01
1.546e+03 2.525e-01 4.883e+01
1.697e+03 -1.887e+00 1.718e+02
1.863e+03 -4.227e+00 -9.116e+01
2.046e+03 -6.199e+00 -1.680e+01
2.246e+03 -8.865e+00 1.956e+01
2.465e+03 -1.224e+01 3.091e+01
2.707e+03 -1.997e+01 -5.523e+00
2.971e+03 -1.647e+01 -4.006e+01
3.262e+03 -2.445e+01 -1.060e+02
3.581e+03 -2.389e+01 3.162e+01
3.932e+03 -4.724e+01 -8.403e+01
4.317e+03 -2.593e+01 1.174e+02
4.739e+03 -2.706e+01 1.776e+02
5.203e+03 -2.718e+01 -1.069e+02
5.712e+03 -4.563e+01 -1.736e+02
6.270e+03 -4.539e+01 2.805e+01
6.884e+03 -4.786e+01 -8.534e+01
7.558e+03 -3.939e+01 8.868e+01
8.297e+03 -3.975e+01 9.355e+00
9.109e+03 -4.440e+01 1.179e+02
1.000e+04 -4.628e+01 -1.473e+02
