# frequency  SPL  phase
1.000e+01 4.510e+01 -7.169e+01
1.098e+01 4.675e+01 -7.893e+01
1.205e+01 4.839e+01 -8.691e+01
1.323e+01 5.005e+01 -9.579e+01
1.453e+01 5.172e+01 -1.057e+02
1.595e+01 5.337e+01 -1.167e+02
1.751e+01 5.503e+01 -1.289e+02
1.922e+01 5.668e+01 -1.426e+02
2.110e+01 5.831e+01 -1.581e+02
2.317e+01 5.992e+01 -1.757e+02
2.543e+01 6.144e+01 1.643e+02
2.792e+01 6.282e+01 1.413e+02
3.065e+01 6.391e+01 1.149e+02
3.365e+01 6.450e+01 8.545e+01
3.695e+01 6.441e+01 5.402e+01
4.056e+01 6.361e+01 2.275e+01
4.453e+01 6.230e+01 -7.136e+00
4.889e+01 6.069e+01 -3.532e+01
5.367e+01 5.895e+01 -6.215e+01
5.892e+01 5.715e+01 -8.830e+01
6.469e+01 5.534e+01 -1.143e+02
7.102e+01 5.354e+01 -1.407e+02
7.796e+01 5.175e+01 -1.678e+02
8.559e+01 4.998e+01 1.640e+02
9.397e+01 4.822e+01 1.343e+02
1.032e+02 4.647e+01 1.029e+02
1.132e+02 4.473e+01 6.937e+01
1.243e+02 4.301e+01 3.348e+01
1.365e+02 4.129e+01 -5.077e+00
1.499e+02 3.958e+01 -4.670e+01
1.645e+02 3.789e+01 -9.171e+01
1.806e+02 3.621e+01 -1.405e+02
1.983e+02 3.456e+01 1.664e+02
2.177e+02 3.293e+01 1.086e+02
2.390e+02 3.134e+01 4.554e+01
2.624e+02 2.980e+01 -2.338e+01
2.880e+02 2.832e+01 -9.895e+01
3.162e+02 2.690e+01 1.779e+02
3.472e+02 2.551e+01 8.631e+01
3.811e+02 2.411e+01 -1.456e+01
4.184e+02 2.270e+01 -1.257e+02
4.594e+02 2.118e+01 1.117e+02
5.043e+02 1.947e+01 -2.265e+01
5.537e+02 1.761e+01 -1.694e+02
6.078e+02 1.557e+01 3.055e+01
6.673e+02 1.347e+01 -1.431e+02
7.326e+02 1.149e+01 2.744e+01
8.043e+02 9.705e+00 1.799e+02
8.830e+02 8.008e+00 -4.906e+01
9.694e+02 6.178e+00 5.933e+01
1.064e+03 4.259e+00 1.448e+02
1.168e+03 2.799e+00 -1.557e+02
1.283e+03 1.689e+00 -1.300e+02
1.408e+03 -2.089e-01 -1.411e+02
1.546e+03 -2.963e+00 1.766e+02
1.697e+03 -5.184e+00 1.012e+02
1.863e+03 -6.776e+00 -2.076e+01
2.046e+03 -8.856e+00 1.718e+02
2.246e+03 -1.063e+01 -5.561e+01
2.465e+03 -1.415e+01 2.711e+01
2.707e+03 -1.609e+01 5.903e+01
2.971e+03 -1.945e+01 6.321e+01
3.262e+03 -2.201e+01 -1.036e+02
3.581e+03 -3.220e+01 8.268e+01
3.932e+03 -2.227e+01 -1.159e+02
4.317e+03 -3.162e+01 1.228e+02
4.739e+03 -3.364e+01 5.864e+01
5.203e+03 -3.719e+01 1.469e+02
5.712e+03 -4.193e+01 8.554e+01
6.270e+03 -6.924e+01 -1.378e+02
6.884e+03 -5.861e+01 -1.280e+02
7.558e+03 -4.533e+01 -3.920e+01
8.297e+03 -4.702e+01 3.130e+01
9.109e+03 -4.201e+01 -1.692e+02
1.000e+04 -4.843e+01 1.508e+02
