# frequency  SPL  phase
1.000e+01 4.575e+01 -6.958e+01
1.098e+01 4.740e+01 -7.662e+01
1.205e+01 4.905e+01 -8.437e+01
1.323e+01 5.070e+01 -9.300e+01
1.453e+01 5.237e+01 -1.026e+02
1.595e+01 5.403e+01 -1.133e+02
1.751e+01 5.568e+01 -1.252e+02
1.922e+01 5.733e+01 -1.386e+02
2.110e+01 5.897e+01 -1.537e+02
2.317e+01 6.057e+01 -1.708e+02
2.543e+01 6.210e+01 1.697e+02
2.792e+01 6.348e+01 1.472e+02
3.065e+01 6.457e+01 1.214e+02
3.365e+01 6.516e+01 9.252e+01
3.695e+01 6.507e+01 6.178e+01
4.056e+01 6.428e+01 3.126e+01
4.453e+01 6.297e+01 2.200e+00
4.889e+01 6.137e+01 -2.508e+01
5.367e+01 5.963e+01 -5.093e+01
5.892e+01 5.783e+01 -7.600e+01
6.469e+01 5.603e+01 -1.009e+02
7.102e+01 5.423e+01 -1.260e+02
7.796e+01 5.246e+01 -1.516e+02
8.559e+01 5.069e+01 -1.784e+02
9.397e+01 4.894e+01 1.536e+02
1.032e+02 4.721e+01 1.239e+02
1.132e+02 4.549e+01 9.230e+01
1.243e+02 4.376e+01 5.842e+01
1.365e+02 4.205e+01 2.201e+01
1.499e+02 4.033e+01 -1.733e+01
1.645e+02 3.861e+01 -5.989e+01
1.806e+02 3.688e+01 -1.061e+02
1.983e+02 3.513e+01 -1.563e+02
2.177e+02 3.336e+01 1.491e+02
2.390e+02 3.158e+01 8.959e+01
2.624e+02 2.977e+01 2.476e+01
2.880e+02 2.797e+01 -4.599e+01
3.162e+02 2.617e+01 -1.234e+02
3.472e+02 2.438e+01 1.515e+02
3.811e+02 2.253e+01 5.766e+01
4.184e+02 2.048e+01 -4.595e+01
4.594e+02 1.805e+01 -1.594e+02
5.043e+02 1.516e+01 7.793e+01
5.537e+02 1.182e+01 -5.286e+01
6.078e+02 8.342e+00 1.708e+02
6.673e+02 6.003e+00 2.773e+01
7.326e+02 5.137e+00 -1.342e+02
8.043e+02 4.540e+00 3.998e+01
8.830e+02 3.456e+00 -1.681e+02
9.694e+02 2.039e+00 -3.457e+01
1.064e+03 1.182e+00 7.772e+01
1.168e+03 7.940e-01 1.591e+02
1.283e+03 -6.156e-01 -1.525e+02
1.408e+03 -3.167e+00 -1.289e+02
1.546e+03 -5.015e+00 -1.328e+02
1.697e+03 -6.958e+00 -1.794e+02
1.863e+03 -1.036e+01 9.727e+01
2.046e+03 -1.225e+01 -2.344e+01
2.246e+03 -1.366e+01 1.709e+02
2.465e+03 -2.249e+01 -4.939e+01
2.707e+03 -2.427e+01 5.648e+01
2.971e+03 -2.142e+01 8.429e+01
3.262e+03 -2.323e+01 2.958e+01
3.581e+03 -3.334e+01 -1.067e+02
3.932e+03 -3.366e+01 -2.189e+00
4.317e+03 -3.732e+01 -9.236e+01
4.739e+03 -3.694e+01 5.888e+01
5.203e+03 -3.791e+01 -9.496e+01
5.712e+03 -5.003e+01 -9.135e+01
6.270e+03 -4.488e+01 1.267e+02
6.884e+03 -4.709e+01 -7.574e+01
7.558e+03 -5.330e+01 -6.988e+01
8.297e+03 -4.723e+01 -4.518e+01
9.109e+03 -5.499e+01 -7.507e+01
1.000e+04 -5.900e+01 -5.155e+01
