# frequency  SPL  phase
1.000e+01 4.614e+01 -6.838e+01
1.098e+01 4.779e+01 -7.530e+01
1.205e+01 4.944e+01 -8.292e+01
1.323e+01 5.109e+01 -9.141e+01
1.453e+01 5.276e+01 -1.009e+02
1.595e+01 5.442e+01 -1.114e+02
1.751e+01 5.607e+01 -1.231e+02
1.922e+01 5.772e+01 -1.363e+02
2.110e+01 5.935e+01 -1.511e+02
2.317e+01 6.096e+01 -1.680e+02
2.543e+01 6.248e+01 1.727e+02
2.792e+01 6.386e+01 1.505e+02
3.065e+01 6.495e+01 1.251e+02
3.365e+01 6.554e+01 9.659e+01
3.695e+01 6.544e+01 6.625e+01
4.056e+01 6.465e+01 3.618e+01
4.453e+01 6.333e+01 7.600e+00
4.889e+01 6.172e+01 -1.914e+01
5.367e+01 5.997e+01 -4.440e+01
5.892e+01 5.817e+01 -6.882e+01
6.469e+01 5.635e+01 -9.296e+01
7.102e+01 5.454e+01 -1.172e+02
7.796e+01 5.275e+01 -1.421e+02
8.559e+01 5.096e+01 -1.678e+02
9.397e+01 4.919e+01 1.652e+02
1.032e+02 4.743e+01 1.368e+02
1.132e+02 4.567e+01 1.065e+02
1.243e+02 4.391e+01 7.419e+01
1.365e+02 4.215e+01 3.949e+01
1.499e+02 4.039e+01 2.079e+00
1.645e+02 3.861e+01 -3.831e+01
1.806e+02 3.681e+01 -8.205e+01
1.983e+02 3.500e+01 -1.294e+02
2.177e+02 3.316e+01 1.791e+02
2.390e+02 3.131e+01 1.233e+02
2.624e+02 2.945e+01 6.271e+01
2.880e+02 2.760e+01 -3.194e+00
3.162e+02 2.580e+01 -7.507e+01
3.472e+02 2.404e+01 -1.538e+02
3.811e+02 2.227e+01 1.197e+02
4.184e+02 2.041e+01 2.498e+01
4.594e+02 1.847e+01 -7.757e+01
5.043e+02 1.667e+01 1.720e+02
5.537e+02 1.535e+01 5.176e+01
6.078e+02 1.471e+01 -8.239e+01
6.673e+02 1.433e+01 1.245e+02
7.326e+02 1.354e+01 -4.809e+01
8.043e+02 1.207e+01 1.210e+02
8.830e+02 9.818e+00 -8.685e+01
9.694e+02 7.157e+00 4.991e+01
1.064e+03 4.742e+00 1.683e+02
1.168e+03 2.470e+00 -9.924e+01
1.283e+03 -8.601e-01 -3.250e+01
1.408e+03 -4.366e+00 1.801e+01
1.546e+03 -5.980e+00 3.760e+01
1.697e+03 -7.776e+00 1.769e+01
1.863e+03 -9.327e+00 -4.407e+01
2.046e+03 -1.196e+01 -1.457e+02
2.246e+03 -1.406e+01 7.260e+01
2.465e+03 -2.129e+01 -1.492e+02
2.707e+03 -2.396e+01 1.552e+02
2.971e+03 -2.395e+01 3.808e+01
3.262e+03 -2.974e+01 1.653e+02
3.581e+03 -3.025e+01 -8.924e+01
3.932e+03 -2.625e+01 1.327e+02
4.317e+03 -2.234e+01 -9.387e+01
4.739e+03 -2.703e+01 6.681e+01
5.203e+03 -4.534e+01 7.644e+01
5.712e+03 -3.810e+01 1.499e+02
6.270e+03 -5.089e+01 -1.703e+00
6.884e+03 -6.038e+01 1.647e+02
7.558e+03 -5.341e+01 -1.676e+02
8.297e+03 -5.233e+01 8.217e+01
9.109e+03 -5.318e+01 -1.196e+02
1.000e+04 -5.153e+01 1.630e+02
