# frequency  SPL  phase
1.000e+01 4.675e+01 -6.663e+01
1.098e+01 4.840e+01 -7.338e+01
1.205e+01 5.004e+01 -8.081e+01
1.323e+01 5.170e+01 -8.909e+01
1.453e+01 5.336e+01 -9.833e+01
1.595e+01 5.502e+01 -1.086e+02
1.751e+01 5.668e+01 -1.200e+02
1.922e+01 5.832e+01 -1.329e+02
2.110e+01 5.996e+01 -1.474e+02
2.317e+01 6.156e+01 -1.640e+02
2.543e+01 6.308e+01 1.772e+02
2.792e+01 6.446e+01 1.555e+02
3.065e+01 6.555e+01 1.305e+02
3.365e+01 6.614e+01 1.025e+02
3.695e+01 6.604e+01 7.280e+01
4.056e+01 6.524e+01 4.339e+01
4.453e+01 6.393e+01 1.555e+01
4.889e+01 6.231e+01 -1.037e+01
5.367e+01 6.056e+01 -3.472e+01
5.892e+01 5.876e+01 -5.813e+01
6.469e+01 5.695e+01 -8.113e+01
7.102e+01 5.514e+01 -1.042e+02
7.796e+01 5.336e+01 -1.275e+02
8.559e+01 5.159e+01 -1.517e+02
9.397e+01 4.984e+01 -1.768e+02
1.032e+02 4.812e+01 1.567e+02
1.132e+02 4.643e+01 1.288e+02
1.243e+02 4.476e+01 9.898e+01
1.365e+02 4.314e+01 6.709e+01
1.499e+02 4.157e+01 3.273e+01
1.645e+02 4.005e+01 -4.450e+00
1.806e+02 3.861e+01 -4.493e+01
1.983e+02 3.723e+01 -8.919e+01
2.177e+02 3.592e+01 -1.378e+02
2.390e+02 3.466e+01 1.687e+02
2.624e+02 3.343e+01 1.097e+02
2.880e+02 3.220e+01 4.457e+01
3.162e+02 3.091e+01 -2.717e+01
3.472e+02 2.955e+01 -1.059e+02
3.811e+02 2.810e+01 1.681e+02
4.184e+02 2.657e+01 7.426e+01
4.594e+02 2.500e+01 -2.781e+01
5.043e+02 2.350e+01 -1.388e+02
5.537e+02 2.218e+01 9.951e+01
6.078e+02 2.096e+01 -3.471e+01
6.673e+02 1.976e+01 1.772e+02
7.326e+02 1.850e+01 1.422e+01
8.043e+02 1.723e+01 -1.646e+02
8.830e+02 1.595e+01 -8.855e-01
9.694e+02 1.466e+01 1.436e+02
1.064e+03 1.339e+01 -9.282e+01
1.168e+03 1.227e+01 7.208e+00
1.283e+03 1.119e+01 7.953e+01
1.408e+03 9.683e+00 1.219e+02
1.546e+03 7.620e+00 1.346e+02
1.697e+03 5.069e+00 1.170e+02
1.863e+03 3.002e+00 6.652e+01
2.046e+03 1.605e+00 -2.582e+01
2.246e+03 -4.854e-01 -1.649e+02
2.465e+03 -2.419e+00 4.631e+00
2.707e+03 -6.079e+00 1.290e+02
2.971e+03 -7.328e+00 -1.672e+02
3.262e+03 -9.010e+00 -1.725e+02
3.581e+03 -1.268e+01 1.079e+02
3.932e+03 -1.678e+01 -1.959e+01
4.317e+03 -1.875e+01 9.199e+01
4.739e+03 -2.165e+01 1.430e+02
5.203e+03 -2.969e+01 5.854e+01
5.712e+03 -3.504e+01 -1.035e+02
6.270e+03 -4.445e+01 -7.793e+01
6.884e+03 -4.410e+01 1.750e+02
7.558e+03 -6.009e+01 6.546e+01
8.297e+03 -5.355e+01 1.162e+02
9.109e+03 -4.784e+01 -1.199e+02
1.000e+04 -5.289e+01 1.648e+02
