# frequency  SPL  phase
1.000e+01 4.827e+01 -6.275e+01
1.098e+01 4.992e+01 -6.911e+01
1.205e+01 5.157e+01 -7.613e+01
1.323e+01 5.323e+01 -8.396e+01
1.453e+01 5.489e+01 -9.269e+01
1.595e+01 5.655e+01 -1.024e+02
1.751e+01 5.821e+01 -1.133e+02
1.922e+01 5.985e+01 -1.254e+02
2.110e+01 6.149e+01 -1.392e+02
2.317e+01 6.309e+01 -1.550e+02
2.543e+01 6.462e+01 -1.729e+02
2.792e+01 6.600e+01 1.663e+02
3.065e+01 6.709e+01 1.424e+02
3.365e+01 6.768e+01 1.156e+02
3.695e+01 6.759e+01 8.711e+01
4.056e+01 6.680e+01 5.909e+01
4.453e+01 6.549e+01 3.277e+01
4.889e+01 6.389e+01 8.505e+00
5.367e+01 6.215e+01 -1.404e+01
5.892e+01 6.036e+01 -3.546e+01
6.469e+01 5.856e+01 -5.632e+01
7.102e+01 5.678e+01 -7.701e+01
7.796e+01 5.501e+01 -9.787e+01
8.559e+01 5.327e+01 -1.193e+02
9.397e+01 5.154e+01 -1.415e+02
1.032e+02 4.984e+01 -1.648e+02
1.132e+02 4.816e+01 1.705e+02
1.243e+02 4.648e+01 1.442e+02
1.365e+02 4.482e+01 1.161e+02
1.499e+02 4.316e+01 8.583e+01
1.645e+02 4.150e+01 5.315e+01
1.806e+02 3.983e+01 1.779e+01
1.983e+02 3.814e+01 -2.049e+01
2.177e+02 3.643e+01 -6.195e+01
2.390e+02 3.472e+01 -1.069e+02
2.624e+02 3.301e+01 -1.556e+02
2.880e+02 3.134e+01 1.515e+02
3.162e+02 2.976e+01 9.366e+01
3.472e+02 2.827e+01 2.985e+01
3.811e+02 2.676e+01 -4.113e+01
4.184e+02 2.504e+01 -1.195e+02
4.594e+02 2.302e+01 1.560e+02
5.043e+02 2.114e+01 6.661e+01
5.537e+02 1.987e+01 -3.272e+01
6.078e+02 1.832e+01 -1.464e+02
6.673e+02 1.597e+01 9.204e+01
7.326e+02 1.434e+01 -3.619e+01
8.043e+02 1.307e+01 1.760e+02
8.830e+02 1.072e+01 1.560e+01
9.694e+02 9.241e+00 -1.555e+02
1.064e+03 7.472e+00 9.103e+00
1.168e+03 5.597e+00 1.625e+02
1.283e+03 3.889e+00 -7.115e+01
1.408e+03 2.157e+00 3.731e+01
1.546e+03 2.464e-01 1.183e+02
1.697e+03 -1.410e+00 1.735e+02
1.863e+03 -3.653e+00 -1.624e+02
2.046e+03 -5.280e+00 -1.766e+02
2.246e+03 -6.886e+00 1.417e+02
2.465e+03 -1.045e+01 6.054e+01
2.707e+03 -1.330e+01 -7.436e+01
2.971e+03 -1.727e+01 1.177e+02
3.262e+03 -2.030e+01 -9.810e+01
3.581e+03 -2.205e+01 -3.776e+01
3.932e+03 -2.223e+01 -3.212e+01
4.317e+03 -2.901e+01 -1.666e+02
4.739e+03 -3.906e+01 1.542e+02
5.203e+03 -4.681e+01 2.431e+00
5.712e+03 -4.745e+01 3.182e+01
6.270e+03 -4.538e+01 1.738e-01
6.884e+03 -4.630e+01 -7.020e+01
7.558e+03 -4.571e+01 4.910e+01
8.297e+03 -4.982e+01 6.615e+01
9.109e+03 -5.140e+01 -7.781e+01
1.000e+04 -5.532e+01 4.744e+01
