# frequency  SPL  phase
1.000e+01 4.760e+01 -6.437e+01
1.098e+01 4.925e+01 -7.090e+01
1.205e+01 5.090e+01 -7.809e+01
1.323e+01 5.255e+01 -8.610e+01
1.453e+01 5.422e+01 -9.505e+01
1.595e+01 5.588e+01 -1.050e+02
1.751e+01 5.753e+01 -1.161e+02
1.922e+01 5.918e+01 -1.285e+02
2.110e+01 6.081e+01 -1.426e+02
2.317e+01 6.242e+01 -1.587e+02
2.543e+01 6.394e+01 -1.770e+02
2.792e+01 6.532e+01 1.618e+02
3.065e+01 6.641e+01 1.375e+02
3.365e+01 6.700e+01 1.102e+02
3.695e+01 6.690e+01 8.119e+01
4.056e+01 6.611e+01 5.261e+01
4.453e+01 6.480e+01 2.568e+01
4.889e+01 6.319e+01 7.639e-01
5.367e+01 6.145e+01 -2.248e+01
5.892e+01 5.965e+01 -4.467e+01
6.469e+01 5.785e+01 -6.634e+01
7.102e+01 5.606e+01 -8.788e+01
7.796e+01 5.430e+01 -1.097e+02
8.559e+01 5.255e+01 -1.320e+02
9.397e+01 5.084e+01 -1.552e+02
1.032e+02 4.917e+01 -1.795e+02
1.132e+02 4.753e+01 1.548e+02
1.243e+02 4.594e+01 1.275e+02
1.365e+02 4.441e+01 9.818e+01
1.499e+02 4.294e+01 6.655e+01
1.645e+02 4.155e+01 3.219e+01
1.806e+02 4.022e+01 -5.385e+00
1.983e+02 3.896e+01 -4.664e+01
2.177e+02 3.774e+01 -9.210e+01
2.390e+02 3.654e+01 -1.422e+02
2.624e+02 3.532e+01 1.625e+02
2.880e+02 3.405e+01 1.017e+02
3.162e+02 3.270e+01 3.503e+01
3.472e+02 3.125e+01 -3.768e+01
3.811e+02 2.973e+01 -1.166e+02
4.184e+02 2.823e+01 1.580e+02
4.594e+02 2.688e+01 6.509e+01
5.043e+02 2.580e+01 -3.705e+01
5.537e+02 2.492e+01 -1.511e+02
6.078e+02 2.392e+01 8.136e+01
6.673e+02 2.261e+01 -5.962e+01
7.326e+02 2.086e+01 1.466e+02
8.043e+02 1.886e+01 -1.926e+01
8.830e+02 1.702e+01 1.619e+02
9.694e+02 1.559e+01 -3.387e+01
1.064e+03 1.448e+01 1.094e+02
1.168e+03 1.333e+01 -1.308e+02
1.283e+03 1.204e+01 -3.496e+01
1.408e+03 1.074e+01 3.362e+01
1.546e+03 8.945e+00 7.234e+01
1.697e+03 6.590e+00 8.269e+01
1.863e+03 4.061e+00 6.126e+01
2.046e+03 2.046e+00 9.550e+00
2.246e+03 6.983e-01 -8.703e+01
2.465e+03 -1.074e+00 1.251e+02
2.707e+03 -4.257e+00 -7.362e+01
2.971e+03 -7.525e+00 4.150e+01
3.262e+03 -8.900e+00 1.089e+02
3.581e+03 -1.135e+01 9.674e+01
3.932e+03 -1.521e+01 2.674e+01
4.317e+03 -1.834e+01 -1.208e+02
4.739e+03 -1.952e+01 -1.201e+01
5.203e+03 -2.493e+01 -9.896e+00
5.712e+03 -2.877e+01 -6.590e+01
6.270e+03 -3.417e+01 8.753e+01
6.884e+03 -3.874e+01 1.581e+02
7.558e+03 -4.233e+01 7.183e+01
8.297e+03 -5.608e+01 1.294e+02
9.109e+03 -5.784e+01 -1.093e+02
1.000e+04 -5.234e+01 5.541e+01
