# frequency  SPL  phase
1.000e+01 4.189e+01 1.155e+02
1.098e+01 4.337e+01 1.089e+02
1.205e+01 4.481e+01 1.017e+02
1.323e+01 4.621e+01 9.371e+01
1.453e+01 4.755e+01 8.475e+01
1.595e+01 4.881e+01 7.481e+01
1.751e+01 4.995e+01 6.369e+01
1.922e+01 5.094e+01 5.122e+01
2.110e+01 5.171e+01 3.713e+01
2.317e+01 5.215e+01 2.107e+01
2.543e+01 5.201e+01 2.796e+00
2.792e+01 5.085e+01 -1.827e+01
3.065e+01 4.737e+01 -4.217e+01
3.365e+01 3.231e+01 -6.342e+01
3.695e+01 4.641e+01 7.879e+01
4.056e+01 5.333e+01 5.095e+01
4.453e+01 5.669e+01 2.415e+01
4.889e+01 5.860e+01 -7.938e-01
5.367e+01 5.979e+01 -2.414e+01
5.892e+01 6.056e+01 -4.648e+01
6.469e+01 6.109e+01 -6.835e+01
7.102e+01 6.147e+01 -9.016e+01
7.796e+01 6.173e+01 -1.123e+02
8.559e+01 6.193e+01 -1.350e+02
9.397e+01 6.206e+01 -1.587e+02
1.032e+02 6.216e+01 1.764e+02
1.132e+02 6.223e+01 1.501e+02
1.243e+02 6.227e+01 1.220e+02
1.365e+02 6.229e+01 9.198e+01
1.499e+02 6.229e+01 5.965e+01
1.645e+02 6.228e+01 2.475e+01
1.806e+02 6.224e+01 -1.306e+01
1.983e+02 6.218e+01 -5.409e+01
2.177e+02 6.209e+01 -9.871e+01
2.390e+02 6.196e+01 -1.473e+02
2.624e+02 6.178e+01 1.598e+02
2.880e+02 6.153e+01 1.023e+02
3.162e+02 6.122e+01 3.987e+01
3.472e+02 6.085e+01 -2.762e+01
3.811e+02 6.052e+01 -1.005e+02
4.184e+02 6.035e+01 -1.795e+02
4.594e+02 6.045e+01 9.348e+01
5.043e+02 6.069e+01 -4.254e+00
5.537e+02 6.062e+01 -1.132e+02
6.078e+02 6.017e+01 1.297e+02
6.673e+02 6.017e+01 4.345e+00
7.326e+02 6.083e+01 -1.368e+02
8.043e+02 6.120e+01 6.243e+01
8.830e+02 6.059e+01 -1.143e+02
9.694e+02 5.975e+01 5.740e+01
1.064e+03 5.934e+01 -1.508e+02
1.168e+03 5.809e+01 -2.256e+01
1.283e+03 5.602e+01 9.028e+01
1.408e+03 5.433e+01 -1.791e+02
1.546e+03 5.205e+01 -1.115e+02
1.697e+03 5.066e+01 -6.840e+01
1.863e+03 4.966e+01 -6.402e+01
2.046e+03 4.775e+01 -9.713e+01
2.246e+03 4.351e+01 -1.704e+02
2.465e+03 3.743e+01 8.989e+01
2.707e+03 3.112e+01 -2.853e+01
2.971e+03 3.138e+01 -1.659e+02
3.262e+03 3.562e+01 -3.858e+01
3.581e+03 3.695e+01 1.125e+01
3.932e+03 3.755e+01 -2.156e+01
4.317e+03 3.661e+01 -1.181e+02
4.739e+03 2.973e+01 5.595e+01
5.203e+03 2.151e+01 -1.619e+02
5.712e+03 2.404e+01 -6.604e+01
6.270e+03 2.175e+01 -1.648e+02
6.884e+03 2.641e+01 -2.022e+00
7.558e+03 1.962e+01 5.334e+00
8.297e+03 1.655e+01 -3.501e+01
9.109e+03 2.035e+01 7.239e+01
1.000e+04 5.297e+00 5.745e+00
