# frequency  SPL  phase
1.000e+01 4.202e+01 1.158e+02
1.098e+01 4.351e+01 1.093e+02
1.205e+01 4.495e+01 1.022e+02
1.323e+01 4.635e+01 9.417e+01
1.453e+01 4.769e+01 8.526e+01
1.595e+01 4.894e+01 7.537e+01
1.751e+01 5.009e+01 6.430e+01
1.922e+01 5.108e+01 5.190e+01
2.110e+01 5.185e+01 3.787e+01
2.317e+01 5.228e+01 2.189e+01
2.543e+01 5.215e+01 3.694e+00
2.792e+01 5.098e+01 -1.729e+01
3.065e+01 4.750e+01 -4.108e+01
3.365e+01 3.244e+01 -6.222e+01
3.695e+01 4.653e+01 8.011e+01
4.056e+01 5.346e+01 5.240e+01
4.453e+01 5.681e+01 2.575e+01
4.889e+01 5.872e+01 9.819e-01
5.367e+01 5.990e+01 -2.218e+01
5.892e+01 6.067e+01 -4.431e+01
6.469e+01 6.120e+01 -6.594e+01
7.102e+01 6.157e+01 -8.748e+01
7.796e+01 6.183e+01 -1.093e+02
8.559e+01 6.201e+01 -1.317e+02
9.397e+01 6.215e+01 -1.550e+02
1.032e+02 6.224e+01 -1.795e+02
1.132e+02 6.230e+01 1.547e+02
1.243e+02 6.234e+01 1.272e+02
1.365e+02 6.237e+01 9.776e+01
1.499e+02 6.237e+01 6.611e+01
1.645e+02 6.237e+01 3.198e+01
1.806e+02 6.234e+01 -4.971e+00
1.983e+02 6.230e+01 -4.504e+01
2.177e+02 6.224e+01 -8.858e+01
2.390e+02 6.215e+01 -1.359e+02
2.624e+02 6.204e+01 1.727e+02
2.880e+02 6.190e+01 1.170e+02
3.162e+02 6.178e+01 5.663e+01
3.472e+02 6.176e+01 -8.868e+00
3.811e+02 6.191e+01 -8.051e+01
4.184e+02 6.230e+01 -1.598e+02
4.594e+02 6.283e+01 1.112e+02
5.043e+02 6.325e+01 1.090e+01
5.537e+02 6.318e+01 -9.982e+01
6.078e+02 6.279e+01 1.417e+02
6.673e+02 6.278e+01 1.331e+01
7.326e+02 6.295e+01 -1.314e+02
8.043e+02 6.238e+01 6.656e+01
8.830e+02 6.068e+01 -1.068e+02
9.694e+02 5.929e+01 7.119e+01
1.064e+03 5.833e+01 -1.317e+02
1.168e+03 5.654e+01 8.885e+00
1.283e+03 5.587e+01 1.326e+02
1.408e+03 5.533e+01 -1.338e+02
1.546e+03 5.405e+01 -6.817e+01
1.697e+03 5.279e+01 -2.666e+01
1.863e+03 5.040e+01 -1.718e+01
2.046e+03 4.992e+01 -4.450e+01
2.246e+03 4.720e+01 -1.111e+02
2.465e+03 4.119e+01 1.414e+02
2.707e+03 3.284e+01 1.633e+01
2.971e+03 3.178e+01 -9.497e+01
3.262e+03 3.657e+01 3.362e+01
3.581e+03 3.947e+01 8.694e+01
3.932e+03 3.923e+01 5.878e+01
4.317e+03 3.681e+01 -3.775e+01
4.739e+03 3.327e+01 1.535e+02
5.203e+03 2.327e+01 -6.283e+01
5.712e+03 2.837e+01 2.443e+01
6.270e+03 3.335e+01 -4.002e+01
6.884e+03 2.668e+01 1.160e+02
7.558e+03 1.887e+01 1.276e+02
8.297e+03 2.306e+01 1.236e+02
9.109e+03 2.480e+01 -1.296e+02
1.000e+04 9.091e+00 -1.768e+02
