# frequency  SPL  phase
1.000e+01 4.291e+01 1.179e+02
1.098e+01 4.440e+01 1.116e+02
1.205e+01 4.584e+01 1.047e+02
1.323e+01 4.724e+01 9.696e+01
1.453e+01 4.858e+01 8.832e+01
1.595e+01 4.984e+01 7.873e+01
1.751e+01 5.099e+01 6.800e+01
1.922e+01 5.198e+01 5.595e+01
2.110e+01 5.276e+01 4.233e+01
2.317e+01 5.319e+01 2.678e+01
2.543e+01 5.307e+01 9.076e+00
2.792e+01 5.191e+01 -1.137e+01
3.065e+01 4.844e+01 -3.457e+01
3.365e+01 3.339e+01 -5.507e+01
3.695e+01 4.750e+01 8.798e+01
4.056e+01 5.445e+01 6.106e+01
4.453e+01 5.782e+01 3.527e+01
4.889e+01 5.977e+01 1.146e+01
5.367e+01 6.099e+01 -1.066e+01
5.892e+01 6.181e+01 -3.165e+01
6.469e+01 6.240e+01 -5.204e+01
7.102e+01 6.285e+01 -7.224e+01
7.796e+01 6.321e+01 -9.261e+01
8.559e+01 6.353e+01 -1.135e+02
9.397e+01 6.381e+01 -1.353e+02
1.032e+02 6.409e+01 -1.581e+02
1.132e+02 6.437e+01 1.776e+02
1.243e+02 6.465e+01 1.515e+02
1.365e+02 6.494e+01 1.234e+02
1.499e+02 6.522e+01 9.290e+01
1.645e+02 6.549e+01 5.976e+01
1.806e+02 6.573e+01 2.369e+01
1.983e+02 6.592e+01 -1.547e+01
2.177e+02 6.607e+01 -5.789e+01
2.390e+02 6.619e+01 -1.037e+02
2.624e+02 6.634e+01 -1.532e+02
2.880e+02 6.656e+01 1.530e+02
3.162e+02 6.690e+01 9.406e+01
3.472e+02 6.733e+01 2.913e+01
3.811e+02 6.782e+01 -4.255e+01
4.184e+02 6.836e+01 -1.216e+02
4.594e+02 6.894e+01 1.510e+02
5.043e+02 6.950e+01 5.415e+01
5.537e+02 6.990e+01 -5.271e+01
6.078e+02 7.013e+01 -1.690e+02
6.673e+02 7.047e+01 6.417e+01
7.326e+02 7.081e+01 -7.565e+01
8.043e+02 7.117e+01 1.311e+02
8.830e+02 7.152e+01 -3.873e+01
9.694e+02 7.143e+01 1.354e+02
1.064e+03 7.138e+01 -6.653e+01
1.168e+03 7.141e+01 7.110e+01
1.283e+03 7.113e+01 -1.728e+02
1.408e+03 7.086e+01 -7.929e+01
1.546e+03 7.032e+01 -1.074e+01
1.697e+03 6.994e+01 2.979e+01
1.863e+03 6.928e+01 4.157e+01
2.046e+03 6.884e+01 1.971e+01
2.246e+03 6.859e+01 -3.842e+01
2.465e+03 6.859e+01 -1.380e+02
2.707e+03 6.864e+01 7.605e+01
2.971e+03 6.857e+01 -1.203e+02
3.262e+03 6.838e+01 -1.088e+01
3.581e+03 6.814e+01 3.972e+01
3.932e+03 6.798e+01 2.446e+01
4.317e+03 6.772e+01 -6.276e+01
4.739e+03 6.754e+01 1.315e+02
5.203e+03 6.727e+01 -1.217e+02
5.712e+03 6.688e+01 -1.095e+02
6.270e+03 6.646e+01 1.589e+02
6.884e+03 6.620e+01 -4.737e+01
7.558e+03 6.560e+01 -1.898e+01
8.297e+03 6.511e+01 -1.283e+02
9.109e+03 6.460e+01 -2.918e+01
1.000e+04 6.401e+01 -9.635e+01
