# frequency  SPL  phase
1.000e+01 4.326e+01 1.187e+02
1.098e+01 4.475e+01 1.125e+02
1.205e+01 4.619e+01 1.056e+02
1.323e+01 4.759e+01 9.799e+01
1.453e+01 4.894e+01 8.945e+01
1.595e+01 5.019e+01 7.997e+01
1.751e+01 5.134e+01 6.936e+01
1.922e+01 5.234e+01 5.745e+01
2.110e+01 5.311e+01 4.397e+01
2.317e+01 5.355e+01 2.859e+01
2.543e+01 5.342e+01 1.105e+01
2.792e+01 5.227e+01 -9.202e+00
3.065e+01 4.879e+01 -3.220e+01
3.365e+01 3.375e+01 -5.247e+01
3.695e+01 4.786e+01 9.083e+01
4.056e+01 5.480e+01 6.418e+01
4.453e+01 5.818e+01 3.868e+01
4.889e+01 6.013e+01 1.518e+01
5.367e+01 6.135e+01 -6.601e+00
5.892e+01 6.217e+01 -2.723e+01
6.469e+01 6.276e+01 -4.725e+01
7.102e+01 6.321e+01 -6.706e+01
7.796e+01 6.356e+01 -8.702e+01
8.559e+01 6.386e+01 -1.075e+02
9.397e+01 6.412e+01 -1.288e+02
1.032e+02 6.436e+01 -1.512e+02
1.132e+02 6.458e+01 -1.749e+02
1.243e+02 6.478e+01 1.598e+02
1.365e+02 6.496e+01 1.327e+02
1.499e+02 6.512e+01 1.035e+02
1.645e+02 6.526e+01 7.206e+01
1.806e+02 6.541e+01 3.817e+01
1.983e+02 6.557e+01 1.503e+00
2.177e+02 6.576e+01 -3.842e+01
2.390e+02 6.600e+01 -8.222e+01
2.624e+02 6.621e+01 -1.305e+02
2.880e+02 6.635e+01 1.766e+02
3.162e+02 6.637e+01 1.192e+02
3.472e+02 6.638e+01 5.759e+01
3.811e+02 6.658e+01 -9.110e+00
4.184e+02 6.701e+01 -8.320e+01
4.594e+02 6.738e+01 -1.661e+02
5.043e+02 6.758e+01 1.035e+02
5.537e+02 6.798e+01 4.993e+00
6.078e+02 6.838e+01 -1.054e+02
6.673e+02 6.849e+01 1.343e+02
7.326e+02 6.866e+01 2.636e+00
8.043e+02 6.881e+01 -1.413e+02
8.830e+02 6.893e+01 5.999e+01
9.694e+02 6.915e+01 -1.132e+02
1.064e+03 6.922e+01 5.465e+01
1.168e+03 6.923e+01 -1.552e+02
1.283e+03 6.894e+01 -2.516e+01
1.408e+03 6.886e+01 8.246e+01
1.546e+03 6.867e+01 1.651e+02
1.697e+03 6.809e+01 -1.388e+02
1.863e+03 6.749e+01 -1.117e+02
2.046e+03 6.670e+01 -1.182e+02
2.246e+03 6.559e+01 -1.587e+02
2.465e+03 6.430e+01 1.216e+02
2.707e+03 6.261e+01 1.843e-01
2.971e+03 6.062e+01 -1.675e+02
3.262e+03 5.801e+01 -2.596e+01
3.581e+03 5.466e+01 5.957e+01
3.932e+03 4.927e+01 8.297e+01
4.317e+03 3.778e+01 8.030e+01
4.739e+03 4.227e+01 7.224e+01
5.203e+03 4.798e+01 -1.232e+02
5.712e+03 4.973e+01 -5.422e+01
6.270e+03 4.937e+01 -8.628e+01
6.884e+03 4.702e+01 1.320e+02
7.558e+03 3.995e+01 -1.278e+02
8.297e+03 2.828e+01 -1.545e+01
9.109e+03 3.899e+01 -1.688e+02
1.000e+04 4.012e+01 -1.375e+02
