# frequency  SPL  phase
1.000e+01 4.147e+01 1.144e+02
1.098e+01 4.296e+01 1.078e+02
1.205e+01 4.440e+01 1.004e+02
1.323e+01 4.580e+01 9.228e+01
1.453e+01 4.714e+01 8.318e+01
1.595e+01 4.840e+01 7.309e+01
1.751e+01 4.954e+01 6.179e+01
1.922e+01 5.054e+01 4.914e+01
2.110e+01 5.131e+01 3.484e+01
2.317e+01 5.174e+01 1.856e+01
2.543e+01 5.161e+01 3.814e-02
2.792e+01 5.045e+01 -2.130e+01
3.065e+01 4.696e+01 -4.550e+01
3.365e+01 3.191e+01 -6.708e+01
3.695e+01 4.601e+01 7.476e+01
4.056e+01 5.294e+01 4.652e+01
4.453e+01 5.629e+01 1.927e+01
4.889e+01 5.821e+01 -6.160e+00
5.367e+01 5.940e+01 -3.005e+01
5.892e+01 6.018e+01 -5.298e+01
6.469e+01 6.071e+01 -7.552e+01
7.102e+01 6.109e+01 -9.805e+01
7.796e+01 6.135e+01 -1.209e+02
8.559e+01 6.155e+01 -1.446e+02
9.397e+01 6.168e+01 -1.692e+02
1.032e+02 6.178e+01 1.649e+02
1.132e+02 6.184e+01 1.374e+02
1.243e+02 6.187e+01 1.082e+02
1.365e+02 6.188e+01 7.686e+01
1.499e+02 6.187e+01 4.321e+01
1.645e+02 6.184e+01 6.950e+00
1.806e+02 6.181e+01 -3.226e+01
1.983e+02 6.177e+01 -7.473e+01
2.177e+02 6.173e+01 -1.208e+02
2.390e+02 6.169e+01 -1.709e+02
2.624e+02 6.168e+01 1.346e+02
2.880e+02 6.172e+01 7.517e+01
3.162e+02 6.181e+01 1.004e+01
3.472e+02 6.196e+01 -6.146e+01
3.811e+02 6.216e+01 -1.401e+02
4.184e+02 6.244e+01 1.332e+02
4.594e+02 6.272e+01 3.718e+01
5.043e+02 6.292e+01 -6.875e+01
5.537e+02 6.304e+01 1.746e+02
6.078e+02 6.299e+01 4.625e+01
6.673e+02 6.274e+01 -9.402e+01
7.326e+02 6.232e+01 1.126e+02
8.043e+02 6.175e+01 -5.436e+01
8.830e+02 6.114e+01 1.234e+02
9.694e+02 6.055e+01 -7.602e+01
1.064e+03 5.984e+01 6.473e+01
1.168e+03 5.881e+01 -1.752e+02
1.283e+03 5.760e+01 -7.466e+01
1.408e+03 5.706e+01 2.559e+00
1.546e+03 5.703e+01 4.736e+01
1.697e+03 5.648e+01 5.573e+01
1.863e+03 5.490e+01 2.969e+01
2.046e+03 5.281e+01 -3.219e+01
2.246e+03 4.979e+01 -1.351e+02
2.465e+03 4.484e+01 8.125e+01
2.707e+03 3.782e+01 -1.038e+02
2.971e+03 2.234e+01 1.153e+02
3.262e+03 3.798e+01 -1.424e+02
3.581e+03 4.116e+01 -1.546e+02
3.932e+03 4.270e+01 1.278e+02
4.317e+03 4.048e+01 -3.263e+01
4.739e+03 3.647e+01 7.358e+01
5.203e+03 2.584e+01 9.321e+01
5.712e+03 2.755e+01 1.711e+02
6.270e+03 3.199e+01 -2.374e+01
6.884e+03 3.096e+01 1.228e+01
7.558e+03 1.719e+01 -8.631e+01
8.297e+03 6.258e+00 1.784e+02
9.109e+03 2.511e+01 -1.010e+01
1.000e+04 1.982e+01 1.237e+02
