# frequency  SPL  phase
1.000e+01 4.184e+01 1.154e+02
1.098e+01 4.333e+01 1.088e+02
1.205e+01 4.477e+01 1.016e+02
1.323e+01 4.617e+01 9.357e+01
1.453e+01 4.751e+01 8.460e+01
1.595e+01 4.877e+01 7.464e+01
1.751e+01 4.991e+01 6.350e+01
1.922e+01 5.091e+01 5.102e+01
2.110e+01 5.168e+01 3.691e+01
2.317e+01 5.211e+01 2.083e+01
2.543e+01 5.198e+01 2.527e+00
2.792e+01 5.081e+01 -1.857e+01
3.065e+01 4.733e+01 -4.249e+01
3.365e+01 3.228e+01 -6.378e+01
3.695e+01 4.637e+01 7.840e+01
4.056e+01 5.330e+01 5.051e+01
4.453e+01 5.665e+01 2.367e+01
4.889e+01 5.857e+01 -1.323e+00
5.367e+01 5.976e+01 -2.472e+01
5.892e+01 6.053e+01 -4.713e+01
6.469e+01 6.107e+01 -6.907e+01
7.102e+01 6.144e+01 -9.095e+01
7.796e+01 6.171e+01 -1.131e+02
8.559e+01 6.191e+01 -1.360e+02
9.397e+01 6.205e+01 -1.598e+02
1.032e+02 6.215e+01 1.752e+02
1.132e+02 6.223e+01 1.487e+02
1.243e+02 6.227e+01 1.205e+02
1.365e+02 6.230e+01 9.027e+01
1.499e+02 6.231e+01 5.773e+01
1.645e+02 6.230e+01 2.259e+01
1.806e+02 6.227e+01 -1.548e+01
1.983e+02 6.222e+01 -5.681e+01
2.177e+02 6.214e+01 -1.018e+02
2.390e+02 6.202e+01 -1.508e+02
2.624e+02 6.185e+01 1.558e+02
2.880e+02 6.162e+01 9.761e+01
3.162e+02 6.130e+01 3.430e+01
3.472e+02 6.091e+01 -3.429e+01
3.811e+02 6.048e+01 -1.084e+02
4.184e+02 6.012e+01 1.715e+02
4.594e+02 5.999e+01 8.392e+01
5.043e+02 6.003e+01 -1.380e+01
5.537e+02 5.980e+01 -1.228e+02
6.078e+02 5.910e+01 1.199e+02
6.673e+02 5.876e+01 -4.095e+00
7.326e+02 5.933e+01 -1.425e+02
8.043e+02 5.991e+01 5.870e+01
8.830e+02 5.952e+01 -1.173e+02
9.694e+02 5.890e+01 5.511e+01
1.064e+03 5.886e+01 -1.525e+02
1.168e+03 5.813e+01 -2.513e+01
1.283e+03 5.654e+01 8.469e+01
1.408e+03 5.524e+01 1.709e+02
1.546e+03 5.289e+01 -1.289e+02
1.697e+03 5.061e+01 -9.133e+01
1.863e+03 4.841e+01 -8.293e+01
2.046e+03 4.676e+01 -1.102e+02
2.246e+03 4.412e+01 1.777e+02
2.465e+03 3.895e+01 6.595e+01
2.707e+03 3.108e+01 -6.550e+01
2.971e+03 2.949e+01 1.726e+02
3.262e+03 3.482e+01 -5.364e+01
3.581e+03 3.695e+01 -2.089e+01
3.932e+03 3.690e+01 -4.951e+01
4.317e+03 3.437e+01 -1.559e+02
4.739e+03 3.173e+01 1.437e+01
5.203e+03 2.025e+01 1.547e+02
5.712e+03 2.195e+01 -1.541e+02
6.270e+03 2.422e+01 7.868e+01
6.884e+03 1.722e+01 -1.036e+02
7.558e+03 1.549e+01 -2.631e+01
8.297e+03 1.939e+01 -1.119e+02
9.109e+03 9.667e+00 -2.628e+01
1.000e+04 2.026e+00 -4.203e+01
