# frequency  SPL  phase
1.000e+01 4.181e+01 1.153e+02
1.098e+01 4.330e+01 1.087e+02
1.205e+01 4.474e+01 1.015e+02
1.323e+01 4.614e+01 9.346e+01
1.453e+01 4.748e+01 8.447e+01
1.595e+01 4.874e+01 7.451e+01
1.751e+01 4.989e+01 6.335e+01
1.922e+01 5.088e+01 5.085e+01
2.110e+01 5.165e+01 3.672e+01
2.317e+01 5.208e+01 2.063e+01
2.543e+01 5.195e+01 2.308e+00
2.792e+01 5.079e+01 -1.881e+01
3.065e+01 4.731e+01 -4.276e+01
3.365e+01 3.226e+01 -6.407e+01
3.695e+01 4.636e+01 7.808e+01
4.056e+01 5.330e+01 5.016e+01
4.453e+01 5.666e+01 2.328e+01
4.889e+01 5.858e+01 -1.755e+00
5.367e+01 5.978e+01 -2.520e+01
5.892e+01 6.056e+01 -4.766e+01
6.469e+01 6.111e+01 -6.966e+01
7.102e+01 6.150e+01 -9.162e+01
7.796e+01 6.179e+01 -1.139e+02
8.559e+01 6.201e+01 -1.368e+02
9.397e+01 6.218e+01 -1.608e+02
1.032e+02 6.232e+01 1.741e+02
1.132e+02 6.243e+01 1.475e+02
1.243e+02 6.253e+01 1.190e+02
1.365e+02 6.261e+01 8.852e+01
1.499e+02 6.268e+01 5.565e+01
1.645e+02 6.274e+01 2.013e+01
1.806e+02 6.278e+01 -1.839e+01
1.983e+02 6.282e+01 -6.025e+01
2.177e+02 6.285e+01 -1.058e+02
2.390e+02 6.285e+01 -1.555e+02
2.624e+02 6.283e+01 1.503e+02
2.880e+02 6.277e+01 9.118e+01
3.162e+02 6.268e+01 2.679e+01
3.472e+02 6.260e+01 -4.323e+01
3.811e+02 6.258e+01 -1.196e+02
4.184e+02 6.268e+01 1.562e+02
4.594e+02 6.279e+01 6.260e+01
5.043e+02 6.266e+01 -4.107e+01
5.537e+02 6.217e+01 -1.537e+02
6.078e+02 6.159e+01 8.569e+01
6.673e+02 6.143e+01 -4.532e+01
7.326e+02 6.151e+01 1.673e+02
8.043e+02 6.089e+01 3.441e+00
8.830e+02 5.980e+01 -1.703e+02
9.694e+02 5.968e+01 -1.097e-01
1.064e+03 5.905e+01 1.454e+02
1.168e+03 5.786e+01 -8.318e+01
1.283e+03 5.756e+01 2.299e+01
1.408e+03 5.617e+01 1.046e+02
1.546e+03 5.545e+01 1.594e+02
1.697e+03 5.390e+01 -1.745e+02
1.863e+03 5.219e+01 1.756e+02
2.046e+03 5.029e+01 1.323e+02
2.246e+03 4.714e+01 5.226e+01
2.465e+03 4.187e+01 -6.442e+01
2.707e+03 3.586e+01 1.425e+02
2.971e+03 3.241e+01 -1.775e+01
3.262e+03 3.695e+01 9.872e+01
3.581e+03 3.803e+01 1.228e+02
3.932e+03 4.089e+01 6.709e+01
4.317e+03 3.390e+01 -4.950e+01
4.739e+03 3.428e+01 1.088e+02
5.203e+03 2.576e+01 -1.531e+02
5.712e+03 2.434e+01 -1.019e+02
6.270e+03 2.787e+01 1.504e+02
6.884e+03 3.212e+01 -1.179e+02
7.558e+03 1.961e+01 -1.282e+02
8.297e+03 2.067e+01 1.068e+02
9.109e+03 2.390e+01 1.725e+02
1.000e+04 1.450e+01 5.303e+01
