# frequency  SPL  phase
1.000e+01 4.163e+01 1.148e+02
1.098e+01 4.311e+01 1.082e+02
1.205e+01 4.455e+01 1.009e+02
1.323e+01 4.595e+01 9.283e+01
1.453e+01 4.729e+01 8.378e+01
1.595e+01 4.855e+01 7.375e+01
1.751e+01 4.970e+01 6.253e+01
1.922e+01 5.069e+01 4.994e+01
2.110e+01 5.146e+01 3.573e+01
2.317e+01 5.189e+01 1.953e+01
2.543e+01 5.175e+01 1.105e+00
2.792e+01 5.059e+01 -2.013e+01
3.065e+01 4.711e+01 -4.421e+01
3.365e+01 3.205e+01 -6.566e+01
3.695e+01 4.614e+01 7.633e+01
4.056e+01 5.307e+01 4.824e+01
4.453e+01 5.642e+01 2.117e+01
4.889e+01 5.833e+01 -4.058e+00
5.367e+01 5.951e+01 -2.772e+01
5.892e+01 6.028e+01 -5.041e+01
6.469e+01 6.081e+01 -7.267e+01
7.102e+01 6.117e+01 -9.489e+01
7.796e+01 6.143e+01 -1.174e+02
8.559e+01 6.161e+01 -1.407e+02
9.397e+01 6.173e+01 -1.649e+02
1.032e+02 6.180e+01 1.698e+02
1.132e+02 6.184e+01 1.429e+02
1.243e+02 6.186e+01 1.144e+02
1.365e+02 6.185e+01 8.391e+01
1.499e+02 6.183e+01 5.120e+01
1.645e+02 6.180e+01 1.602e+01
1.806e+02 6.178e+01 -2.198e+01
1.983e+02 6.177e+01 -6.310e+01
2.177e+02 6.179e+01 -1.077e+02
2.390e+02 6.186e+01 -1.563e+02
2.624e+02 6.198e+01 1.506e+02
2.880e+02 6.218e+01 9.224e+01
3.162e+02 6.243e+01 2.794e+01
3.472e+02 6.271e+01 -4.300e+01
3.811e+02 6.299e+01 -1.213e+02
4.184e+02 6.323e+01 1.523e+02
4.594e+02 6.336e+01 5.699e+01
5.043e+02 6.334e+01 -4.730e+01
5.537e+02 6.320e+01 -1.612e+02
6.078e+02 6.295e+01 7.486e+01
6.673e+02 6.278e+01 -6.014e+01
7.326e+02 6.269e+01 1.513e+02
8.043e+02 6.258e+01 -1.294e+01
8.830e+02 6.212e+01 1.662e+02
9.694e+02 6.123e+01 -3.033e+01
1.064e+03 6.034e+01 1.180e+02
1.168e+03 5.994e+01 -1.136e+02
1.283e+03 5.965e+01 -1.011e+01
1.408e+03 5.917e+01 6.868e+01
1.546e+03 5.909e+01 1.194e+02
1.697e+03 5.887e+01 1.338e+02
1.863e+03 5.756e+01 1.141e+02
2.046e+03 5.578e+01 5.854e+01
2.246e+03 5.294e+01 -3.712e+01
2.465e+03 4.881e+01 -1.726e+02
2.707e+03 4.230e+01 6.187e+00
2.971e+03 2.268e+01 -8.880e+01
3.262e+03 4.298e+01 -4.003e+00
3.581e+03 4.652e+01 -7.750e+00
3.932e+03 4.827e+01 -7.647e+01
4.317e+03 4.847e+01 1.299e+02
4.739e+03 4.472e+01 -1.152e+02
5.203e+03 3.365e+01 -7.981e+01
5.712e+03 3.595e+01 1.980e+01
6.270e+03 4.139e+01 -1.707e+02
6.884e+03 4.143e+01 -1.143e+02
7.558e+03 3.210e+01 1.508e+02
8.297e+03 3.323e+01 9.441e+01
9.109e+03 3.519e+01 5.561e+01
1.000e+04 2.495e+01 -1.636e+02
