# frequency  SPL  phase
1.000e+01 4.170e+01 1.150e+02
1.098e+01 4.318e+01 1.084e+02
1.205e+01 4.463e+01 1.012e+02
1.323e+01 4.603e+01 9.307e+01
1.453e+01 4.737e+01 8.405e+01
1.595e+01 4.863e+01 7.404e+01
1.751e+01 4.977e+01 6.284e+01
1.922e+01 5.077e+01 5.029e+01
2.110e+01 5.154e+01 3.611e+01
2.317e+01 5.197e+01 1.995e+01
2.543e+01 5.184e+01 1.566e+00
2.792e+01 5.068e+01 -1.963e+01
3.065e+01 4.720e+01 -4.365e+01
3.365e+01 3.215e+01 -6.506e+01
3.695e+01 4.625e+01 7.699e+01
4.056e+01 5.319e+01 4.896e+01
4.453e+01 5.654e+01 2.196e+01
4.889e+01 5.847e+01 -3.205e+00
5.367e+01 5.966e+01 -2.680e+01
5.892e+01 6.045e+01 -4.942e+01
6.469e+01 6.100e+01 -7.160e+01
7.102e+01 6.139e+01 -9.376e+01
7.796e+01 6.167e+01 -1.162e+02
8.559e+01 6.189e+01 -1.394e+02
9.397e+01 6.206e+01 -1.636e+02
1.032e+02 6.219e+01 1.710e+02
1.132e+02 6.229e+01 1.440e+02
1.243e+02 6.237e+01 1.152e+02
1.365e+02 6.244e+01 8.442e+01
1.499e+02 6.250e+01 5.120e+01
1.645e+02 6.255e+01 1.531e+01
1.806e+02 6.259e+01 -2.362e+01
1.983e+02 6.262e+01 -6.590e+01
2.177e+02 6.265e+01 -1.120e+02
2.390e+02 6.266e+01 -1.622e+02
2.624e+02 6.266e+01 1.429e+02
2.880e+02 6.263e+01 8.275e+01
3.162e+02 6.256e+01 1.694e+01
3.472e+02 6.243e+01 -5.499e+01
3.811e+02 6.224e+01 -1.335e+02
4.184e+02 6.200e+01 1.411e+02
4.594e+02 6.182e+01 4.788e+01
5.043e+02 6.175e+01 -5.486e+01
5.537e+02 6.161e+01 -1.692e+02
6.078e+02 6.109e+01 6.456e+01
6.673e+02 6.014e+01 -7.214e+01
7.326e+02 5.907e+01 1.412e+02
8.043e+02 5.845e+01 -1.830e+01
8.830e+02 5.792e+01 1.615e+02
9.694e+02 5.613e+01 -3.680e+01
1.064e+03 5.412e+01 1.153e+02
1.168e+03 5.316e+01 -1.163e+02
1.283e+03 5.058e+01 -1.512e+01
1.408e+03 4.789e+01 7.464e+01
1.546e+03 4.495e+01 1.278e+02
1.697e+03 4.153e+01 1.733e+02
1.863e+03 3.811e+01 -1.739e+02
2.046e+03 3.714e+01 1.578e+02
2.246e+03 3.642e+01 9.378e+01
2.465e+03 3.426e+01 -8.037e+00
2.707e+03 2.778e+01 -1.463e+02
2.971e+03 2.690e+01 4.018e+01
3.262e+03 3.046e+01 1.562e+02
3.581e+03 3.225e+01 -1.724e+02
3.932e+03 3.526e+01 1.646e+02
4.317e+03 3.380e+01 2.245e+01
4.739e+03 3.018e+01 1.779e+02
5.203e+03 1.867e+01 -7.745e+01
5.712e+03 2.115e+01 -5.144e+01
6.270e+03 2.990e+01 1.454e+02
6.884e+03 1.844e+01 -1.393e+02
7.558e+03 1.700e+01 1.373e+02
8.297e+03 6.288e+00 1.656e+02
9.109e+03 7.460e+00 -1.089e+02
1.000e+04 7.888e+00 1.217e+02
