# frequency  SPL  phase
1.000e+01 4.168e+01 1.150e+02
1.098e+01 4.317e+01 1.084e+02
1.205e+01 4.461e+01 1.011e+02
1.323e+01 4.601e+01 9.302e+01
1.453e+01 4.735e+01 8.399e+01
1.595e+01 4.861e+01 7.398e+01
1.751e+01 4.975e+01 6.278e+01
1.922e+01 5.074e+01 5.022e+01
2.110e+01 5.151e+01 3.604e+01
2.317e+01 5.194e+01 1.988e+01
2.543e+01 5.181e+01 1.491e+00
2.792e+01 5.065e+01 -1.970e+01
3.065e+01 4.717e+01 -4.373e+01
3.365e+01 3.212e+01 -6.512e+01
3.695e+01 4.621e+01 7.694e+01
4.056e+01 5.315e+01 4.892e+01
4.453e+01 5.650e+01 2.194e+01
4.889e+01 5.843e+01 -3.189e+00
5.367e+01 5.962e+01 -2.674e+01
5.892e+01 6.041e+01 -4.931e+01
6.469e+01 6.096e+01 -7.143e+01
7.102e+01 6.135e+01 -9.352e+01
7.796e+01 6.165e+01 -1.159e+02
8.559e+01 6.188e+01 -1.390e+02
9.397e+01 6.207e+01 -1.632e+02
1.032e+02 6.223e+01 1.714e+02
1.132e+02 6.237e+01 1.445e+02
1.243e+02 6.250e+01 1.156e+02
1.365e+02 6.260e+01 8.459e+01
1.499e+02 6.269e+01 5.105e+01
1.645e+02 6.275e+01 1.476e+01
1.806e+02 6.277e+01 -2.458e+01
1.983e+02 6.274e+01 -6.714e+01
2.177e+02 6.268e+01 -1.131e+02
2.390e+02 6.262e+01 -1.627e+02
2.624e+02 6.264e+01 1.437e+02
2.880e+02 6.281e+01 8.477e+01
3.162e+02 6.306e+01 1.927e+01
3.472e+02 6.323e+01 -5.372e+01
3.811e+02 6.317e+01 -1.340e+02
4.184e+02 6.287e+01 1.393e+02
4.594e+02 6.262e+01 4.662e+01
5.043e+02 6.279e+01 -5.518e+01
5.537e+02 6.294e+01 -1.707e+02
6.078e+02 6.232e+01 6.303e+01
6.673e+02 6.180e+01 -6.977e+01
7.326e+02 6.185e+01 1.420e+02
8.043e+02 6.138e+01 -2.177e+01
8.830e+02 6.110e+01 1.616e+02
9.694e+02 6.094e+01 -3.417e+01
1.064e+03 6.077e+01 1.096e+02
1.168e+03 6.024e+01 -1.266e+02
1.283e+03 5.982e+01 -2.874e+01
1.408e+03 5.891e+01 4.746e+01
1.546e+03 5.784e+01 9.363e+01
1.697e+03 5.689e+01 1.112e+02
1.863e+03 5.534e+01 9.467e+01
2.046e+03 5.318e+01 4.011e+01
2.246e+03 5.043e+01 -5.438e+01
2.465e+03 4.664e+01 1.682e+02
2.707e+03 3.997e+01 -1.850e+01
2.971e+03 1.645e+01 -1.278e+02
3.262e+03 3.899e+01 -2.342e+01
3.581e+03 4.322e+01 -2.800e+01
3.932e+03 4.386e+01 -1.006e+02
4.317e+03 4.291e+01 1.058e+02
4.739e+03 3.913e+01 -1.318e+02
5.203e+03 2.831e+01 -9.538e+01
5.712e+03 2.966e+01 -6.153e-01
6.270e+03 3.626e+01 1.761e+02
6.884e+03 3.514e+01 -1.284e+02
7.558e+03 2.459e+01 1.476e+02
8.297e+03 2.842e+01 8.435e+01
9.109e+03 2.619e+01 6.002e+01
1.000e+04 1.663e+01 -1.561e+02
