# frequency  SPL  phase
1.000e+01 4.169e+01 1.150e+02
1.098e+01 4.317e+01 1.084e+02
1.205e+01 4.461e+01 1.011e+02
1.323e+01 4.602e+01 9.304e+01
1.453e+01 4.736e+01 8.402e+01
1.595e+01 4.862e+01 7.401e+01
1.751e+01 4.976e+01 6.281e+01
1.922e+01 5.075e+01 5.025e+01
2.110e+01 5.152e+01 3.606e+01
2.317e+01 5.196e+01 1.990e+01
2.543e+01 5.183e+01 1.506e+00
2.792e+01 5.066e+01 -1.969e+01
3.065e+01 4.718e+01 -4.373e+01
3.365e+01 3.213e+01 -6.514e+01
3.695e+01 4.622e+01 7.689e+01
4.056e+01 5.316e+01 4.885e+01
4.453e+01 5.651e+01 2.184e+01
4.889e+01 5.843e+01 -3.346e+00
5.367e+01 5.961e+01 -2.696e+01
5.892e+01 6.039e+01 -4.961e+01
6.469e+01 6.093e+01 -7.182e+01
7.102e+01 6.130e+01 -9.400e+01
7.796e+01 6.157e+01 -1.165e+02
8.559e+01 6.177e+01 -1.398e+02
9.397e+01 6.190e+01 -1.640e+02
1.032e+02 6.200e+01 1.705e+02
1.132e+02 6.205e+01 1.435e+02
1.243e+02 6.208e+01 1.147e+02
1.365e+02 6.208e+01 8.389e+01
1.499e+02 6.205e+01 5.069e+01
1.645e+02 6.199e+01 1.488e+01
1.806e+02 6.189e+01 -2.385e+01
1.983e+02 6.177e+01 -6.579e+01
2.177e+02 6.162e+01 -1.113e+02
2.390e+02 6.144e+01 -1.608e+02
2.624e+02 6.125e+01 1.453e+02
2.880e+02 6.104e+01 8.638e+01
3.162e+02 6.077e+01 2.177e+01
3.472e+02 6.040e+01 -4.903e+01
3.811e+02 5.987e+01 -1.265e+02
4.184e+02 5.911e+01 1.491e+02
4.594e+02 5.800e+01 5.811e+01
5.043e+02 5.659e+01 -3.775e+01
5.537e+02 5.553e+01 -1.364e+02
6.078e+02 5.585e+01 1.157e+02
6.673e+02 5.681e+01 -1.068e+01
7.326e+02 5.747e+01 -1.551e+02
8.043e+02 5.751e+01 4.436e+01
8.830e+02 5.690e+01 -1.299e+02
9.694e+02 5.646e+01 4.307e+01
1.064e+03 5.630e+01 -1.657e+02
1.168e+03 5.528e+01 -3.610e+01
1.283e+03 5.373e+01 7.901e+01
1.408e+03 5.387e+01 1.733e+02
1.546e+03 5.424e+01 -1.315e+02
1.697e+03 5.307e+01 -1.097e+02
1.863e+03 5.076e+01 -1.200e+02
2.046e+03 4.673e+01 -1.590e+02
2.246e+03 4.236e+01 1.384e+02
2.465e+03 3.849e+01 3.070e+01
2.707e+03 3.248e+01 -1.038e+02
2.971e+03 3.002e+01 1.071e+02
3.262e+03 3.476e+01 -1.315e+02
3.581e+03 3.549e+01 -9.755e+01
3.932e+03 3.465e+01 -1.317e+02
4.317e+03 3.223e+01 1.270e+02
4.739e+03 2.890e+01 -5.250e+01
5.203e+03 2.102e+01 5.126e+01
5.712e+03 2.308e+01 9.015e+01
6.270e+03 2.688e+01 -2.045e+01
6.884e+03 2.282e+01 1.406e+02
7.558e+03 1.532e+01 -1.758e+02
8.297e+03 1.647e+01 8.735e+01
9.109e+03 6.884e+00 -1.581e+02
1.000e+04 5.441e-01 1.419e+02
