# frequency  SPL  phase
1.000e+01 4.235e+01 1.166e+02
1.098e+01 4.383e+01 1.102e+02
1.205e+01 4.527e+01 1.031e+02
1.323e+01 4.667e+01 9.522e+01
1.453e+01 4.802e+01 8.640e+01
1.595e+01 4.927e+01 7.663e+01
1.751e+01 5.042e+01 6.568e+01
1.922e+01 5.141e+01 5.341e+01
2.110e+01 5.219e+01 3.953e+01
2.317e+01 5.262e+01 2.370e+01
2.543e+01 5.249e+01 5.684e+00
2.792e+01 5.133e+01 -1.511e+01
3.065e+01 4.785e+01 -3.869e+01
3.365e+01 3.280e+01 -5.961e+01
3.695e+01 4.690e+01 8.297e+01
4.056e+01 5.383e+01 5.553e+01
4.453e+01 5.719e+01 2.917e+01
4.889e+01 5.911e+01 4.708e+00
5.367e+01 6.031e+01 -1.811e+01
5.892e+01 6.109e+01 -3.988e+01
6.469e+01 6.164e+01 -6.113e+01
7.102e+01 6.202e+01 -8.225e+01
7.796e+01 6.231e+01 -1.036e+02
8.559e+01 6.252e+01 -1.256e+02
9.397e+01 6.268e+01 -1.484e+02
1.032e+02 6.280e+01 -1.722e+02
1.132e+02 6.290e+01 1.625e+02
1.243e+02 6.298e+01 1.356e+02
1.365e+02 6.305e+01 1.069e+02
1.499e+02 6.311e+01 7.601e+01
1.645e+02 6.317e+01 4.269e+01
1.806e+02 6.322e+01 6.592e+00
1.983e+02 6.329e+01 -3.261e+01
2.177e+02 6.335e+01 -7.532e+01
2.390e+02 6.342e+01 -1.219e+02
2.624e+02 6.348e+01 -1.728e+02
2.880e+02 6.355e+01 1.314e+02
3.162e+02 6.361e+01 7.022e+01
3.472e+02 6.364e+01 2.992e+00
3.811e+02 6.359e+01 -7.083e+01
4.184e+02 6.342e+01 -1.515e+02
4.594e+02 6.315e+01 1.206e+02
5.043e+02 6.282e+01 2.524e+01
5.537e+02 6.254e+01 -7.828e+01
6.078e+02 6.253e+01 1.683e+02
6.673e+02 6.266e+01 4.128e+01
7.326e+02 6.254e+01 -1.005e+02
8.043e+02 6.186e+01 1.024e+02
8.830e+02 6.031e+01 -6.737e+01
9.694e+02 5.850e+01 1.136e+02
1.064e+03 5.778e+01 -8.095e+01
1.168e+03 5.683e+01 5.463e+01
1.283e+03 5.320e+01 1.694e+02
1.408e+03 4.898e+01 -7.069e+01
1.546e+03 4.817e+01 1.903e+01
1.697e+03 4.697e+01 8.856e+01
1.863e+03 4.819e+01 1.108e+02
2.046e+03 4.820e+01 9.282e+01
2.246e+03 4.669e+01 2.411e+01
2.465e+03 4.312e+01 -7.017e+01
2.707e+03 3.382e+01 1.480e+02
2.971e+03 2.737e+01 5.456e+01
3.262e+03 3.034e+01 -1.548e+02
3.581e+03 3.036e+01 -6.485e+01
3.932e+03 3.580e+01 -1.614e+00
4.317e+03 3.250e+01 -9.529e+01
4.739e+03 3.420e+01 9.630e+01
5.203e+03 1.874e+01 -1.183e+02
5.712e+03 1.906e+01 6.644e+01
6.270e+03 2.850e+01 2.414e+01
6.884e+03 2.726e+01 -1.794e+02
7.558e+03 9.694e+00 -1.088e+02
8.297e+03 1.705e+01 -4.284e+01
9.109e+03 1.878e+01 9.122e+01
1.000e+04 1.072e+01 1.247e+02
