# frequency  SPL  phase
1.000e+01 4.140e+01 1.142e+02
1.098e+01 4.288e+01 1.075e+02
1.205e+01 4.432e+01 1.002e+02
1.323e+01 4.572e+01 9.201e+01
1.453e+01 4.707e+01 8.289e+01
1.595e+01 4.832e+01 7.277e+01
1.751e+01 4.947e+01 6.144e+01
1.922e+01 5.046e+01 4.876e+01
2.110e+01 5.123e+01 3.442e+01
2.317e+01 5.167e+01 1.810e+01
2.543e+01 5.154e+01 -4.639e-01
2.792e+01 5.038e+01 -2.185e+01
3.065e+01 4.690e+01 -4.610e+01
3.365e+01 3.185e+01 -6.774e+01
3.695e+01 4.594e+01 7.405e+01
4.056e+01 5.288e+01 4.574e+01
4.453e+01 5.624e+01 1.843e+01
4.889e+01 5.816e+01 -7.073e+00
5.367e+01 5.936e+01 -3.104e+01
5.892e+01 6.014e+01 -5.406e+01
6.469e+01 6.069e+01 -7.668e+01
7.102e+01 6.108e+01 -9.932e+01
7.796e+01 6.137e+01 -1.223e+02
8.559e+01 6.159e+01 -1.461e+02
9.397e+01 6.176e+01 -1.709e+02
1.032e+02 6.190e+01 1.630e+02
1.132e+02 6.201e+01 1.353e+02
1.243e+02 6.211e+01 1.056e+02
1.365e+02 6.220e+01 7.388e+01
1.499e+02 6.228e+01 3.960e+01
1.645e+02 6.235e+01 2.499e+00
1.806e+02 6.242e+01 -3.780e+01
1.983e+02 6.247e+01 -8.164e+01
2.177e+02 6.251e+01 -1.294e+02
2.390e+02 6.251e+01 1.784e+02
2.624e+02 6.248e+01 1.215e+02
2.880e+02 6.241e+01 5.960e+01
3.162e+02 6.231e+01 -7.791e+00
3.472e+02 6.222e+01 -8.103e+01
3.811e+02 6.223e+01 -1.610e+02
4.184e+02 6.236e+01 1.111e+02
4.594e+02 6.258e+01 1.344e+01
5.043e+02 6.268e+01 -9.554e+01
5.537e+02 6.231e+01 1.445e+02
6.078e+02 6.157e+01 1.662e+01
6.673e+02 6.136e+01 -1.204e+02
7.326e+02 6.163e+01 8.467e+01
8.043e+02 6.126e+01 -8.924e+01
8.830e+02 6.003e+01 8.364e+01
9.694e+02 5.942e+01 -1.160e+02
1.064e+03 5.909e+01 1.605e+01
1.168e+03 5.711e+01 1.286e+02
1.283e+03 5.598e+01 -1.376e+02
1.408e+03 5.386e+01 -7.796e+01
1.546e+03 5.102e+01 -3.909e+01
1.697e+03 4.730e+01 -3.565e+01
1.863e+03 4.102e+01 -5.990e+01
2.046e+03 3.492e+01 -1.026e+02
2.246e+03 3.602e+01 -1.235e+02
2.465e+03 3.690e+01 1.020e+02
2.707e+03 3.394e+01 -9.054e+01
2.971e+03 2.775e+01 6.777e+01
3.262e+03 3.465e+01 1.667e+02
3.581e+03 3.893e+01 1.520e+02
3.932e+03 3.814e+01 4.244e+01
4.317e+03 3.503e+01 -1.150e+02
4.739e+03 2.576e+01 -2.756e+01
5.203e+03 1.162e+01 1.217e+02
5.712e+03 1.485e+01 9.075e+01
6.270e+03 2.645e+01 -8.231e+01
6.884e+03 2.750e+01 -6.227e+01
7.558e+03 1.347e+01 1.792e+02
8.297e+03 1.161e+01 5.511e+01
9.109e+03 1.835e+01 4.486e+01
1.000e+04 1.766e+01 -1.443e+02
