# frequency  SPL  phase
1.000e+01 4.318e+01 1.185e+02
1.098e+01 4.466e+01 1.123e+02
1.205e+01 4.610e+01 1.054e+02
1.323e+01 4.750e+01 9.775e+01
1.453e+01 4.884e+01 8.919e+01
1.595e+01 5.010e+01 7.969e+01
1.751e+01 5.125e+01 6.904e+01
1.922e+01 5.224e+01 5.710e+01
2.110e+01 5.301e+01 4.359e+01
2.317e+01 5.344e+01 2.817e+01
2.543e+01 5.331e+01 1.059e+01
2.792e+01 5.214e+01 -9.711e+00
3.065e+01 4.866e+01 -3.276e+01
3.365e+01 3.361e+01 -5.308e+01
3.695e+01 4.770e+01 9.016e+01
4.056e+01 5.463e+01 6.344e+01
4.453e+01 5.798e+01 3.788e+01
4.889e+01 5.990e+01 1.432e+01
5.367e+01 6.109e+01 -7.515e+00
5.892e+01 6.187e+01 -2.818e+01
6.469e+01 6.241e+01 -4.821e+01
7.102e+01 6.279e+01 -6.797e+01
7.796e+01 6.308e+01 -8.780e+01
8.559e+01 6.329e+01 -1.081e+02
9.397e+01 6.347e+01 -1.290e+02
1.032e+02 6.361e+01 -1.508e+02
1.132e+02 6.375e+01 -1.738e+02
1.243e+02 6.388e+01 1.618e+02
1.365e+02 6.403e+01 1.357e+02
1.499e+02 6.419e+01 1.076e+02
1.645e+02 6.437e+01 7.709e+01
1.806e+02 6.457e+01 4.388e+01
1.983e+02 6.476e+01 7.578e+00
2.177e+02 6.494e+01 -3.217e+01
2.390e+02 6.508e+01 -7.567e+01
2.624e+02 6.515e+01 -1.232e+02
2.880e+02 6.516e+01 -1.749e+02
3.162e+02 6.509e+01 1.291e+02
3.472e+02 6.501e+01 6.858e+01
3.811e+02 6.500e+01 3.005e+00
4.184e+02 6.515e+01 -6.897e+01
4.594e+02 6.534e+01 -1.488e+02
5.043e+02 6.545e+01 1.230e+02
5.537e+02 6.541e+01 2.666e+01
6.078e+02 6.534e+01 -7.766e+01
6.673e+02 6.550e+01 1.682e+02
7.326e+02 6.571e+01 4.193e+01
8.043e+02 6.592e+01 -9.651e+01
8.830e+02 6.635e+01 1.108e+02
9.694e+02 6.666e+01 -5.954e+01
1.064e+03 6.659e+01 1.137e+02
1.168e+03 6.634e+01 -8.971e+01
1.283e+03 6.636e+01 4.837e+01
1.408e+03 6.630e+01 1.602e+02
1.546e+03 6.551e+01 -1.093e+02
1.697e+03 6.524e+01 -4.459e+01
1.863e+03 6.420e+01 -1.355e+01
2.046e+03 6.263e+01 -9.631e+00
2.246e+03 6.071e+01 -4.530e+01
2.465e+03 5.747e+01 -1.143e+02
2.707e+03 5.207e+01 1.319e+02
2.971e+03 3.786e+01 -1.487e+01
3.262e+03 4.630e+01 -6.600e+01
3.581e+03 5.185e+01 2.846e+01
3.932e+03 5.321e+01 6.258e+01
4.317e+03 5.234e+01 2.889e+01
4.739e+03 4.890e+01 -7.290e+01
5.203e+03 4.216e+01 1.071e+02
5.712e+03 2.624e+01 -4.453e+01
6.270e+03 3.887e+01 -4.956e-01
6.884e+03 4.111e+01 -1.025e+02
7.558e+03 3.723e+01 3.007e+01
8.297e+03 2.407e+01 -1.320e+02
9.109e+03 3.716e+01 7.902e+01
1.000e+04 3.396e+01 1.360e+02
