# frequency  SPL  phase
1.000e+01 4.234e+01 1.166e+02
1.098e+01 4.382e+01 1.102e+02
1.205e+01 4.526e+01 1.031e+02
1.323e+01 4.666e+01 9.521e+01
1.453e+01 4.800e+01 8.640e+01
1.595e+01 4.926e+01 7.662e+01
1.751e+01 5.040e+01 6.568e+01
1.922e+01 5.139e+01 5.341e+01
2.110e+01 5.216e+01 3.954e+01
2.317e+01 5.259e+01 2.372e+01
2.543e+01 5.246e+01 5.709e+00
2.792e+01 5.129e+01 -1.507e+01
3.065e+01 4.781e+01 -3.864e+01
3.365e+01 3.275e+01 -5.953e+01
3.695e+01 4.684e+01 8.308e+01
4.056e+01 5.376e+01 5.568e+01
4.453e+01 5.711e+01 2.937e+01
4.889e+01 5.902e+01 4.986e+00
5.367e+01 6.020e+01 -1.774e+01
5.892e+01 6.097e+01 -3.939e+01
6.469e+01 6.150e+01 -6.047e+01
7.102e+01 6.186e+01 -8.139e+01
7.796e+01 6.213e+01 -1.025e+02
8.559e+01 6.232e+01 -1.241e+02
9.397e+01 6.247e+01 -1.465e+02
1.032e+02 6.259e+01 -1.699e+02
1.132e+02 6.269e+01 1.654e+02
1.243e+02 6.280e+01 1.393e+02
1.365e+02 6.291e+01 1.113e+02
1.499e+02 6.305e+01 8.126e+01
1.645e+02 6.323e+01 4.878e+01
1.806e+02 6.345e+01 1.346e+01
1.983e+02 6.373e+01 -2.513e+01
2.177e+02 6.405e+01 -6.751e+01
2.390e+02 6.440e+01 -1.142e+02
2.624e+02 6.477e+01 -1.656e+02
2.880e+02 6.512e+01 1.377e+02
3.162e+02 6.546e+01 7.530e+01
3.472e+02 6.576e+01 6.512e+00
3.811e+02 6.598e+01 -6.940e+01
4.184e+02 6.603e+01 -1.529e+02
4.594e+02 6.585e+01 1.159e+02
5.043e+02 6.553e+01 1.703e+01
5.537e+02 6.510e+01 -9.116e+01
6.078e+02 6.426e+01 1.508e+02
6.673e+02 6.308e+01 2.618e+01
7.326e+02 6.255e+01 -1.057e+02
8.043e+02 6.302e+01 1.065e+02
8.830e+02 6.341e+01 -6.314e+01
9.694e+02 6.288e+01 1.095e+02
1.064e+03 6.186e+01 -9.202e+01
1.168e+03 6.103e+01 4.973e+01
1.283e+03 6.036e+01 1.698e+02
1.408e+03 5.961e+01 -9.448e+01
1.546e+03 5.864e+01 -2.443e+01
1.697e+03 5.766e+01 1.832e+01
1.863e+03 5.657e+01 2.677e+01
2.046e+03 5.475e+01 8.811e-01
2.246e+03 5.199e+01 -6.413e+01
2.465e+03 4.805e+01 -1.673e+02
2.707e+03 4.088e+01 4.583e+01
2.971e+03 2.276e+01 -3.095e+01
3.262e+03 4.055e+01 1.249e+02
3.581e+03 4.446e+01 1.711e+02
3.932e+03 4.551e+01 1.544e+02
4.317e+03 4.437e+01 5.998e+01
4.739e+03 4.016e+01 -1.091e+02
5.203e+03 2.936e+01 3.347e+00
5.712e+03 3.166e+01 1.680e+02
6.270e+03 3.597e+01 7.453e+01
6.884e+03 3.615e+01 -1.356e+02
7.558e+03 2.628e+01 -1.143e+02
8.297e+03 2.904e+01 -5.955e+01
9.109e+03 3.026e+01 3.006e+01
1.000e+04 1.943e+01 -3.521e+01
