# frequency  SPL  phase
1.000e+01 4.217e+01 1.162e+02
1.098e+01 4.366e+01 1.097e+02
1.205e+01 4.510e+01 1.026e+02
1.323e+01 4.650e+01 9.465e+01
1.453e+01 4.784e+01 8.579e+01
1.595e+01 4.910e+01 7.595e+01
1.751e+01 5.025e+01 6.494e+01
1.922e+01 5.124e+01 5.259e+01
2.110e+01 5.201e+01 3.863e+01
2.317e+01 5.245e+01 2.272e+01
2.543e+01 5.232e+01 4.600e+00
2.792e+01 5.116e+01 -1.630e+01
3.065e+01 4.768e+01 -4.000e+01
3.365e+01 3.263e+01 -6.105e+01
3.695e+01 4.673e+01 8.139e+01
4.056e+01 5.366e+01 5.379e+01
4.453e+01 5.702e+01 2.725e+01
4.889e+01 5.895e+01 2.599e+00
5.367e+01 6.014e+01 -2.044e+01
5.892e+01 6.093e+01 -4.244e+01
6.469e+01 6.148e+01 -6.395e+01
7.102e+01 6.187e+01 -8.537e+01
7.796e+01 6.215e+01 -1.070e+02
8.559e+01 6.236e+01 -1.294e+02
9.397e+01 6.253e+01 -1.526e+02
1.032e+02 6.265e+01 -1.769e+02
1.132e+02 6.275e+01 1.573e+02
1.243e+02 6.282e+01 1.299e+02
1.365e+02 6.288e+01 1.005e+02
1.499e+02 6.293e+01 6.893e+01
1.645e+02 6.296e+01 3.485e+01
1.806e+02 6.299e+01 -2.056e+00
1.983e+02 6.301e+01 -4.210e+01
2.177e+02 6.302e+01 -8.565e+01
2.390e+02 6.303e+01 -1.331e+02
2.624e+02 6.304e+01 1.752e+02
2.880e+02 6.306e+01 1.187e+02
3.162e+02 6.310e+01 5.682e+01
3.472e+02 6.316e+01 -1.124e+01
3.811e+02 6.319e+01 -8.639e+01
4.184e+02 6.311e+01 -1.693e+02
4.594e+02 6.284e+01 9.966e+01
5.043e+02 6.234e+01 3.650e-01
5.537e+02 6.159e+01 -1.072e+02
6.078e+02 6.074e+01 1.373e+02
6.673e+02 6.010e+01 1.209e+01
7.326e+02 5.968e+01 -1.258e+02
8.043e+02 5.933e+01 8.031e+01
8.830e+02 5.830e+01 -9.129e+01
9.694e+02 5.612e+01 8.505e+01
1.064e+03 5.399e+01 -1.028e+02
1.168e+03 5.469e+01 5.130e+01
1.283e+03 5.564e+01 1.671e+02
1.408e+03 5.475e+01 -1.056e+02
1.546e+03 5.319e+01 -3.662e+01
1.697e+03 5.225e+01 -2.300e+00
1.863e+03 4.801e+01 -9.208e-01
2.046e+03 4.120e+01 -1.933e+01
2.246e+03 4.032e+01 -1.746e+01
2.465e+03 4.118e+01 -1.311e+02
2.707e+03 3.456e+01 8.208e+01
2.971e+03 2.824e+01 -4.399e+01
3.262e+03 2.880e+01 8.570e+01
3.581e+03 3.496e+01 -1.509e+02
3.932e+03 4.035e+01 -1.666e+02
4.317e+03 3.107e+01 5.416e+01
4.739e+03 2.470e+01 -4.204e+01
5.203e+03 2.491e+01 8.354e+01
5.712e+03 2.363e+01 -1.628e+02
6.270e+03 2.690e+01 1.337e+02
6.884e+03 2.324e+01 -5.780e+01
7.558e+03 1.536e+01 1.792e+01
8.297e+03 1.282e+01 1.139e+01
9.109e+03 1.975e+01 1.618e+02
1.000e+04 1.213e+01 1.235e+02
