# frequency  SPL  phase
1.000e+01 4.961e+01 1.259e+02
1.151e+01 5.110e+01 1.203e+02
1.326e+01 5.226e+01 1.156e+02
1.526e+01 5.301e+01 1.143e+02
1.758e+01 5.367e+01 1.216e+02
2.024e+01 5.635e+01 1.406e+02
2.330e+01 6.254e+01 1.491e+02
2.683e+01 6.931e+01 1.335e+02
3.089e+01 7.428e+01 9.950e+01
3.556e+01 7.643e+01 6.177e+01
4.095e+01 7.709e+01 3.062e+01
4.715e+01 7.743e+01 4.597e+00
5.429e+01 7.776e+01 -1.946e+01
6.251e+01 7.812e+01 -4.335e+01
7.197e+01 7.850e+01 -6.810e+01
8.286e+01 7.891e+01 -9.443e+01
9.541e+01 7.934e+01 -1.230e+02
1.098e+02 7.982e+01 -1.545e+02
1.265e+02 8.036e+01 1.703e+02
1.456e+02 8.095e+01 1.303e+02
1.677e+02 8.157e+01 8.452e+01
1.931e+02 8.215e+01 3.193e+01
2.223e+02 8.263e+01 -2.825e+01
2.559e+02 8.297e+01 -9.651e+01
2.947e+02 8.323e+01 -1.734e+02
3.393e+02 8.364e+01 9.985e+01
3.907e+02 8.435e+01 1.467e-02
4.498e+02 8.525e+01 -1.167e+02
5.180e+02 8.608e+01 1.070e+02
5.964e+02 8.660e+01 -5.053e+01
6.866e+02 8.684e+01 1.299e+02
7.906e+02 8.719e+01 -7.440e+01
9.103e+02 8.798e+01 4.846e+01
1.048e+03 8.823e+01 1.323e+02
1.207e+03 8.821e+01 1.755e+02
1.390e+03 8.731e+01 1.718e+02
1.600e+03 8.641e+01 1.185e+02
1.842e+03 8.593e+01 2.567e+00
2.121e+03 8.452e+01 1.675e+02
2.442e+03 8.162e+01 -1.038e+02
2.812e+03 7.881e+01 -1.064e+02
3.237e+03 7.464e+01 1.402e+02
3.728e+03 7.061e+01 -8.758e+01
4.292e+03 6.902e+01 -1.060e+02
4.942e+03 6.937e+01 4.372e+01
5.690e+03 7.008e+01 6.259e+00
6.551e+03 7.046e+01 1.163e+02
7.543e+03 6.899e+01 -2.325e+01
8.685e+03 6.563e+01 -9.925e+01
1.000e+04 6.088e+01 -1.685e+02
