# frequency  SPL  phase
1.000e+01 4.571e+01 1.244e+02
1.151e+01 4.694e+01 1.197e+02
1.326e+01 4.775e+01 1.174e+02
1.526e+01 4.820e+01 1.223e+02
1.758e+01 4.982e+01 1.411e+02
2.024e+01 5.521e+01 1.585e+02
2.330e+01 6.225e+01 1.542e+02
2.683e+01 6.880e+01 1.306e+02
3.089e+01 7.345e+01 9.202e+01
3.556e+01 7.537e+01 5.089e+01
4.095e+01 7.584e+01 1.670e+01
4.715e+01 7.603e+01 -1.236e+01
5.429e+01 7.623e+01 -3.967e+01
6.251e+01 7.646e+01 -6.716e+01
7.197e+01 7.670e+01 -9.597e+01
8.286e+01 7.692e+01 -1.269e+02
9.541e+01 7.710e+01 -1.607e+02
1.098e+02 7.724e+01 1.620e+02
1.265e+02 7.731e+01 1.203e+02
1.456e+02 7.729e+01 7.349e+01
1.677e+02 7.712e+01 2.080e+01
1.931e+02 7.677e+01 -3.843e+01
2.223e+02 7.627e+01 -1.048e+02
2.559e+02 7.572e+01 -1.797e+02
2.947e+02 7.511e+01 9.369e+01
3.393e+02 7.392e+01 -7.274e+00
3.907e+02 7.153e+01 -1.204e+02
4.498e+02 6.830e+01 1.161e+02
5.180e+02 6.164e+01 -1.871e+01
5.964e+02 6.154e+01 -8.193e+01
6.866e+02 7.034e+01 9.659e+01
7.906e+02 7.416e+01 -1.281e+02
9.103e+02 7.683e+01 -3.617e+01
1.048e+03 7.800e+01 1.837e+01
1.207e+03 7.672e+01 2.464e+01
1.390e+03 7.216e+01 -2.202e+01
1.600e+03 5.725e+01 -1.083e+02
1.842e+03 6.700e+01 -1.416e+02
2.121e+03 6.864e+01 -4.861e+01
2.442e+03 6.140e+01 -4.926e+01
2.812e+03 4.845e+01 3.319e+01
3.237e+03 5.803e+01 1.343e+02
3.728e+03 4.602e+01 9.931e+01
4.292e+03 5.550e+01 1.192e+02
4.942e+03 4.002e+01 -3.820e+01
5.690e+03 3.075e+01 1.368e+02
6.551e+03 3.808e+01 -1.461e+00
7.543e+03 3.540e+01 1.771e+02
8.685e+03 2.172e+01 -1.434e+02
1.000e+04 1.861e+01 -1.537e+02
