# frequency  SPL  phase
1.000e+01 5.475e+01 -5.084e+01
1.151e+01 5.758e+01 -5.935e+01
1.326e+01 6.052e+01 -6.957e+01
1.526e+01 6.359e+01 -8.179e+01
1.758e+01 6.687e+01 -9.688e+01
2.024e+01 7.037e+01 -1.158e+02
2.330e+01 7.410e+01 -1.409e+02
2.683e+01 7.774e+01 -1.758e+02
3.089e+01 8.006e+01 1.381e+02
3.556e+01 8.011e+01 9.095e+01
4.095e+01 7.907e+01 5.120e+01
4.715e+01 7.803e+01 1.662e+01
5.429e+01 7.725e+01 -1.635e+01
6.251e+01 7.670e+01 -4.973e+01
7.197e+01 7.635e+01 -8.463e+01
8.286e+01 7.614e+01 -1.218e+02
9.541e+01 7.605e+01 -1.619e+02
1.098e+02 7.605e+01 1.545e+02
1.265e+02 7.611e+01 1.067e+02
1.456e+02 7.623e+01 5.405e+01
1.677e+02 7.637e+01 -4.326e+00
1.931e+02 7.649e+01 -6.945e+01
2.223e+02 7.654e+01 -1.425e+02
2.559e+02 7.647e+01 1.353e+02
2.947e+02 7.621e+01 4.224e+01
3.393e+02 7.574e+01 -6.370e+01
3.907e+02 7.496e+01 1.743e+02
4.498e+02 7.371e+01 3.284e+01
5.180e+02 7.158e+01 -1.313e+02
5.964e+02 6.792e+01 4.416e+01
6.866e+02 6.304e+01 -1.488e+02
7.906e+02 5.927e+01 7.778e+00
9.103e+02 5.820e+01 1.740e+02
1.048e+03 6.822e+01 -1.282e+02
1.207e+03 7.130e+01 -1.558e+02
1.390e+03 7.015e+01 1.353e+02
1.600e+03 6.902e+01 2.631e+00
1.842e+03 6.380e+01 1.572e+02
2.121e+03 5.855e+01 -1.105e+02
2.442e+03 3.586e+01 1.456e+02
2.812e+03 5.325e+01 1.742e+02
3.237e+03 4.489e+01 -9.140e+01
3.728e+03 4.134e+01 -1.798e+02
4.292e+03 4.634e+01 6.594e+01
4.942e+03 3.907e+01 4.840e+01
5.690e+03 3.264e+01 -1.423e+02
6.551e+03 2.119e+01 9.531e+01
7.543e+03 3.269e+01 -1.063e+02
8.685e+03 1.972e+01 1.529e+02
1.000e+04 1.028e+01 -1.798e+02
