# frequency  SPL  phase
1.000e+01 4.791e+01 1.251e+02
1.151e+01 4.940e+01 1.197e+02
1.326e+01 5.059e+01 1.155e+02
1.526e+01 5.146e+01 1.151e+02
1.758e+01 5.256e+01 1.231e+02
2.024e+01 5.583e+01 1.388e+02
2.330e+01 6.192e+01 1.424e+02
2.683e+01 6.842e+01 1.246e+02
3.089e+01 7.319e+01 8.923e+01
3.556e+01 7.522e+01 5.021e+01
4.095e+01 7.579e+01 1.761e+01
4.715e+01 7.605e+01 -1.013e+01
5.429e+01 7.630e+01 -3.620e+01
6.251e+01 7.657e+01 -6.248e+01
7.197e+01 7.684e+01 -9.002e+01
8.286e+01 7.710e+01 -1.196e+02
9.541e+01 7.732e+01 -1.520e+02
1.098e+02 7.749e+01 1.722e+02
1.265e+02 7.760e+01 1.322e+02
1.456e+02 7.760e+01 8.739e+01
1.677e+02 7.745e+01 3.695e+01
1.931e+02 7.715e+01 -1.957e+01
2.223e+02 7.676e+01 -8.291e+01
2.559e+02 7.638e+01 -1.550e+02
2.947e+02 7.583e+01 1.208e+02
3.393e+02 7.450e+01 2.363e+01
3.907e+02 7.219e+01 -8.321e+01
4.498e+02 6.918e+01 1.571e+02
5.180e+02 6.179e+01 3.538e+01
5.964e+02 6.449e+01 -3.424e+01
6.866e+02 7.158e+01 1.499e+02
7.906e+02 7.552e+01 -6.403e+01
9.103e+02 7.773e+01 4.272e+01
1.048e+03 7.913e+01 1.088e+02
1.207e+03 7.858e+01 1.277e+02
1.390e+03 7.447e+01 9.510e+01
1.600e+03 6.072e+01 3.799e+01
1.842e+03 6.898e+01 -3.066e-01
2.121e+03 7.124e+01 1.222e+02
2.442e+03 6.423e+01 1.545e+02
2.812e+03 5.018e+01 -1.393e+02
3.237e+03 6.094e+01 3.169e+01
3.728e+03 5.064e+01 7.150e+01
4.292e+03 5.812e+01 9.426e+01
4.942e+03 3.597e+01 -9.997e+01
5.690e+03 3.862e+01 -1.490e+02
6.551e+03 4.259e+01 1.596e+02
7.543e+03 3.842e+01 4.875e+01
8.685e+03 3.110e+01 1.328e+02
1.000e+04 2.648e+01 4.625e+01
