# frequency  SPL  phase
1.000e+01 5.468e+01 -5.079e+01
1.151e+01 5.752e+01 -5.930e+01
1.326e+01 6.048e+01 -6.950e+01
1.526e+01 6.357e+01 -8.170e+01
1.758e+01 6.687e+01 -9.675e+01
2.024e+01 7.040e+01 -1.156e+02
2.330e+01 7.416e+01 -1.406e+02
2.683e+01 7.784e+01 -1.753e+02
3.089e+01 8.021e+01 1.388e+02
3.556e+01 8.031e+01 9.203e+01
4.095e+01 7.932e+01 5.276e+01
4.715e+01 7.833e+01 1.882e+01
5.429e+01 7.758e+01 -1.335e+01
6.251e+01 7.707e+01 -4.574e+01
7.197e+01 7.673e+01 -7.947e+01
8.286e+01 7.651e+01 -1.153e+02
9.541e+01 7.639e+01 -1.539e+02
1.098e+02 7.633e+01 1.643e+02
1.265e+02 7.632e+01 1.184e+02
1.456e+02 7.633e+01 6.795e+01
1.677e+02 7.635e+01 1.197e+01
1.931e+02 7.636e+01 -5.046e+01
2.223e+02 7.631e+01 -1.205e+02
2.559e+02 7.616e+01 1.606e+02
2.947e+02 7.584e+01 7.110e+01
3.393e+02 7.524e+01 -3.128e+01
3.907e+02 7.408e+01 -1.491e+02
4.498e+02 7.194e+01 7.529e+01
5.180e+02 6.781e+01 -7.878e+01
5.964e+02 5.861e+01 1.271e+02
6.866e+02 6.280e+01 3.515e+01
7.906e+02 7.137e+01 1.709e+02
9.103e+02 7.618e+01 -1.061e+02
1.048e+03 7.784e+01 -7.212e+01
1.207e+03 7.678e+01 -7.959e+01
1.390e+03 7.491e+01 -1.381e+02
1.600e+03 6.892e+01 1.009e+02
1.842e+03 5.872e+01 -4.163e+01
2.121e+03 5.672e+01 1.128e+02
2.442e+03 5.613e+01 1.128e+02
2.812e+03 5.282e+01 8.443e+00
3.237e+03 4.666e+01 1.693e+01
3.728e+03 5.369e+01 -1.084e+02
4.292e+03 4.417e+01 -1.167e+02
4.942e+03 4.729e+01 -1.743e+02
5.690e+03 3.032e+01 1.245e-01
6.551e+03 3.622e+01 1.487e+02
7.543e+03 2.821e+01 -1.022e+02
8.685e+03 1.167e+01 -8.139e+01
1.000e+04 2.412e+01 -4.080e+01
