# frequency  SPL  phase
1.000e+01 5.286e+01 -5.056e+01
1.151e+01 5.581e+01 -5.932e+01
1.326e+01 5.891e+01 -6.987e+01
1.526e+01 6.214e+01 -8.246e+01
1.758e+01 6.561e+01 -9.793e+01
2.024e+01 6.931e+01 -1.172e+02
2.330e+01 7.327e+01 -1.425e+02
2.683e+01 7.715e+01 -1.775e+02
3.089e+01 7.973e+01 1.366e+02
3.556e+01 8.004e+01 9.001e+01
4.095e+01 7.926e+01 5.125e+01
4.715e+01 7.847e+01 1.813e+01
5.429e+01 7.790e+01 -1.287e+01
6.251e+01 7.753e+01 -4.376e+01
7.197e+01 7.729e+01 -7.568e+01
8.286e+01 7.713e+01 -1.094e+02
9.541e+01 7.702e+01 -1.456e+02
1.098e+02 7.692e+01 1.751e+02
1.265e+02 7.682e+01 1.320e+02
1.456e+02 7.671e+01 8.453e+01
1.677e+02 7.659e+01 3.172e+01
1.931e+02 7.644e+01 -2.741e+01
2.223e+02 7.625e+01 -9.405e+01
2.559e+02 7.599e+01 -1.696e+02
2.947e+02 7.556e+01 1.040e+02
3.393e+02 7.475e+01 4.792e+00
3.907e+02 7.310e+01 -1.088e+02
4.498e+02 6.987e+01 1.228e+02
5.180e+02 6.297e+01 -1.220e+01
5.964e+02 5.914e+01 -7.053e+01
6.866e+02 6.960e+01 1.241e+02
7.906e+02 7.493e+01 -1.021e+02
9.103e+02 7.752e+01 -7.247e+00
1.048e+03 7.845e+01 4.978e+01
1.207e+03 7.742e+01 6.074e+01
1.390e+03 7.440e+01 2.549e+01
1.600e+03 6.459e+01 -7.458e+01
1.842e+03 6.645e+01 -8.901e+01
2.121e+03 7.083e+01 1.094e+01
2.442e+03 6.468e+01 2.637e+01
2.812e+03 3.506e+01 3.357e+01
3.237e+03 6.048e+01 -1.370e+02
3.728e+03 5.248e+01 -1.402e+02
4.292e+03 5.725e+01 -1.250e+02
4.942e+03 4.112e+01 -9.969e+01
5.690e+03 4.203e+01 -1.009e+02
6.551e+03 3.920e+01 1.725e+02
7.543e+03 3.709e+01 1.272e+01
8.685e+03 2.679e+01 -5.941e+01
1.000e+04 2.794e+01 1.646e+02
