# frequency  SPL  phase
1.000e+01 5.446e+01 -5.083e+01
1.151e+01 5.729e+01 -5.939e+01
1.326e+01 6.025e+01 -6.967e+01
1.526e+01 6.333e+01 -8.198e+01
1.758e+01 6.663e+01 -9.717e+01
2.024e+01 7.014e+01 -1.162e+02
2.330e+01 7.388e+01 -1.414e+02
2.683e+01 7.754e+01 -1.765e+02
3.089e+01 7.988e+01 1.373e+02
3.556e+01 7.995e+01 8.993e+01
4.095e+01 7.893e+01 5.000e+01
4.715e+01 7.791e+01 1.525e+01
5.429e+01 7.714e+01 -1.791e+01
6.251e+01 7.661e+01 -5.148e+01
7.197e+01 7.628e+01 -8.659e+01
8.286e+01 7.609e+01 -1.240e+02
9.541e+01 7.601e+01 -1.644e+02
1.098e+02 7.602e+01 1.516e+02
1.265e+02 7.611e+01 1.034e+02
1.456e+02 7.624e+01 5.030e+01
1.677e+02 7.639e+01 -8.710e+00
1.931e+02 7.653e+01 -7.460e+01
2.223e+02 7.661e+01 -1.485e+02
2.559e+02 7.655e+01 1.282e+02
2.947e+02 7.632e+01 3.401e+01
3.393e+02 7.590e+01 -7.308e+01
3.907e+02 7.526e+01 1.637e+02
4.498e+02 7.424e+01 2.039e+01
5.180e+02 7.249e+01 -1.465e+02
5.964e+02 6.953e+01 2.408e+01
6.866e+02 6.557e+01 1.767e+02
7.906e+02 6.063e+01 -5.767e+01
9.103e+02 4.797e+01 -1.068e+02
1.048e+03 6.718e+01 -1.276e+02
1.207e+03 7.248e+01 -1.704e+02
1.390e+03 7.223e+01 9.570e+01
1.600e+03 6.877e+01 -4.247e+01
1.842e+03 6.716e+01 1.119e+02
2.121e+03 6.216e+01 1.305e+02
2.442e+03 5.049e+01 -5.599e+01
2.812e+03 5.309e+01 1.194e+02
3.237e+03 5.478e+01 1.482e+02
3.728e+03 4.042e+01 6.322e+01
4.292e+03 4.722e+01 -3.092e+01
4.942e+03 4.329e+01 -8.050e+01
5.690e+03 2.639e+01 1.046e+02
6.551e+03 2.276e+01 1.017e+02
7.543e+03 1.889e+01 7.413e+01
8.685e+03 1.979e+01 -1.778e+02
1.000e+04 1.748e+01 1.110e+02
