# frequency  SPL  phase
1.000e+01 3.112e+01 -3.654e+01
1.151e+01 3.808e+01 -6.047e+01
1.326e+01 4.441e+01 -7.949e+01
1.526e+01 5.025e+01 -9.746e+01
1.758e+01 5.590e+01 -1.166e+02
2.024e+01 6.143e+01 -1.383e+02
2.330e+01 6.694e+01 -1.651e+02
2.683e+01 7.214e+01 1.591e+02
3.089e+01 7.585e+01 1.131e+02
3.556e+01 7.710e+01 6.681e+01
4.095e+01 7.711e+01 2.874e+01
4.715e+01 7.696e+01 -3.453e+00
5.429e+01 7.691e+01 -3.342e+01
6.251e+01 7.696e+01 -6.327e+01
7.197e+01 7.706e+01 -9.423e+01
8.286e+01 7.717e+01 -1.271e+02
9.541e+01 7.727e+01 -1.628e+02
1.098e+02 7.734e+01 1.583e+02
1.265e+02 7.738e+01 1.153e+02
1.456e+02 7.740e+01 6.742e+01
1.677e+02 7.738e+01 1.384e+01
1.931e+02 7.735e+01 -4.643e+01
2.223e+02 7.732e+01 -1.145e+02
2.559e+02 7.731e+01 1.683e+02
2.947e+02 7.735e+01 8.053e+01
3.393e+02 7.753e+01 -1.948e+01
3.907e+02 7.800e+01 -1.346e+02
4.498e+02 7.873e+01 9.097e+01
5.180e+02 7.946e+01 -6.672e+01
5.964e+02 7.984e+01 1.099e+02
6.866e+02 7.983e+01 -1.019e+02
7.906e+02 7.889e+01 1.323e+01
9.103e+02 7.652e+01 1.020e+02
1.048e+03 7.576e+01 1.559e+02
1.207e+03 7.446e+01 1.612e+02
1.390e+03 7.396e+01 1.088e+02
1.600e+03 7.212e+01 -8.539e+00
1.842e+03 6.990e+01 1.664e+02
2.121e+03 6.748e+01 -1.104e+02
2.442e+03 6.281e+01 -1.327e+02
2.812e+03 5.751e+01 1.133e+02
3.237e+03 5.615e+01 -1.507e+02
3.728e+03 5.664e+01 1.745e+02
4.292e+03 5.315e+01 -1.762e+01
4.942e+03 4.747e+01 -1.889e+01
5.690e+03 3.781e+01 1.423e+02
6.551e+03 3.872e+01 1.703e+02
7.543e+03 3.380e+01 1.432e+02
8.685e+03 1.958e+01 -5.359e+01
1.000e+04 2.347e+01 6.606e+01
