# frequency  SPL  phase
1.000e+01 3.599e+01 -4.356e+01
1.151e+01 4.117e+01 -6.048e+01
1.326e+01 4.632e+01 -7.756e+01
1.526e+01 5.138e+01 -9.535e+01
1.758e+01 5.651e+01 -1.150e+02
2.024e+01 6.168e+01 -1.376e+02
2.330e+01 6.694e+01 -1.654e+02
2.683e+01 7.196e+01 1.578e+02
3.089e+01 7.554e+01 1.106e+02
3.556e+01 7.670e+01 6.313e+01
4.095e+01 7.665e+01 2.373e+01
4.715e+01 7.646e+01 -9.909e+00
5.429e+01 7.640e+01 -4.147e+01
6.251e+01 7.645e+01 -7.310e+01
7.197e+01 7.656e+01 -1.061e+02
8.286e+01 7.670e+01 -1.413e+02
9.541e+01 7.684e+01 -1.796e+02
1.098e+02 7.698e+01 1.383e+02
1.265e+02 7.711e+01 9.157e+01
1.456e+02 7.721e+01 3.927e+01
1.677e+02 7.729e+01 -1.967e+01
1.931e+02 7.734e+01 -8.639e+01
2.223e+02 7.735e+01 -1.622e+02
2.559e+02 7.731e+01 1.113e+02
2.947e+02 7.716e+01 1.251e+01
3.393e+02 7.688e+01 -1.001e+02
3.907e+02 7.657e+01 1.315e+02
4.498e+02 7.627e+01 -1.670e+01
5.180e+02 7.552e+01 1.718e+02
5.964e+02 7.423e+01 -2.259e+01
6.866e+02 7.270e+01 1.149e+02
7.906e+02 6.990e+01 -1.361e+02
9.103e+02 6.862e+01 -5.705e+01
1.048e+03 6.513e+01 -1.263e+01
1.207e+03 6.692e+01 -3.642e+01
1.390e+03 6.484e+01 -1.127e+02
1.600e+03 5.869e+01 1.023e+02
1.842e+03 5.784e+01 -6.604e+01
2.121e+03 6.184e+01 -3.122e+01
2.442e+03 5.906e+01 -1.100e+02
2.812e+03 5.251e+01 5.752e+01
3.237e+03 5.486e+01 9.380e+01
3.728e+03 5.368e+01 -5.586e+01
4.292e+03 5.057e+01 2.651e+01
4.942e+03 3.665e+01 -1.351e+02
5.690e+03 3.048e+01 1.198e+01
6.551e+03 3.236e+01 -8.484e+01
7.543e+03 2.638e+01 2.175e+01
8.685e+03 2.224e+01 5.103e+00
1.000e+04 2.441e+01 -1.144e+02
