# frequency  SPL  phase
1.000e+01 5.154e+01 1.261e+02
1.151e+01 5.325e+01 1.200e+02
1.326e+01 5.474e+01 1.142e+02
1.526e+01 5.597e+01 1.097e+02
1.758e+01 5.701e+01 1.091e+02
2.024e+01 5.856e+01 1.160e+02
2.330e+01 6.244e+01 1.258e+02
2.683e+01 6.840e+01 1.187e+02
3.089e+01 7.334e+01 9.038e+01
3.556e+01 7.563e+01 5.584e+01
4.095e+01 7.642e+01 2.663e+01
4.715e+01 7.686e+01 1.898e+00
5.429e+01 7.728e+01 -2.123e+01
6.251e+01 7.771e+01 -4.443e+01
7.197e+01 7.816e+01 -6.868e+01
8.286e+01 7.862e+01 -9.469e+01
9.541e+01 7.910e+01 -1.231e+02
1.098e+02 7.960e+01 -1.547e+02
1.265e+02 8.010e+01 1.698e+02
1.456e+02 8.059e+01 1.295e+02
1.677e+02 8.102e+01 8.376e+01
1.931e+02 8.137e+01 3.181e+01
2.223e+02 8.163e+01 -2.696e+01
2.559e+02 8.188e+01 -9.359e+01
2.947e+02 8.215e+01 -1.699e+02
3.393e+02 8.231e+01 1.023e+02
3.907e+02 8.234e+01 2.514e+00
4.498e+02 8.261e+01 -1.119e+02
5.180e+02 8.279e+01 1.127e+02
5.964e+02 8.217e+01 -4.406e+01
6.866e+02 8.065e+01 1.367e+02
7.906e+02 7.773e+01 -6.794e+01
9.103e+02 7.107e+01 5.234e+01
1.048e+03 7.034e+01 -4.989e+01
1.207e+03 8.037e+01 -3.644e+00
1.390e+03 8.424e+01 -1.006e+01
1.600e+03 8.576e+01 -6.470e+01
1.842e+03 8.641e+01 -1.797e+02
2.121e+03 8.480e+01 -1.152e+01
2.442e+03 7.966e+01 8.261e+01
2.812e+03 6.881e+01 9.939e+01
3.237e+03 6.449e+01 1.331e+02
3.728e+03 7.140e+01 -7.009e+01
4.292e+03 6.899e+01 -8.218e+01
4.942e+03 5.312e+01 -1.704e+02
5.690e+03 6.932e+01 -1.549e+02
6.551e+03 6.719e+01 -3.932e+01
7.543e+03 6.537e+01 -9.900e+00
8.685e+03 6.047e+01 -5.134e+01
1.000e+04 6.152e+01 4.429e+01
