# frequency  SPL  phase
1.000e+01 4.467e+01 1.247e+02
1.151e+01 4.528e+01 1.208e+02
1.326e+01 4.492e+01 1.222e+02
1.526e+01 4.392e+01 1.441e+02
1.758e+01 4.879e+01 -1.734e+02
2.024e+01 5.725e+01 -1.661e+02
2.330e+01 6.476e+01 1.800e+02
2.683e+01 7.122e+01 1.521e+02
3.089e+01 7.575e+01 1.118e+02
3.556e+01 7.756e+01 7.052e+01
4.095e+01 7.797e+01 3.705e+01
4.715e+01 7.811e+01 9.385e+00
5.429e+01 7.829e+01 -1.591e+01
6.251e+01 7.852e+01 -4.078e+01
7.197e+01 7.877e+01 -6.631e+01
8.286e+01 7.904e+01 -9.324e+01
9.541e+01 7.933e+01 -1.222e+02
1.098e+02 7.965e+01 -1.537e+02
1.265e+02 8.003e+01 1.713e+02
1.456e+02 8.050e+01 1.321e+02
1.677e+02 8.104e+01 8.722e+01
1.931e+02 8.162e+01 3.547e+01
2.223e+02 8.215e+01 -2.446e+01
2.559e+02 8.249e+01 -9.356e+01
2.947e+02 8.254e+01 -1.724e+02
3.393e+02 8.225e+01 9.908e+01
3.907e+02 8.195e+01 1.035e+00
4.498e+02 8.226e+01 -1.113e+02
5.180e+02 8.266e+01 1.127e+02
5.964e+02 8.174e+01 -4.773e+01
6.866e+02 7.906e+01 1.325e+02
7.906e+02 7.428e+01 -7.048e+01
9.103e+02 6.068e+01 -1.595e+02
1.048e+03 7.894e+01 -6.497e+01
1.207e+03 8.375e+01 -2.585e+01
1.390e+03 8.545e+01 -2.658e+01
1.600e+03 8.648e+01 -8.058e+01
1.842e+03 8.609e+01 1.610e+02
2.121e+03 8.265e+01 -3.708e+01
2.442e+03 7.158e+01 6.204e+01
2.812e+03 6.746e+01 -1.555e+02
3.237e+03 7.242e+01 1.058e+02
3.728e+03 6.905e+01 -1.224e+02
4.292e+03 5.183e+01 -1.136e+02
4.942e+03 6.849e+01 1.623e+02
5.690e+03 6.733e+01 1.293e+02
6.551e+03 6.521e+01 4.164e+01
7.543e+03 6.410e+01 -8.060e+01
8.685e+03 6.327e+01 -1.620e+01
1.000e+04 5.624e+01 6.782e+01
