# frequency  SPL  phase
1.000e+01 5.207e+01 -5.063e+01
1.151e+01 5.502e+01 -5.960e+01
1.326e+01 5.812e+01 -7.043e+01
1.526e+01 6.134e+01 -8.340e+01
1.758e+01 6.479e+01 -9.936e+01
2.024e+01 6.847e+01 -1.193e+02
2.330e+01 7.239e+01 -1.454e+02
2.683e+01 7.623e+01 1.787e+02
3.089e+01 7.877e+01 1.316e+02
3.556e+01 7.903e+01 8.350e+01
4.095e+01 7.821e+01 4.297e+01
4.715e+01 7.738e+01 7.760e+00
5.429e+01 7.680e+01 -2.570e+01
6.251e+01 7.643e+01 -5.944e+01
7.197e+01 7.623e+01 -9.464e+01
8.286e+01 7.614e+01 -1.322e+02
9.541e+01 7.613e+01 -1.727e+02
1.098e+02 7.619e+01 1.430e+02
1.265e+02 7.628e+01 9.410e+01
1.456e+02 7.641e+01 3.992e+01
1.677e+02 7.655e+01 -2.063e+01
1.931e+02 7.668e+01 -8.858e+01
2.223e+02 7.678e+01 -1.651e+02
2.559e+02 7.681e+01 1.086e+02
2.947e+02 7.678e+01 1.090e+01
3.393e+02 7.675e+01 -1.001e+02
3.907e+02 7.672e+01 1.319e+02
4.498e+02 7.644e+01 -1.735e+01
5.180e+02 7.550e+01 1.696e+02
5.964e+02 7.387e+01 -2.812e+01
6.866e+02 7.175e+01 1.062e+02
7.906e+02 6.844e+01 -1.495e+02
9.103e+02 6.423e+01 -6.646e+01
1.048e+03 6.134e+01 -2.888e+01
1.207e+03 5.420e+01 -5.284e+01
1.390e+03 5.058e+01 -6.835e+00
1.600e+03 5.920e+01 -1.381e+02
1.842e+03 6.130e+01 -1.397e+01
2.121e+03 6.301e+01 2.908e+01
2.442e+03 5.794e+01 -7.437e+01
2.812e+03 5.226e+01 1.069e+02
3.237e+03 4.801e+01 1.364e+02
3.728e+03 3.788e+01 3.164e+01
4.292e+03 4.538e+01 -7.338e+01
4.942e+03 4.595e+01 1.350e+02
5.690e+03 3.079e+01 1.198e+02
6.551e+03 2.761e+01 1.756e+02
7.543e+03 2.087e+01 -1.098e+02
8.685e+03 3.353e+01 -1.100e+02
1.000e+04 2.738e+01 -1.302e+02
