# frequency  SPL  phase
1.000e+01 5.020e+01 1.260e+02
1.151e+01 5.173e+01 1.203e+02
1.326e+01 5.297e+01 1.153e+02
1.526e+01 5.383e+01 1.131e+02
1.758e+01 5.452e+01 1.182e+02
2.024e+01 5.676e+01 1.349e+02
2.330e+01 6.248e+01 1.451e+02
2.683e+01 6.920e+01 1.316e+02
3.089e+01 7.420e+01 9.874e+01
3.556e+01 7.640e+01 6.167e+01
4.095e+01 7.710e+01 3.098e+01
4.715e+01 7.746e+01 5.334e+00
5.429e+01 7.782e+01 -1.839e+01
6.251e+01 7.820e+01 -4.195e+01
7.197e+01 7.861e+01 -6.638e+01
8.286e+01 7.904e+01 -9.238e+01
9.541e+01 7.950e+01 -1.206e+02
1.098e+02 8.001e+01 -1.518e+02
1.265e+02 8.058e+01 1.732e+02
1.456e+02 8.119e+01 1.335e+02
1.677e+02 8.183e+01 8.806e+01
1.931e+02 8.241e+01 3.581e+01
2.223e+02 8.288e+01 -2.386e+01
2.559e+02 8.320e+01 -9.133e+01
2.947e+02 8.348e+01 -1.671e+02
3.393e+02 8.397e+01 1.074e+02
3.907e+02 8.483e+01 8.482e+00
4.498e+02 8.586e+01 -1.079e+02
5.180e+02 8.669e+01 1.159e+02
5.964e+02 8.711e+01 -4.037e+01
6.866e+02 8.743e+01 1.427e+02
7.906e+02 8.806e+01 -6.056e+01
9.103e+02 8.885e+01 6.277e+01
1.048e+03 8.915e+01 1.489e+02
1.207e+03 8.927e+01 -1.662e+02
1.390e+03 8.837e+01 -1.684e+02
1.600e+03 8.739e+01 1.413e+02
1.842e+03 8.679e+01 2.887e+01
2.121e+03 8.526e+01 -1.598e+02
2.442e+03 8.260e+01 -6.197e+01
2.812e+03 8.019e+01 -5.508e+01
3.237e+03 7.631e+01 -1.541e+02
3.728e+03 7.359e+01 1.241e+00
4.292e+03 7.394e+01 4.008e+00
4.942e+03 7.301e+01 1.722e+02
5.690e+03 7.055e+01 1.437e+02
6.551e+03 6.863e+01 -1.085e+02
7.543e+03 6.783e+01 1.183e+02
8.685e+03 6.705e+01 6.889e+01
1.000e+04 6.434e+01 4.417e+01
