# frequency  SPL  phase
1.000e+01 4.948e+01 1.255e+02
1.151e+01 5.110e+01 1.197e+02
1.326e+01 5.248e+01 1.146e+02
1.526e+01 5.357e+01 1.119e+02
1.758e+01 5.465e+01 1.148e+02
2.024e+01 5.692e+01 1.259e+02
2.330e+01 6.196e+01 1.330e+02
2.683e+01 6.822e+01 1.200e+02
3.089e+01 7.305e+01 8.764e+01
3.556e+01 7.517e+01 5.055e+01
4.095e+01 7.582e+01 1.935e+01
4.715e+01 7.614e+01 -7.194e+00
5.429e+01 7.644e+01 -3.216e+01
6.251e+01 7.676e+01 -5.732e+01
7.197e+01 7.709e+01 -8.371e+01
8.286e+01 7.739e+01 -1.121e+02
9.541e+01 7.767e+01 -1.431e+02
1.098e+02 7.791e+01 -1.775e+02
1.265e+02 7.809e+01 1.441e+02
1.456e+02 7.818e+01 1.010e+02
1.677e+02 7.814e+01 5.245e+01
1.931e+02 7.798e+01 -1.988e+00
2.223e+02 7.777e+01 -6.325e+01
2.559e+02 7.758e+01 -1.335e+02
2.947e+02 7.715e+01 1.443e+02
3.393e+02 7.595e+01 4.992e+01
3.907e+02 7.396e+01 -5.406e+01
4.498e+02 7.120e+01 -1.720e+02
5.180e+02 6.484e+01 6.542e+01
5.964e+02 6.372e+01 -4.860e+00
6.866e+02 7.141e+01 -1.602e+02
7.906e+02 7.623e+01 -4.150e+00
9.103e+02 7.956e+01 1.111e+02
1.048e+03 8.155e+01 -1.754e+02
1.207e+03 8.142e+01 -1.471e+02
1.390e+03 7.855e+01 -1.676e+02
1.600e+03 6.984e+01 1.239e+02
1.842e+03 6.900e+01 1.258e+02
2.121e+03 7.494e+01 -9.384e+01
2.442e+03 7.084e+01 -4.761e+01
2.812e+03 4.318e+01 -9.364e+01
3.237e+03 6.591e+01 -1.150e+02
3.728e+03 6.205e+01 -7.517e+01
4.292e+03 6.376e+01 5.798e+00
4.942e+03 5.097e+01 9.395e+01
5.690e+03 5.047e+01 1.729e+02
6.551e+03 4.823e+01 -1.507e+02
7.543e+03 4.474e+01 1.429e+02
8.685e+03 3.108e+01 -2.992e+01
1.000e+04 3.515e+01 -6.348e+01
