# frequency  SPL  phase
1.000e+01 -2.381e+00 1.544e+02
1.151e+01 6.219e-02 1.505e+02
1.326e+01 2.521e+00 1.460e+02
1.526e+01 4.961e+00 1.409e+02
1.758e+01 7.419e+00 1.349e+02
2.024e+01 9.867e+00 1.281e+02
2.330e+01 1.231e+01 1.203e+02
2.683e+01 1.476e+01 1.112e+02
3.089e+01 1.721e+01 1.008e+02
3.556e+01 1.966e+01 8.887e+01
4.095e+01 2.211e+01 7.506e+01
4.715e+01 2.456e+01 5.917e+01
5.429e+01 2.700e+01 4.088e+01
6.251e+01 2.945e+01 1.982e+01
7.197e+01 3.190e+01 -4.418e+00
8.286e+01 3.435e+01 -3.233e+01
9.541e+01 3.681e+01 -6.451e+01
1.098e+02 3.926e+01 -1.016e+02
1.265e+02 4.172e+01 -1.443e+02
1.456e+02 4.417e+01 1.665e+02
1.677e+02 4.660e+01 1.097e+02
1.931e+02 4.902e+01 4.439e+01
2.223e+02 5.142e+01 -3.076e+01
2.559e+02 5.381e+01 -1.171e+02
2.947e+02 5.624e+01 1.435e+02
3.393e+02 5.876e+01 2.869e+01
3.907e+02 6.131e+01 -1.054e+02
4.498e+02 6.351e+01 9.803e+01
5.180e+02 6.501e+01 -8.155e+01
5.964e+02 6.596e+01 7.475e+01
6.866e+02 6.634e+01 -1.558e+02
7.906e+02 6.642e+01 -5.296e+01
9.103e+02 6.806e+01 1.420e+01
1.048e+03 6.920e+01 2.781e+01
1.207e+03 7.062e+01 -4.212e+00
1.390e+03 7.218e+01 -1.121e+02
1.600e+03 6.926e+01 7.973e+01
1.842e+03 6.890e+01 -1.485e+02
2.121e+03 6.972e+01 -9.341e+01
2.442e+03 7.017e+01 1.783e+02
2.812e+03 6.892e+01 -3.239e+01
3.237e+03 6.497e+01 2.015e+01
3.728e+03 6.535e+01 -7.487e+01
4.292e+03 5.909e+01 1.785e+01
4.942e+03 6.101e+01 -8.982e+01
5.690e+03 5.642e+01 1.734e+02
6.551e+03 5.865e+01 -1.060e+02
7.543e+03 5.977e+01 4.442e+01
8.685e+03 4.854e+01 1.519e+02
1.000e+04 5.113e+01 9.212e+01
