# frequency  SPL  phase
1.000e+01 -4.611e-01 1.593e+02
1.151e+01 1.981e+00 1.562e+02
1.326e+01 4.439e+00 1.526e+02
1.526e+01 6.878e+00 1.484e+02
1.758e+01 9.336e+00 1.436e+02
2.024e+01 1.178e+01 1.381e+02
2.330e+01 1.423e+01 1.318e+02
2.683e+01 1.667e+01 1.245e+02
3.089e+01 1.912e+01 1.162e+02
3.556e+01 2.156e+01 1.066e+02
4.095e+01 2.401e+01 9.547e+01
4.715e+01 2.646e+01 8.273e+01
5.429e+01 2.892e+01 6.809e+01
6.251e+01 3.139e+01 5.123e+01
7.197e+01 3.386e+01 3.183e+01
8.286e+01 3.636e+01 9.454e+00
9.541e+01 3.888e+01 -1.644e+01
1.098e+02 4.141e+01 -4.640e+01
1.265e+02 4.395e+01 -8.115e+01
1.456e+02 4.648e+01 -1.213e+02
1.677e+02 4.896e+01 -1.675e+02
1.931e+02 5.144e+01 1.397e+02
2.223e+02 5.400e+01 7.924e+01
2.559e+02 5.674e+01 9.010e+00
2.947e+02 5.948e+01 -7.393e+01
3.393e+02 6.182e+01 -1.698e+02
3.907e+02 6.408e+01 8.316e+01
4.498e+02 6.676e+01 -4.168e+01
5.180e+02 6.882e+01 1.737e+02
5.964e+02 7.124e+01 1.181e+01
6.866e+02 7.375e+01 -1.784e+02
7.906e+02 7.644e+01 -3.680e+01
9.103e+02 7.891e+01 6.776e+01
1.048e+03 8.097e+01 1.334e+02
1.207e+03 8.220e+01 1.554e+02
1.390e+03 8.254e+01 1.296e+02
1.600e+03 8.253e+01 5.491e+01
1.842e+03 8.356e+01 -8.255e+01
2.121e+03 8.427e+01 5.705e+01
2.442e+03 8.359e+01 1.177e+02
2.812e+03 8.472e+01 7.981e+01
3.237e+03 8.395e+01 -7.542e+01
3.728e+03 8.401e+01 2.168e+00
4.292e+03 8.355e+01 -7.006e+01
4.942e+03 8.321e+01 4.215e+01
5.690e+03 8.194e+01 -4.037e+01
6.551e+03 8.060e+01 7.551e+00
7.543e+03 7.810e+01 1.422e+02
8.685e+03 7.568e+01 -1.540e+01
1.000e+04 7.139e+01 -1.665e+02
