# frequency  SPL  phase
1.000e+01 -2.075e+00 1.552e+02
1.151e+01 3.670e-01 1.515e+02
1.326e+01 2.825e+00 1.472e+02
1.526e+01 5.264e+00 1.422e+02
1.758e+01 7.721e+00 1.365e+02
2.024e+01 1.017e+01 1.299e+02
2.330e+01 1.261e+01 1.223e+02
2.683e+01 1.506e+01 1.136e+02
3.089e+01 1.750e+01 1.036e+02
3.556e+01 1.994e+01 9.201e+01
4.095e+01 2.239e+01 7.870e+01
4.715e+01 2.483e+01 6.340e+01
5.429e+01 2.727e+01 4.580e+01
6.251e+01 2.971e+01 2.555e+01
7.197e+01 3.216e+01 2.266e+00
8.286e+01 3.461e+01 -2.453e+01
9.541e+01 3.707e+01 -5.542e+01
1.098e+02 3.954e+01 -9.101e+01
1.265e+02 4.202e+01 -1.321e+02
1.456e+02 4.450e+01 -1.795e+02
1.677e+02 4.698e+01 1.257e+02
1.931e+02 4.943e+01 6.252e+01
2.223e+02 5.182e+01 -1.017e+01
2.559e+02 5.416e+01 -9.348e+01
2.947e+02 5.651e+01 1.713e+02
3.393e+02 5.905e+01 6.200e+01
3.907e+02 6.177e+01 -6.592e+01
4.498e+02 6.409e+01 1.443e+02
5.180e+02 6.585e+01 -2.426e+01
5.964e+02 6.846e+01 1.436e+02
6.866e+02 7.045e+01 -8.500e+01
7.906e+02 7.205e+01 2.237e+01
9.103e+02 7.425e+01 8.164e+01
1.048e+03 7.594e+01 1.044e+02
1.207e+03 7.680e+01 6.729e+01
1.390e+03 7.732e+01 -2.635e+01
1.600e+03 7.685e+01 -1.798e+02
1.842e+03 7.636e+01 -4.581e+01
2.121e+03 7.628e+01 -1.062e+00
2.442e+03 7.535e+01 -5.798e+01
2.812e+03 7.452e+01 1.299e+02
3.237e+03 7.195e+01 -1.725e+02
3.728e+03 7.084e+01 8.971e+01
4.292e+03 6.439e+01 1.603e+02
4.942e+03 6.365e+01 5.443e+01
5.690e+03 5.202e+01 -8.281e+00
6.551e+03 5.595e+01 4.854e+01
7.543e+03 5.656e+01 -1.741e+02
8.685e+03 5.814e+01 -2.614e+01
1.000e+04 5.356e+01 9.492e+01
