# frequency  SPL  phase
1.000e+01 -8.313e-01 1.584e+02
1.151e+01 1.610e+00 1.552e+02
1.326e+01 4.067e+00 1.514e+02
1.526e+01 6.505e+00 1.471e+02
1.758e+01 8.961e+00 1.421e+02
2.024e+01 1.140e+01 1.364e+02
2.330e+01 1.385e+01 1.298e+02
2.683e+01 1.629e+01 1.222e+02
3.089e+01 1.873e+01 1.134e+02
3.556e+01 2.116e+01 1.034e+02
4.095e+01 2.360e+01 9.183e+01
4.715e+01 2.603e+01 7.853e+01
5.429e+01 2.845e+01 6.324e+01
6.251e+01 3.087e+01 4.567e+01
7.197e+01 3.328e+01 2.549e+01
8.286e+01 3.569e+01 2.337e+00
9.541e+01 3.810e+01 -2.426e+01
1.098e+02 4.050e+01 -5.474e+01
1.265e+02 4.293e+01 -8.974e+01
1.456e+02 4.538e+01 -1.299e+02
1.677e+02 4.789e+01 -1.761e+02
1.931e+02 5.048e+01 1.304e+02
2.223e+02 5.315e+01 6.830e+01
2.559e+02 5.588e+01 -4.032e+00
2.947e+02 5.861e+01 -8.853e+01
3.393e+02 6.116e+01 1.732e+02
3.907e+02 6.341e+01 6.024e+01
4.498e+02 6.538e+01 -6.812e+01
5.180e+02 6.739e+01 1.471e+02
5.964e+02 6.973e+01 -2.021e+01
6.866e+02 7.185e+01 1.456e+02
7.906e+02 7.394e+01 -7.437e+01
9.103e+02 7.674e+01 2.739e+01
1.048e+03 7.819e+01 8.585e+01
1.207e+03 7.923e+01 1.062e+02
1.390e+03 7.977e+01 7.557e+01
1.600e+03 7.989e+01 -9.289e+00
1.842e+03 8.082e+01 -1.512e+02
2.121e+03 8.163e+01 -2.420e+01
2.442e+03 8.085e+01 3.068e+01
2.812e+03 8.220e+01 -2.408e+01
3.237e+03 8.193e+01 1.659e+02
3.728e+03 8.183e+01 -1.307e+02
4.292e+03 8.208e+01 1.364e+02
4.942e+03 8.170e+01 -1.392e+02
5.690e+03 8.079e+01 1.052e+02
6.551e+03 8.007e+01 1.204e+02
7.543e+03 7.783e+01 -1.450e+02
8.685e+03 7.600e+01 1.293e+01
1.000e+04 6.978e+01 1.713e+02
