# frequency  SPL  phase
1.000e+01 -2.166e+00 1.550e+02
1.151e+01 2.766e-01 1.512e+02
1.326e+01 2.734e+00 1.468e+02
1.526e+01 5.173e+00 1.418e+02
1.758e+01 7.630e+00 1.360e+02
2.024e+01 1.007e+01 1.294e+02
2.330e+01 1.252e+01 1.217e+02
2.683e+01 1.496e+01 1.129e+02
3.089e+01 1.741e+01 1.027e+02
3.556e+01 1.984e+01 9.108e+01
4.095e+01 2.229e+01 7.761e+01
4.715e+01 2.472e+01 6.213e+01
5.429e+01 2.716e+01 4.430e+01
6.251e+01 2.959e+01 2.379e+01
7.197e+01 3.201e+01 1.987e-01
8.286e+01 3.443e+01 -2.695e+01
9.541e+01 3.685e+01 -5.823e+01
1.098e+02 3.925e+01 -9.422e+01
1.265e+02 4.165e+01 -1.357e+02
1.456e+02 4.403e+01 1.766e+02
1.677e+02 4.638e+01 1.216e+02
1.931e+02 4.871e+01 5.830e+01
2.223e+02 5.100e+01 -1.454e+01
2.559e+02 5.326e+01 -9.851e+01
2.947e+02 5.544e+01 1.643e+02
3.393e+02 5.741e+01 5.201e+01
3.907e+02 5.894e+01 -7.694e+01
4.498e+02 5.992e+01 1.375e+02
5.180e+02 6.080e+01 -2.402e+01
5.964e+02 6.226e+01 1.516e+02
6.866e+02 6.367e+01 -6.178e+01
7.906e+02 6.518e+01 5.878e+01
9.103e+02 6.930e+01 1.374e+02
1.048e+03 7.165e+01 1.554e+02
1.207e+03 7.338e+01 1.324e+02
1.390e+03 7.455e+01 4.246e+01
1.600e+03 7.468e+01 -1.057e+02
1.842e+03 7.370e+01 2.775e+01
2.121e+03 7.173e+01 8.519e+01
2.442e+03 7.017e+01 5.513e+01
2.812e+03 6.974e+01 -8.528e+01
3.237e+03 6.990e+01 -6.282e+00
3.728e+03 7.071e+01 -9.165e+01
4.292e+03 6.787e+01 5.459e+01
4.942e+03 6.095e+01 -2.913e+01
5.690e+03 6.139e+01 3.718e+01
6.551e+03 6.183e+01 1.757e+02
7.543e+03 5.320e+01 3.567e+01
8.685e+03 5.074e+01 -1.431e+02
1.000e+04 4.877e+01 1.235e+02
