# frequency  SPL  phase
1.000e+01 3.625e-01 1.611e+02
1.151e+01 2.805e+00 1.582e+02
1.326e+01 5.264e+00 1.549e+02
1.526e+01 7.704e+00 1.512e+02
1.758e+01 1.016e+01 1.468e+02
2.024e+01 1.261e+01 1.418e+02
2.330e+01 1.506e+01 1.360e+02
2.683e+01 1.751e+01 1.294e+02
3.089e+01 1.996e+01 1.217e+02
3.556e+01 2.240e+01 1.130e+02
4.095e+01 2.486e+01 1.029e+02
4.715e+01 2.732e+01 9.131e+01
5.429e+01 2.979e+01 7.801e+01
6.251e+01 3.228e+01 6.273e+01
7.197e+01 3.478e+01 4.518e+01
8.286e+01 3.733e+01 2.498e+01
9.541e+01 3.994e+01 1.635e+00
1.098e+02 4.261e+01 -2.542e+01
1.265e+02 4.538e+01 -5.701e+01
1.456e+02 4.823e+01 -9.399e+01
1.677e+02 5.113e+01 -1.375e+02
1.931e+02 5.403e+01 1.715e+02
2.223e+02 5.684e+01 1.122e+02
2.559e+02 5.952e+01 4.415e+01
2.947e+02 6.215e+01 -3.323e+01
3.393e+02 6.495e+01 -1.214e+02
3.907e+02 6.806e+01 1.359e+02
4.498e+02 7.126e+01 1.500e+01
5.180e+02 7.424e+01 -1.265e+02
5.964e+02 7.684e+01 6.972e+01
6.866e+02 7.887e+01 -1.184e+02
7.906e+02 8.038e+01 2.721e+01
9.103e+02 8.114e+01 1.435e+02
1.048e+03 8.169e+01 -1.288e+02
1.207e+03 8.260e+01 -7.638e+01
1.390e+03 8.514e+01 -7.388e+01
1.600e+03 8.710e+01 -1.339e+02
1.842e+03 8.838e+01 1.015e+02
2.121e+03 8.802e+01 -9.770e+01
2.442e+03 8.653e+01 -8.021e+00
2.812e+03 8.521e+01 7.846e-01
3.237e+03 8.644e+01 -1.022e+02
3.728e+03 8.551e+01 1.487e+01
4.292e+03 8.321e+01 1.058e+01
4.942e+03 8.518e+01 -1.607e+02
5.690e+03 8.262e+01 -1.732e+02
6.551e+03 8.381e+01 -3.356e+01
7.543e+03 8.107e+01 -1.378e+02
8.685e+03 8.047e+01 1.755e+02
1.000e+04 8.084e+01 1.597e+02
