# frequency  SPL  phase
1.000e+01 6.311e-01 1.616e+02
1.151e+01 3.075e+00 1.589e+02
1.326e+01 5.534e+00 1.557e+02
1.526e+01 7.975e+00 1.520e+02
1.758e+01 1.044e+01 1.478e+02
2.024e+01 1.289e+01 1.429e+02
2.330e+01 1.533e+01 1.373e+02
2.683e+01 1.779e+01 1.308e+02
3.089e+01 2.024e+01 1.234e+02
3.556e+01 2.270e+01 1.149e+02
4.095e+01 2.517e+01 1.051e+02
4.715e+01 2.764e+01 9.384e+01
5.429e+01 3.013e+01 8.089e+01
6.251e+01 3.263e+01 6.599e+01
7.197e+01 3.517e+01 4.883e+01
8.286e+01 3.775e+01 2.901e+01
9.541e+01 4.040e+01 6.014e+00
1.098e+02 4.310e+01 -2.075e+01
1.265e+02 4.588e+01 -5.209e+01
1.456e+02 4.870e+01 -8.880e+01
1.677e+02 5.152e+01 -1.318e+02
1.931e+02 5.429e+01 1.783e+02
2.223e+02 5.698e+01 1.210e+02
2.559e+02 5.966e+01 5.575e+01
2.947e+02 6.250e+01 -1.886e+01
3.393e+02 6.558e+01 -1.057e+02
3.907e+02 6.872e+01 1.528e+02
4.498e+02 7.197e+01 3.484e+01
5.180e+02 7.520e+01 -1.043e+02
5.964e+02 7.784e+01 9.485e+01
6.866e+02 8.027e+01 -8.861e+01
7.906e+02 8.243e+01 6.013e+01
9.103e+02 8.416e+01 1.758e+02
1.048e+03 8.474e+01 -9.937e+01
1.207e+03 8.554e+01 -5.278e+01
1.390e+03 8.628e+01 -4.884e+01
1.600e+03 8.661e+01 -9.940e+01
1.842e+03 8.656e+01 1.502e+02
2.121e+03 8.618e+01 -2.653e+01
2.442e+03 8.608e+01 7.969e+01
2.812e+03 8.609e+01 9.074e+01
3.237e+03 8.515e+01 8.260e-01
3.728e+03 8.522e+01 1.593e+02
4.292e+03 8.556e+01 1.629e+02
4.942e+03 8.587e+01 4.259e+00
5.690e+03 8.161e+01 1.840e+01
6.551e+03 8.512e+01 -1.597e+02
7.543e+03 8.464e+01 1.138e+02
8.685e+03 8.422e+01 1.095e+02
1.000e+04 8.363e+01 1.365e+02
