# frequency  SPL  phase
1.000e+01 1.593e-01 1.607e+02
1.151e+01 2.602e+00 1.578e+02
1.326e+01 5.061e+00 1.544e+02
1.526e+01 7.501e+00 1.505e+02
1.758e+01 9.960e+00 1.460e+02
2.024e+01 1.241e+01 1.409e+02
2.330e+01 1.485e+01 1.350e+02
2.683e+01 1.731e+01 1.282e+02
3.089e+01 1.976e+01 1.204e+02
3.556e+01 2.221e+01 1.114e+02
4.095e+01 2.467e+01 1.011e+02
4.715e+01 2.713e+01 8.921e+01
5.429e+01 2.960e+01 7.554e+01
6.251e+01 3.209e+01 5.981e+01
7.197e+01 3.460e+01 4.169e+01
8.286e+01 3.714e+01 2.077e+01
9.541e+01 3.972e+01 -3.485e+00
1.098e+02 4.234e+01 -3.164e+01
1.265e+02 4.499e+01 -6.442e+01
1.456e+02 4.764e+01 -1.025e+02
1.677e+02 5.027e+01 -1.466e+02
1.931e+02 5.287e+01 1.628e+02
2.223e+02 5.552e+01 1.048e+02
2.559e+02 5.830e+01 3.774e+01
2.947e+02 6.112e+01 -4.089e+01
3.393e+02 6.368e+01 -1.319e+02
3.907e+02 6.614e+01 1.259e+02
4.498e+02 6.917e+01 8.663e+00
5.180e+02 7.225e+01 -1.306e+02
5.964e+02 7.511e+01 6.917e+01
6.866e+02 7.791e+01 -1.172e+02
7.906e+02 8.035e+01 2.956e+01
9.103e+02 8.296e+01 1.456e+02
1.048e+03 8.545e+01 -1.394e+02
1.207e+03 8.723e+01 -1.109e+02
1.390e+03 8.782e+01 -1.288e+02
1.600e+03 8.725e+01 1.641e+02
1.842e+03 8.686e+01 4.483e+01
2.121e+03 8.786e+01 -1.519e+02
2.442e+03 8.671e+01 -7.849e+01
2.812e+03 8.468e+01 -8.658e+01
3.237e+03 8.316e+01 1.551e+02
3.728e+03 7.984e+01 -6.208e+01
4.292e+03 8.116e+01 -6.870e+01
4.942e+03 8.492e+01 1.017e+02
5.690e+03 8.508e+01 6.384e+01
6.551e+03 8.420e+01 1.645e+02
7.543e+03 8.188e+01 2.226e+01
8.685e+03 7.828e+01 -4.242e+01
1.000e+04 7.793e+01 -7.968e+01
