# frequency  SPL  phase
1.000e+01 -2.101e+00 1.552e+02
1.151e+01 3.418e-01 1.514e+02
1.326e+01 2.800e+00 1.471e+02
1.526e+01 5.240e+00 1.421e+02
1.758e+01 7.699e+00 1.363e+02
2.024e+01 1.015e+01 1.297e+02
2.330e+01 1.259e+01 1.221e+02
2.683e+01 1.504e+01 1.133e+02
3.089e+01 1.749e+01 1.033e+02
3.556e+01 1.993e+01 9.167e+01
4.095e+01 2.238e+01 7.828e+01
4.715e+01 2.483e+01 6.288e+01
5.429e+01 2.728e+01 4.515e+01
6.251e+01 2.972e+01 2.474e+01
7.197e+01 3.217e+01 1.246e+00
8.286e+01 3.462e+01 -2.580e+01
9.541e+01 3.706e+01 -5.698e+01
1.098e+02 3.951e+01 -9.287e+01
1.265e+02 4.195e+01 -1.342e+02
1.456e+02 4.439e+01 1.781e+02
1.677e+02 4.683e+01 1.232e+02
1.931e+02 4.924e+01 5.985e+01
2.223e+02 5.162e+01 -1.308e+01
2.559e+02 5.395e+01 -9.693e+01
2.947e+02 5.623e+01 1.669e+02
3.393e+02 5.853e+01 5.669e+01
3.907e+02 6.094e+01 -7.055e+01
4.498e+02 6.335e+01 1.417e+02
5.180e+02 6.555e+01 -2.996e+01
5.964e+02 6.724e+01 1.330e+02
6.866e+02 6.865e+01 -9.212e+01
7.906e+02 6.962e+01 1.077e+01
9.103e+02 7.036e+01 7.937e+01
1.048e+03 7.176e+01 1.068e+02
1.207e+03 7.388e+01 7.440e+01
1.390e+03 7.346e+01 -2.889e+01
1.600e+03 6.725e+01 1.776e+02
1.842e+03 6.875e+01 1.452e+01
2.121e+03 7.289e+01 4.167e+01
2.442e+03 6.634e+01 -2.570e+01
2.812e+03 6.908e+01 -1.320e+02
3.237e+03 6.707e+01 -9.899e+01
3.728e+03 6.755e+01 -1.529e+02
4.292e+03 6.592e+01 -5.476e+01
4.942e+03 6.550e+01 -1.646e+02
5.690e+03 6.677e+01 -6.919e+01
6.551e+03 5.940e+01 5.000e+01
7.543e+03 5.015e+01 -1.022e+02
8.685e+03 5.682e+01 8.846e+01
1.000e+04 4.858e+01 -1.341e+02
