# frequency  SPL  phase
1.000e+01 -1.845e+00 1.559e+02
1.151e+01 5.975e-01 1.522e+02
1.326e+01 3.056e+00 1.480e+02
1.526e+01 5.496e+00 1.432e+02
1.758e+01 7.953e+00 1.376e+02
2.024e+01 1.040e+01 1.311e+02
2.330e+01 1.284e+01 1.238e+02
2.683e+01 1.529e+01 1.152e+02
3.089e+01 1.774e+01 1.054e+02
3.556e+01 2.018e+01 9.417e+01
4.095e+01 2.263e+01 8.117e+01
4.715e+01 2.507e+01 6.621e+01
5.429e+01 2.752e+01 4.900e+01
6.251e+01 2.996e+01 2.919e+01
7.197e+01 3.240e+01 6.392e+00
8.286e+01 3.484e+01 -1.983e+01
9.541e+01 3.728e+01 -5.005e+01
1.098e+02 3.971e+01 -8.479e+01
1.265e+02 4.215e+01 -1.248e+02
1.456e+02 4.459e+01 -1.708e+02
1.677e+02 4.703e+01 1.362e+02
1.931e+02 4.948e+01 7.512e+01
2.223e+02 5.194e+01 4.816e+00
2.559e+02 5.440e+01 -7.612e+01
2.947e+02 5.690e+01 -1.693e+02
3.393e+02 5.947e+01 8.306e+01
3.907e+02 6.209e+01 -4.181e+01
4.498e+02 6.468e+01 1.731e+02
5.180e+02 6.702e+01 4.287e+00
5.964e+02 6.882e+01 1.700e+02
6.866e+02 6.999e+01 -5.180e+01
7.906e+02 7.077e+01 5.858e+01
9.103e+02 7.217e+01 1.349e+02
1.048e+03 7.389e+01 1.585e+02
1.207e+03 7.254e+01 1.256e+02
1.390e+03 6.843e+01 7.333e+01
1.600e+03 7.064e+01 -4.578e+01
1.842e+03 7.175e+01 1.207e+02
2.121e+03 7.414e+01 1.718e+02
2.442e+03 7.259e+01 1.357e+02
2.812e+03 6.365e+01 -1.018e+01
3.237e+03 6.357e+01 1.462e+02
3.728e+03 7.138e+01 8.640e+01
4.292e+03 6.940e+01 -1.615e+02
4.942e+03 5.843e+01 -1.769e+02
5.690e+03 6.701e+01 -1.024e+02
6.551e+03 5.860e+01 4.582e+01
7.543e+03 6.331e+01 -3.027e+01
8.685e+03 5.262e+01 -5.695e+01
1.000e+04 4.252e+01 1.348e+02
