# frequency  SPL  phase
1.000e+01 -1.828e+00 1.559e+02
1.151e+01 6.133e-01 1.523e+02
1.326e+01 3.070e+00 1.481e+02
1.526e+01 5.508e+00 1.432e+02
1.758e+01 7.963e+00 1.377e+02
2.024e+01 1.041e+01 1.313e+02
2.330e+01 1.285e+01 1.239e+02
2.683e+01 1.529e+01 1.154e+02
3.089e+01 1.773e+01 1.056e+02
3.556e+01 2.016e+01 9.441e+01
4.095e+01 2.259e+01 8.146e+01
4.715e+01 2.502e+01 6.657e+01
5.429e+01 2.744e+01 4.945e+01
6.251e+01 2.986e+01 2.975e+01
7.197e+01 3.226e+01 7.111e+00
8.286e+01 3.465e+01 -1.891e+01
9.541e+01 3.704e+01 -4.886e+01
1.098e+02 3.940e+01 -8.326e+01
1.265e+02 4.175e+01 -1.228e+02
1.456e+02 4.408e+01 -1.683e+02
1.677e+02 4.638e+01 1.395e+02
1.931e+02 4.866e+01 7.953e+01
2.223e+02 5.090e+01 1.068e+01
2.559e+02 5.312e+01 -6.842e+01
2.947e+02 5.526e+01 -1.593e+02
3.393e+02 5.730e+01 9.709e+01
3.907e+02 5.940e+01 -2.010e+01
4.498e+02 6.203e+01 -1.536e+02
5.180e+02 6.548e+01 4.824e+01
5.964e+02 6.874e+01 -1.417e+02
6.866e+02 7.107e+01 -2.476e+00
7.906e+02 7.264e+01 1.062e+02
9.103e+02 7.401e+01 1.761e+02
1.048e+03 7.289e+01 -1.567e+02
1.207e+03 7.179e+01 -1.555e+02
1.390e+03 7.177e+01 1.550e+02
1.600e+03 7.441e+01 3.548e+01
1.842e+03 7.483e+01 -1.757e+02
2.121e+03 7.246e+01 -9.641e+01
2.442e+03 7.344e+01 -9.553e+01
2.812e+03 7.211e+01 1.360e+02
3.237e+03 7.018e+01 -1.026e+02
3.728e+03 6.933e+01 -1.401e+02
4.292e+03 6.731e+01 7.849e+00
4.942e+03 6.925e+01 1.321e+01
5.690e+03 6.066e+01 1.414e+02
6.551e+03 6.267e+01 -8.037e+00
7.543e+03 6.357e+01 -7.505e+01
8.685e+03 5.760e+01 -1.273e+02
1.000e+04 5.077e+01 1.547e+02
