# frequency  SPL  phase
1.000e+01 -2.358e+00 1.544e+02
1.151e+01 8.436e-02 1.506e+02
1.326e+01 2.543e+00 1.461e+02
1.526e+01 4.983e+00 1.410e+02
1.758e+01 7.440e+00 1.351e+02
2.024e+01 9.887e+00 1.283e+02
2.330e+01 1.233e+01 1.204e+02
2.683e+01 1.478e+01 1.114e+02
3.089e+01 1.723e+01 1.010e+02
3.556e+01 1.967e+01 8.912e+01
4.095e+01 2.212e+01 7.535e+01
4.715e+01 2.456e+01 5.952e+01
5.429e+01 2.701e+01 4.129e+01
6.251e+01 2.945e+01 2.031e+01
7.197e+01 3.190e+01 -3.830e+00
8.286e+01 3.434e+01 -3.162e+01
9.541e+01 3.679e+01 -6.365e+01
1.098e+02 3.924e+01 -1.005e+02
1.265e+02 4.169e+01 -1.430e+02
1.456e+02 4.413e+01 1.680e+02
1.677e+02 4.658e+01 1.116e+02
1.931e+02 4.901e+01 4.660e+01
2.223e+02 5.145e+01 -2.825e+01
2.559e+02 5.392e+01 -1.146e+02
2.947e+02 5.639e+01 1.454e+02
3.393e+02 5.880e+01 2.922e+01
3.907e+02 6.097e+01 -1.053e+02
4.498e+02 6.274e+01 1.000e+02
5.180e+02 6.421e+01 -7.605e+01
5.964e+02 6.561e+01 8.176e+01
6.866e+02 6.659e+01 -1.537e+02
7.906e+02 6.588e+01 -6.793e+01
9.103e+02 6.091e+01 -3.363e+00
1.048e+03 6.029e+01 4.775e+01
1.207e+03 6.273e+01 6.351e+01
1.390e+03 6.846e+01 -4.261e+01
1.600e+03 6.908e+01 1.560e+02
1.842e+03 6.804e+01 -9.101e+01
2.121e+03 6.406e+01 -5.348e+01
2.442e+03 6.217e+01 -7.322e+01
2.812e+03 6.871e+01 1.281e+02
3.237e+03 6.746e+01 1.639e+02
3.728e+03 6.763e+01 4.261e+01
4.292e+03 6.267e+01 1.714e+02
4.942e+03 6.280e+01 -2.129e+01
5.690e+03 5.798e+01 -1.178e+01
6.551e+03 5.977e+01 1.318e+02
7.543e+03 5.120e+01 1.603e+02
8.685e+03 4.579e+01 5.348e+01
1.000e+04 5.666e+01 1.402e+02
