# frequency  SPL  phase
1.000e+01 -2.011e+00 1.554e+02
1.151e+01 4.305e-01 1.517e+02
1.326e+01 2.888e+00 1.474e+02
1.526e+01 5.326e+00 1.425e+02
1.758e+01 7.782e+00 1.368e+02
2.024e+01 1.023e+01 1.302e+02
2.330e+01 1.267e+01 1.227e+02
2.683e+01 1.511e+01 1.141e+02
3.089e+01 1.755e+01 1.041e+02
3.556e+01 1.999e+01 9.262e+01
4.095e+01 2.242e+01 7.939e+01
4.715e+01 2.486e+01 6.418e+01
5.429e+01 2.728e+01 4.668e+01
6.251e+01 2.971e+01 2.654e+01
7.197e+01 3.212e+01 3.385e+00
8.286e+01 3.452e+01 -2.325e+01
9.541e+01 3.692e+01 -5.392e+01
1.098e+02 3.930e+01 -8.919e+01
1.265e+02 4.167e+01 -1.298e+02
1.456e+02 4.401e+01 -1.765e+02
1.677e+02 4.633e+01 1.298e+02
1.931e+02 4.860e+01 6.801e+01
2.223e+02 5.084e+01 -3.004e+00
2.559e+02 5.303e+01 -8.473e+01
2.947e+02 5.510e+01 -1.790e+02
3.393e+02 5.694e+01 7.292e+01
3.907e+02 5.845e+01 -4.953e+01
4.498e+02 5.994e+01 1.742e+02
5.180e+02 6.239e+01 1.956e+01
5.964e+02 6.555e+01 -1.656e+02
6.866e+02 6.821e+01 -2.370e+01
7.906e+02 7.040e+01 8.633e+01
9.103e+02 7.300e+01 1.557e+02
1.048e+03 7.370e+01 1.757e+02
1.207e+03 7.375e+01 1.591e+02
1.390e+03 7.321e+01 8.285e+01
1.600e+03 7.280e+01 -4.270e+01
1.842e+03 7.362e+01 1.129e+02
2.121e+03 7.370e+01 1.710e+02
2.442e+03 7.010e+01 1.459e+02
2.812e+03 6.919e+01 2.098e+01
3.237e+03 6.995e+01 1.250e+02
3.728e+03 6.715e+01 6.491e+01
4.292e+03 6.737e+01 -1.313e+02
4.942e+03 6.324e+01 1.639e+02
5.690e+03 6.453e+01 -1.039e+02
6.551e+03 6.300e+01 7.772e+01
7.543e+03 6.194e+01 -3.202e+01
8.685e+03 5.539e+01 -1.191e+02
1.000e+04 5.323e+01 1.399e+02
