# frequency  SPL  phase
1.000e+01 -1.718e+00 1.562e+02
1.151e+01 7.245e-01 1.526e+02
1.326e+01 3.182e+00 1.484e+02
1.526e+01 5.621e+00 1.437e+02
1.758e+01 8.077e+00 1.382e+02
2.024e+01 1.052e+01 1.319e+02
2.330e+01 1.296e+01 1.246e+02
2.683e+01 1.541e+01 1.162e+02
3.089e+01 1.785e+01 1.066e+02
3.556e+01 2.029e+01 9.549e+01
4.095e+01 2.274e+01 8.272e+01
4.715e+01 2.518e+01 6.804e+01
5.429e+01 2.762e+01 5.115e+01
6.251e+01 3.006e+01 3.173e+01
7.197e+01 3.250e+01 9.387e+00
8.286e+01 3.495e+01 -1.633e+01
9.541e+01 3.742e+01 -4.600e+01
1.098e+02 3.989e+01 -8.021e+01
1.265e+02 4.236e+01 -1.198e+02
1.456e+02 4.483e+01 -1.654e+02
1.677e+02 4.725e+01 1.419e+02
1.931e+02 4.961e+01 8.129e+01
2.223e+02 5.192e+01 1.213e+01
2.559e+02 5.428e+01 -6.669e+01
2.947e+02 5.684e+01 -1.576e+02
3.393e+02 5.949e+01 9.574e+01
3.907e+02 6.173e+01 -2.828e+01
4.498e+02 6.376e+01 -1.671e+02
5.180e+02 6.653e+01 3.208e+01
5.964e+02 6.852e+01 -1.579e+02
6.866e+02 7.060e+01 -7.683e+00
7.906e+02 7.278e+01 1.007e+02
9.103e+02 7.506e+01 1.800e+02
1.048e+03 7.628e+01 -1.508e+02
1.207e+03 7.732e+01 -1.734e+02
1.390e+03 7.706e+01 1.129e+02
1.600e+03 7.609e+01 -1.390e+01
1.842e+03 7.615e+01 1.498e+02
2.121e+03 7.624e+01 -1.339e+02
2.442e+03 7.543e+01 -1.567e+02
2.812e+03 7.578e+01 7.917e+01
3.237e+03 7.462e+01 1.769e+02
3.728e+03 7.328e+01 1.356e+02
4.292e+03 7.150e+01 -6.800e+01
4.942e+03 7.108e+01 -1.095e+02
5.690e+03 6.885e+01 -3.481e+01
6.551e+03 6.598e+01 1.597e+02
7.543e+03 6.298e+01 4.658e+01
8.685e+03 5.431e+01 -4.414e+01
1.000e+04 5.198e+01 -1.264e+02
