# frequency  SPL  phase
1.000e+01 -9.771e-01 1.581e+02
1.151e+01 1.465e+00 1.548e+02
1.326e+01 3.922e+00 1.509e+02
1.526e+01 6.360e+00 1.466e+02
1.758e+01 8.816e+00 1.415e+02
2.024e+01 1.126e+01 1.357e+02
2.330e+01 1.370e+01 1.290e+02
2.683e+01 1.614e+01 1.212e+02
3.089e+01 1.858e+01 1.124e+02
3.556e+01 2.102e+01 1.021e+02
4.095e+01 2.346e+01 9.037e+01
4.715e+01 2.589e+01 7.684e+01
5.429e+01 2.831e+01 6.129e+01
6.251e+01 3.074e+01 4.340e+01
7.197e+01 3.315e+01 2.287e+01
8.286e+01 3.556e+01 -7.145e-01
9.541e+01 3.796e+01 -2.781e+01
1.098e+02 4.037e+01 -5.888e+01
1.265e+02 4.278e+01 -9.456e+01
1.456e+02 4.522e+01 -1.355e+02
1.677e+02 4.770e+01 1.774e+02
1.931e+02 5.025e+01 1.230e+02
2.223e+02 5.288e+01 5.996e+01
2.559e+02 5.557e+01 -1.333e+01
2.947e+02 5.827e+01 -9.886e+01
3.393e+02 6.084e+01 1.615e+02
3.907e+02 6.311e+01 4.672e+01
4.498e+02 6.504e+01 -8.404e+01
5.180e+02 6.688e+01 1.290e+02
5.964e+02 6.922e+01 -3.967e+01
6.866e+02 7.157e+01 1.228e+02
7.906e+02 7.343e+01 -1.035e+02
9.103e+02 7.573e+01 -3.786e+00
1.048e+03 7.731e+01 5.010e+01
1.207e+03 7.774e+01 6.616e+01
1.390e+03 7.835e+01 2.914e+01
1.600e+03 7.780e+01 -5.840e+01
1.842e+03 7.848e+01 1.540e+02
2.121e+03 7.884e+01 -8.850e+01
2.442e+03 7.770e+01 -3.902e+01
2.812e+03 7.843e+01 -1.025e+02
3.237e+03 7.790e+01 8.107e+01
3.728e+03 7.724e+01 1.357e+02
4.292e+03 7.678e+01 3.141e+01
4.942e+03 7.623e+01 1.058e+02
5.690e+03 7.509e+01 -2.503e+01
6.551e+03 7.348e+01 -2.416e+01
7.543e+03 7.084e+01 6.173e+01
8.685e+03 6.948e+01 -1.640e+02
1.000e+04 6.452e+01 -1.748e+01
