# frequency  SPL  phase
1.000e+01 -2.391e+00 1.543e+02
1.151e+01 5.134e-02 1.505e+02
1.326e+01 2.510e+00 1.460e+02
1.526e+01 4.950e+00 1.408e+02
1.758e+01 7.408e+00 1.349e+02
2.024e+01 9.855e+00 1.281e+02
2.330e+01 1.230e+01 1.202e+02
2.683e+01 1.475e+01 1.112e+02
3.089e+01 1.720e+01 1.008e+02
3.556e+01 1.964e+01 8.878e+01
4.095e+01 2.209e+01 7.497e+01
4.715e+01 2.454e+01 5.908e+01
5.429e+01 2.698e+01 4.079e+01
6.251e+01 2.943e+01 1.974e+01
7.197e+01 3.188e+01 -4.484e+00
8.286e+01 3.433e+01 -3.236e+01
9.541e+01 3.679e+01 -6.450e+01
1.098e+02 3.925e+01 -1.015e+02
1.265e+02 4.172e+01 -1.441e+02
1.456e+02 4.419e+01 1.668e+02
1.677e+02 4.667e+01 1.101e+02
1.931e+02 4.915e+01 4.487e+01
2.223e+02 5.165e+01 -3.033e+01
2.559e+02 5.419e+01 -1.172e+02
2.947e+02 5.673e+01 1.422e+02
3.393e+02 5.919e+01 2.555e+01
3.907e+02 6.145e+01 -1.089e+02
4.498e+02 6.353e+01 9.709e+01
5.180e+02 6.562e+01 -7.975e+01
5.964e+02 6.764e+01 7.510e+01
6.866e+02 6.909e+01 -1.637e+02
7.906e+02 6.916e+01 -7.733e+01
9.103e+02 6.855e+01 -2.046e+01
1.048e+03 6.745e+01 -1.787e+01
1.207e+03 6.267e+01 -1.857e+01
1.390e+03 6.629e+01 -9.539e+01
1.600e+03 7.096e+01 1.070e+02
1.842e+03 7.271e+01 -1.413e+02
2.121e+03 7.263e+01 -1.296e+02
2.442e+03 7.045e+01 1.431e+02
2.812e+03 6.733e+01 -4.467e+01
3.237e+03 5.506e+01 1.352e+01
3.728e+03 6.592e+01 -9.096e+01
4.292e+03 7.042e+01 -5.050e+01
4.942e+03 6.097e+01 9.755e+01
5.690e+03 5.882e+01 -9.942e+01
6.551e+03 6.425e+01 -1.429e+02
7.543e+03 6.056e+01 1.847e+00
8.685e+03 6.161e+01 4.366e+01
1.000e+04 4.826e+01 1.577e+02
