# frequency  SPL  phase
1.000e+01 -1.924e+00 1.557e+02
1.151e+01 5.181e-01 1.520e+02
1.326e+01 2.975e+00 1.477e+02
1.526e+01 5.413e+00 1.429e+02
1.758e+01 7.869e+00 1.372e+02
2.024e+01 1.031e+01 1.307e+02
2.330e+01 1.275e+01 1.233e+02
2.683e+01 1.520e+01 1.147e+02
3.089e+01 1.764e+01 1.048e+02
3.556e+01 2.007e+01 9.348e+01
4.095e+01 2.251e+01 8.039e+01
4.715e+01 2.493e+01 6.533e+01
5.429e+01 2.736e+01 4.801e+01
6.251e+01 2.978e+01 2.809e+01
7.197e+01 3.218e+01 5.179e+00
8.286e+01 3.458e+01 -2.116e+01
9.541e+01 3.697e+01 -5.149e+01
1.098e+02 3.934e+01 -8.634e+01
1.265e+02 4.170e+01 -1.265e+02
1.456e+02 4.403e+01 -1.725e+02
1.677e+02 4.634e+01 1.344e+02
1.931e+02 4.861e+01 7.355e+01
2.223e+02 5.084e+01 3.593e+00
2.559e+02 5.302e+01 -7.684e+01
2.947e+02 5.511e+01 -1.694e+02
3.393e+02 5.700e+01 8.485e+01
3.907e+02 5.875e+01 -3.452e+01
4.498e+02 6.084e+01 -1.685e+02
5.180e+02 6.396e+01 3.560e+01
5.964e+02 6.730e+01 -1.524e+02
6.866e+02 6.988e+01 -1.241e+01
7.906e+02 7.180e+01 9.611e+01
9.103e+02 7.377e+01 1.651e+02
1.048e+03 7.361e+01 -1.723e+02
1.207e+03 7.289e+01 1.782e+02
1.390e+03 7.192e+01 1.150e+02
1.600e+03 7.320e+01 -1.126e+00
1.842e+03 7.478e+01 1.492e+02
2.121e+03 7.319e+01 -1.503e+02
2.442e+03 7.041e+01 -1.488e+02
2.812e+03 7.086e+01 8.533e+01
3.237e+03 7.042e+01 -1.746e+02
3.728e+03 6.915e+01 1.464e+02
4.292e+03 7.034e+01 -6.426e+01
4.942e+03 6.522e+01 -8.063e+01
5.690e+03 6.728e+01 1.033e+01
6.551e+03 6.151e+01 -1.517e+02
7.543e+03 5.998e+01 1.027e+02
8.685e+03 5.685e+01 4.202e+01
1.000e+04 5.778e+01 -3.723e+01
