# frequency  SPL  phase
1.000e+01 -1.999e-01 1.599e+02
1.151e+01 2.242e+00 1.569e+02
1.326e+01 4.699e+00 1.533e+02
1.526e+01 7.138e+00 1.493e+02
1.758e+01 9.594e+00 1.447e+02
2.024e+01 1.204e+01 1.393e+02
2.330e+01 1.448e+01 1.332e+02
2.683e+01 1.693e+01 1.261e+02
3.089e+01 1.937e+01 1.180e+02
3.556e+01 2.181e+01 1.087e+02
4.095e+01 2.425e+01 9.795e+01
4.715e+01 2.669e+01 8.563e+01
5.429e+01 2.914e+01 7.148e+01
6.251e+01 3.159e+01 5.524e+01
7.197e+01 3.405e+01 3.662e+01
8.286e+01 3.653e+01 1.524e+01
9.541e+01 3.906e+01 -9.362e+00
1.098e+02 4.163e+01 -3.771e+01
1.265e+02 4.429e+01 -7.055e+01
1.456e+02 4.703e+01 -1.087e+02
1.677e+02 4.986e+01 -1.534e+02
1.931e+02 5.273e+01 1.543e+02
2.223e+02 5.560e+01 9.319e+01
2.559e+02 5.838e+01 2.237e+01
2.947e+02 6.110e+01 -5.912e+01
3.393e+02 6.383e+01 -1.527e+02
3.907e+02 6.660e+01 9.904e+01
4.498e+02 6.929e+01 -2.675e+01
5.180e+02 7.167e+01 -1.715e+02
5.964e+02 7.408e+01 2.419e+01
6.866e+02 7.680e+01 -1.691e+02
7.906e+02 7.812e+01 -3.572e+01
9.103e+02 7.815e+01 7.501e+01
1.048e+03 7.876e+01 1.566e+02
1.207e+03 7.992e+01 -1.629e+02
1.390e+03 8.215e+01 -1.722e+02
1.600e+03 8.396e+01 1.164e+02
1.842e+03 8.576e+01 -2.441e+01
2.121e+03 8.552e+01 1.178e+02
2.442e+03 8.401e+01 -1.751e+02
2.812e+03 8.280e+01 1.678e+02
3.237e+03 8.414e+01 3.703e+01
3.728e+03 8.432e+01 1.239e+02
4.292e+03 8.247e+01 7.517e+01
4.942e+03 8.262e+01 -1.439e+02
5.690e+03 8.238e+01 1.570e+02
6.551e+03 8.145e+01 -1.324e+02
7.543e+03 7.968e+01 3.551e+01
8.685e+03 7.748e+01 -9.102e+01
1.000e+04 7.478e+01 1.704e+02
